GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD01_VD92,HD02_VD92,HD01_VD93,HD02_VD93,HD01_VD94,HD02_VD94,HD01_VD95,HD02_VD95,HD01_VD96,HD02_VD96,HD01_VD97,HD02_VD97,HD01_VD98,HD02_VD98,HD01_VD99,HD02_VD99,HD01_VD100,HD02_VD100,HD01_VD101,HD02_VD101,HD01_VD102,HD02_VD102,HD01_VD103,HD02_VD103,HD01_VD104,HD02_VD104,HD01_VD105,HD02_VD105,HD01_VD106
17,Illinois,6202729,25682,65983,4190,378095,9361,823120,15993,208374,6857,684204,14090,370384,9348,145168,6149,496310,9608,673759,13496,1290964,18555,514296,13590,306649,9530,225910,6920,19513,248198,8356,13191,1466,15459,2839,18485,1810,10799,1599,17510,1760,6575,1437,8819,1538,23797,2323,58040,3851,39557,2847,12879,2485,18257,2563,3607,900,1223
18,Indiana,2970548,18262,41538,2912,186166,7375,572830,10776,85562,5059,336332,7876,148155,6079,58127,3800,158763,5877,233328,7172,646316,11489,259152,8059,135292,6329,103436,5463,5551,94007,4846,9232,1663,6730,1105,7183,1403,3155,785,7534,1402,2439,706,3240,1062,7929,1424,20167,2522,13870,1801,3551,875,8109,1498,783,349,85
19,Iowa,1566652,9342,61617,3204,99697,4100,244608,6447,50124,2789,175863,5791,79084,3703,32412,2467,115637,5502,102002,4961,360158,8584,124385,5121,67020,3670,51618,2959,2427,69521,3955,17616,1707,3600,1051,4298,972,1202,529,4217,868,1503,406,1555,507,3617,786,6670,1035,17276,2086,2626,640,4544,954,797,440,0
20,Kansas,1451045,10233,46226,2995,93188,5140,201312,8186,43415,3021,162228,6356,72836,4704,42471,2802,89132,3976,112868,5879,336427,8130,104648,5342,61544,3498,66155,4083,18595,60463,4949,7756,1284,2622,845,3446,918,2404,708,4022,811,1664,717,883,416,3438,806,9939,1464,13378,1898,2270,731,3873,838,823,553,3945
21,Kentucky,1893694,15090,51832,3782,129100,6191,277578,8430,50856,3905,226847,8104,114048,4762,33886,2842,108373,5743,141576,6072,421126,9152,145938,6476,85176,4908,82751,4623,24607,53902,3855,5776,1356,2742,882,4383,1050,1919,672,4125,903,1747,785,1339,484,4829,1221,9373,1442,9533,1421,1708,672,3977,931,532,363,1919
22,Louisiana,1975948,15956,92334,5569,171623,7463,167099,6187,61176,4171,231738,8577,97071,5699,33413,2846,109409,5274,166637,6797,431913,11682,184688,8138,105583,5914,107235,5863,16029,46215,4169,3331,1063,4348,1242,2239,741,1286,494,2901,822,1494,600,1351,831,3272,797,8464,1426,7143,1814,2681,845,6380,1414,1134,512,191
23,Maine,633538,8163,16108,1730,46840,3136,66760,4043,17701,2198,86806,3796,24046,1616,12917,1873,40325,3505,48384,3099,158024,5361,55637,4250,30529,2684,26419,2225,3042,33953,2937,1813,582,2932,895,2562,952,793,427,3051,968,518,260,201,164,1963,614,7268,1114,5562,915,2793,790,3936,906,531,349,30
24,Maryland,2632012,21935,15281,2079,210262,6894,160161,6863,66162,4466,278553,8425,120603,6286,67985,3602,181077,6920,349122,9570,589212,12959,207110,9154,138255,7007,226175,6374,22054,111130,5972,3087,1333,8460,1602,5516,1163,3291,883,6467,1340,3196,1086,4426,1030,10428,1810,28693,2552,19210,2507,6407,1151,9176,1683,2275,655,498
25,Massachusetts,3381819,18045,11746,1862,201360,7498,349326,9237,87970,4889,378248,10541,132213,6268,88524,4858,267220,10170,436708,10996,873616,16235,264482,10025,148095,7319,135686,6026,6625,129985,5383,1414,583,7148,1720,7521,1115,3707,1067,8257,1854,2410,965,6684,1204,13335,2025,38625,3409,23127,2609,8543,1558,7159,1691,1722,745,333
26,Michigan,4411241,19893,54736,5092,226469,7852,791134,11801,120879,5574,524738,9557,186126,6644,87361,4469,251873,6130,406041,9089,994990,14811,396577,9735,206737,6883,158198,5710,5382,154956,7093,12140,4154,8080,1318,11197,1481,6179,1311,11066,1450,4432,989,5574,1290,11643,2029,29928,2357,33439,2634,6988,1484,11937,1732,2264,559,89
27,Minnesota,2797198,12211,63274,3080,170547,5287,407993,8083,89508,4059,333521,8498,132267,5567,58085,3847,210131,7033,267372,7651,626058,11022,217877,7628,123324,5189,93605,3731,3636,134779,5290,16311,1110,8841,1447,8958,1343,5358,1347,8252,1075,3332,927,2261,592,10812,1435,22498,2154,31033,2493,7051,1359,8692,1308,1380,477,0
28,Mississippi,1199322,13483,30345,2961,99505,6663,157522,6140,35379,2954,144910,7709,60368,4646,15841,2601,55880,4066,73862,4863,276106,8903,116121,6956,54509,4383,62893,3762,16081,27920,3147,2209,840,3001,914,965,411,1073,417,2933,870,1602,882,559,443,1877,830,4869,1255,4292,1166,823,497,2974,991,667,428,76
29,Missouri,2893867,16163,46250,3160,209542,7337,346611,8281,87470,4777,337074,8694,143334,6590,65151,3982,206192,7987,270977,8860,647584,12229,245424,9161,140247,6151,127849,5691,20162,118464,6032,10336,1461,11125,2026,7693,1539,4745,1018,7647,1178,4068,1442,3645,901,10703,1984,20713,2431,16206,2352,5105,1261,8632,1904,1600,589,6246
30,Montana,476288,6733,31785,2627,44807,3335,25437,2908,13399,1934,56808,3851,24012,2304,7510,1108,27161,2763,36566,3202,104925,4745,45805,3801,24428,2447,30030,2612,3615,31155,3237,6697,1374,2141,626,948,348,1217,631,2000,742,763,450,598,261,1427,533,5376,1141,4996,1386,2111,754,2248,838,633,383,0
31,Nebraska,962264,6784,42707,2284,64235,3685,108901,4660,29248,2432,114651,4560,59845,3570,20119,2097,77614,3678,81718,4357,211770,5963,66831,4223,42746,2654,35091,2383,6788,46407,2860,12520,1109,2232,679,1792,527,931,370,2301,572,1836,620,924,384,2343,620,6367,1185,9898,1439,1196,441,3427,713,460,277,180
32,Nevada,1274145,10608,19160,3560,133614,6901,57904,4169,27731,2571,148411,7532,59565,4739,22037,2385,80265,4477,127469,6142,166840,6082,313404,10445,51477,4291,57041,4083,9227,37497,3236,567,453,2564,1210,2336,884,1975,608,2906,734,761,448,1998,877,4576,1171,10500,1678,3704,1093,3376,1200,1983,728,251,216,0
33,New Hampshire,658937,8772,5639,1233,47165,3412,82870,4214,19937,2647,88266,4745,23717,2836,15354,2058,47803,3281,63218,3838,154923,5692,57246,4083,28847,2747,22490,2152,1462,35981,3002,431,281,2833,940,3300,891,2387,798,2643,698,1115,825,1649,584,3321,958,8778,1221,5222,1027,2034,725,1786,486,482,366,0
34,New Jersey,4037781,22076,13749,2364,246635,8690,414380,9924,162239,7482,479602,11669,240038,7773,111649,5735,319093,10556,464637,12609,897097,16034,322715,10127,172615,6943,180817,6790,12515,142203,7189,2111,1108,10315,1912,10102,1783,6594,1080,9946,1692,3858,1143,6668,1301,14519,1988,43596,4178,16090,2253,7739,1789,9256,2176,1409,681,0
35,New Mexico,882957,11948,39944,3739,77704,4882,51808,4167,18627,2183,101435,6447,37017,3309,17236,2541,41705,3685,94226,4911,208634,7207,83111,5328,40476,3333,62075,4543,8959,40226,3401,2363,709,3892,1508,3076,1002,868,376,2340,857,1854,836,766,477,1774,579,8558,1646,7801,1288,2876,845,3033,1059,970,476,55
36,New York,9544314,39140,51661,3107,576222,13806,694910,13214,271752,9472,1000755,17696,519192,13183,320559,8867,852187,16626,1082450,19122,2449442,26527,779908,16930,458041,13526,460547,10925,26688,358631,10693,7954,1458,22587,3325,18044,2465,13413,2333,25246,2988,10733,2251,16813,1941,40743,3777,79455,4980,68772,4262,23921,2789,25540,2984,2902,864,2508
37,North Carolina,4378919,22722,64792,5482,375896,10703,581412,15190,129584,5286,502432,14114,197400,7750,85799,4869,284027,8790,382344,9494,946979,14398,363646,12137,196250,7110,168639,7032,99719,189102,10113,8806,3215,14899,2115,14000,2315,8126,1356,11955,2025,5104,1430,7164,1462,16932,2395,39358,3329,23880,2531,6638,1273,11278,2096,2129,823,18833
38,North Dakota,366133,4823,29226,1943,25224,2251,29988,2246,12240,1386,41768,2792,20541,1947,6036,1090,23658,2205,25236,2304,83690,3487,27777,2283,15902,1712,18037,2237,6810,21252,1866,8669,1168,744,288,321,200,601,328,825,464,841,386,69,79,509,279,2442,747,4288,781,882,351,796,414,265,226,0
39,Ohio,5457392,21325,53578,3700,312870,8352,891798,11891,159569,7137,630480,14001,286479,8326,113628,5478,357134,9133,495519,11702,1243186,14674,460477,11597,240592,8602,199720,6541,12362,177889,7252,10890,1905,11572,2002,14927,1790,8346,1259,14169,1664,6772,1413,4680,1213,14281,1877,40771,3066,32628,3205,5829,1094,10957,1530,1934,744,133
40,Oklahoma,1678336,13891,78059,3922,130286,5222,166875,6229,44815,3192,198442,6146,91305,5114,32717,2883,100772,5006,129239,5332,353036,9867,145002,6025,89394,4620,96598,5183,21796,60678,3871,6623,1242,4592,1024,3172,797,2528,660,4123,1024,2362,745,1705,646,4867,828,10022,1542,8859,1388,1792,764,4433,967,668,289,4932
41,Oregon,1846985,12592,56763,4260,136652,5990,231692,7802,56084,3335,240746,7812,90663,5530,37548,3134,117343,5247,180524,6597,365361,9460,159188,8239,91440,4726,80010,5374,2971,105164,4759,7761,1643,8792,1708,6707,1256,3383,900,6207,1461,3566,1437,3606,1089,9336,1522,24716,2708,16419,2482,4562,1054,8627,1690,1435,473,47
42,Pennsylvania,5815763,21795,69096,3777,367988,10486,769770,12414,182508,6561,687907,12950,305974,8078,123895,6197,380653,8839,550940,12484,1417373,15233,446772,10678,269270,8650,233153,7405,10464,200914,7636,12620,1817,11810,1932,14098,1848,8661,1464,15259,1767,5225,1171,9064,1623,16507,1671,42606,2974,32554,3045,12354,2636,17494,1918,2560,558,102
44,Rhode Island,484092,8813,1522,555,29769,3016,55688,3607,9971,1905,50738,3305,18201,2319,9710,1571,40865,3450,47013,3799,130333,5472,42832,3612,19384,2524,21052,2127,7014,18679,2950,0,271,1289,692,1129,501,498,367,1504,636,275,355,729,396,1922,775,3746,954,4117,1004,878,369,819,474,166,200,1607
45,South Carolina,1986511,14160,17712,2646,159311,5612,282267,8237,51824,3237,226660,8082,95772,5474,37364,3058,121144,5261,167825,6124,401769,10134,195641,7211,96576,5754,94274,4897,38372,74128,5490,2782,1288,7025,1651,4420,959,3011,1056,4090,880,2605,1218,1449,556,7185,1366,13634,1719,8041,1308,2995,891,5801,1291,943,359,10147
46,South Dakota,426380,5903,26341,2126,32230,3171,44399,3452,13702,1991,47374,3166,16682,1637,7990,1237,33473,2732,24756,2335,100467,4585,34363,3196,19246,2062,20784,2003,4573,21860,2281,7964,1087,1153,477,718,330,358,292,1134,497,308,164,528,338,1663,584,1509,564,4142,818,735,573,1296,612,207,172,145
47,Tennessee,2904009,14312,30283,2761,212075,7486,406291,9317,91200,5352,345156,10190,194099,7296,58441,3199,178588,7130,247749,8540,614972,11393,248831,9632,144316,7105,124377,6001,7631,96213,5580,4166,1112,10211,2298,6349,1265,4465,1442,7095,1593,2569,817,3348,833,9581,1880,17903,2295,14161,2220,5468,1391,9482,1993,1049,505,366
48,Texas,11304328,37623,329359,8511,1021859,18962,1115854,18154,370685,10519,1306231,19769,647415,13823,244451,9682,775716,16747,1199209,20634,2221985,22592,912674,21476,582632,14850,472213,13184,104045,430840,12622,19235,2133,35940,3490,30212,3154,19773,2617,33050,3076,16543,2493,16371,2236,44161,4096,100724,5076,58732,4977,20619,2539,25517,2484,4765,1073,5198
49,Utah,1299704,8857,25904,2797,107220,5515,134436,6304,35948,3705,165799,6626,65430,4393,33263,3025,90085,5396,141887,5367,261613,7107,104995,5876,54442,3415,68350,4831,10332,60178,3561,1726,579,3976,1154,3399,831,1884,1091,5917,1381,2146,777,2527,822,6737,1330,12617,1479,11857,1542,2910,758,3647,829,638,325,197
50,Vermont,329822,4833,9046,1307,28062,2389,35371,2509,8920,1387,39788,2787,13441,1544,6496,1138,16246,1701,29013,2421,84450,3866,29219,2730,13554,1400,15825,1567,391,22190,2155,2165,545,1724,633,1572,594,664,371,1755,784,589,355,789,316,1360,484,3916,761,3932,954,1922,824,1390,521,412,226,0
51,Virginia,3860940,24253,44372,6100,297947,9944,327434,9575,83010,5339,428814,11102,166118,8091,103378,5281,245604,8965,527721,11627,755751,15815,285383,9960,190936,6594,272495,7220,131977,168172,8042,6030,1665,12049,2337,6747,1322,5211,1557,10741,1836,3626,1006,6375,1220,13267,1747,40334,3240,25815,2862,5866,1227,11807,2040,3989,830,16315
53,Washington,3143242,17061,72681,4863,245322,9350,327578,9565,94743,4726,359087,9660,154902,6915,80498,5229,193753,6317,363161,10018,623121,12176,272687,8498,142073,6208,154736,5679,58900,161458,6851,5327,1221,8138,1644,9644,1497,6871,1170,11735,1537,4148,1131,6436,1157,14263,1916,38454,3415,28471,2819,7453,1342,10082,1821,5255,985,5181
54,West Virginia,742912,8545,41686,3207,56308,3612,63365,3587,16379,2099,90965,5371,39135,3075,12909,1863,30647,2908,52667,3187,187001,6705,70026,5053,37101,2979,43038,3124,1685,22641,2303,2015,913,2092,778,1196,532,530,354,1965,651,553,304,632,418,1238,608,3042,753,6124,1241,626,358,2169,722,459,341,0
55,Wisconsin,2860257,13044,66924,3025,175582,6085,550872,11177,83221,4358,324255,8209,139321,5668,60643,3122,182255,6604,224517,7263,610254,10544,225914,5857,115295,5092,96348,4264,4856,109976,4132,17850,1229,7594,1382,8095,1043,3563,825,6621,1340,2747,639,2860,633,9005,1354,18933,1896,17643,1744,6598,1155,7331,1152,1136,390,0
56,Wyoming,291336,5214,34357,2568,28965,2983,15354,2023,7026,1188,31473,2545,22670,2194,4973,1077,13274,1683,16666,2038,55545,3615,26322,2837,12783,1934,18572,2165,3356,14030,1929,3779,1008,1272,741,396,344,254,218,509,314,616,364,142,133,698,404,1419,588,2493,818,1384,674,643,380,425,364,0
72,Puerto Rico,1203342,13382,16440,2188,95601,5395,122958,6219,33304,3326,152650,7212,43264,3794,21983,2604,67811,4182,96764,4835,276409,8424,99295,5301,64356,6341,109222,5473,3285,29530,5224,554,413,1669,648,1803,644,574,308,3535,787,328,244,687,407,1711,656,2892,908,3105,1162,1223,512,10398,4553,1051,678,0
