GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD01_VD92,HD02_VD92,HD01_VD93,HD02_VD93,HD01_VD94,HD02_VD94,HD01_VD95,HD02_VD95,HD01_VD96,HD02_VD96,HD01_VD97,HD02_VD97,HD01_VD98,HD02_VD98,HD01_VD99,HD02_VD99,HD01_VD100,HD02_VD100,HD01_VD101,HD02_VD101,HD01_VD102,HD02_VD102,HD01_VD103,HD02_VD103,HD01_VD104,HD02_VD104,HD01_VD105,HD02_VD105,HD01_VD106
25,Massachusetts,3532276,17588,13504,2130,194763,7903,328154,10565,84500,4753,369664,9748,131652,6851,85884,4852,255112,8097,481479,11144,984376,18073,313577,9111,155951,6546,128595,5830,5065,164032,6622,807,395,8272,1521,10617,1428,3264,993,8772,1259,3098,950,6853,1297,17627,2018,51645,3447,33079,2730,9406,1362,9109,1534,1265,499,218
26,Michigan,4383993,17263,50761,3002,219465,6732,791011,11484,110172,4426,502239,9631,184780,6857,65057,2875,238567,7285,412481,8614,1025126,12918,429566,10047,199063,6168,151627,5332,4078,158838,6080,5862,879,7557,1446,12321,1155,6317,1186,10916,1465,4288,982,5831,1171,13827,1831,37795,2579,31194,2773,7798,1340,9994,1527,5022,1425,116
27,Minnesota,2876109,11512,62029,2678,174886,5875,391701,7749,84927,4179,315660,8261,132452,5203,49180,2813,210425,6224,281383,7000,713886,9461,237485,7614,127260,5099,93349,4094,1486,157355,5052,13954,1173,6494,1308,10993,1353,4609,952,8739,1173,4568,826,3756,670,16719,1884,30999,2269,39071,2868,6868,1102,7984,1306,2601,717,0
28,Mississippi,1141953,11389,28259,2652,74194,4342,157600,6932,29707,3113,140117,6603,57880,4375,13451,1987,52229,3883,73073,5007,278551,7698,111652,5678,52822,4220,62349,4591,10069,25115,2892,1516,806,2067,948,982,429,711,381,2886,928,1602,707,596,463,1904,728,4224,1150,3820,1046,1258,628,2903,1068,492,322,154
29,Missouri,2886690,18643,49761,3404,184080,6765,328295,9345,77823,4894,334212,9109,148079,7376,56777,4077,196815,7495,285003,9589,687859,12021,261813,8837,134696,6499,121445,6311,20032,136530,5876,9597,1556,8447,1288,7186,985,4135,1127,9589,1841,4827,1330,4113,1034,13654,1939,26407,2592,21608,2095,7217,1322,8275,1483,2067,728,9408
30,Montana,479416,7204,31730,2375,43422,3214,19914,2262,11154,1759,54841,3773,21746,2516,9075,1509,25845,2261,38511,2801,115391,4865,48944,3842,24722,2531,30703,2357,3418,29109,2309,5869,1071,2890,838,634,295,648,326,1410,482,597,348,755,403,1883,770,5493,859,4354,907,2206,669,1778,609,592,351,0
31,Nebraska,997028,7665,42864,2273,68622,3513,103969,3906,30827,2685,114916,4662,61742,3140,16941,1746,74716,3583,84783,2978,234930,6459,78447,4112,41506,2793,37496,2384,5269,38329,2511,8377,1001,2672,863,1868,638,1437,552,2525,666,1413,512,776,316,2575,788,6041,1100,6792,1053,1435,465,1560,387,836,341,22
32,Nevada,1316032,11725,20542,2123,81872,5289,58914,4474,26146,3450,158962,5460,66123,4423,18186,2295,78673,4436,152651,6546,195623,7778,339810,9260,58642,3861,51422,3956,8466,48105,3466,701,443,2715,1110,2047,852,1423,1075,3596,1008,1519,588,2083,709,7214,1726,14454,1977,6492,1411,2502,647,2639,849,645,292,75
33,New Hampshire,648037,9330,5964,1235,40066,3092,77413,4844,17588,2324,87133,4521,23246,2761,12563,1745,43209,3334,64002,3839,169151,5139,56551,4148,26887,2283,22704,2244,1560,45424,3300,1639,906,2942,1038,3655,965,1787,749,3461,943,483,296,2169,689,5420,1292,11185,1513,7754,1263,1804,801,2642,901,259,168,224
34,New Jersey,3978088,24028,14868,2213,236246,7913,344752,8978,147316,6313,470606,12237,242754,8464,92858,4430,290969,9363,499390,10902,943327,16492,342639,10910,185802,6978,156716,6098,9845,175053,6184,1418,654,9469,1826,11795,1593,9778,2033,11625,1558,4734,1101,9010,1360,22329,2344,52151,3182,23476,2273,8257,1457,8322,1538,2526,727,163
35,New Mexico,871327,12369,37894,3554,61352,4203,29965,3042,19703,2639,102770,5372,36809,4172,13699,1677,39146,3511,101795,5529,214630,7011,101290,6113,41825,3374,60950,4422,9499,42276,3309,2366,764,2411,866,2600,693,1388,698,2939,806,1422,969,1116,503,2988,977,9167,1470,9130,1547,3584,1094,1917,605,1248,797,0
36,New York,9667841,32948,51173,3565,547932,13042,577631,11810,240489,6822,999058,16043,522279,12689,307743,8970,821239,16142,1170290,19853,2578148,27113,930120,15145,475161,12750,424727,11642,21851,367645,11384,7085,1390,15158,2326,17737,2460,11392,1189,23059,2687,9241,1499,16478,2194,45404,4218,96394,5032,66492,4130,29979,3006,21553,1997,4934,1307,2739
37,North Carolina,4520809,21089,53476,4279,317692,10197,556391,12225,118502,6204,528556,13071,186282,7596,82508,4796,286001,8869,478867,11258,1016328,16707,423305,10938,211780,7445,188303,7409,72818,227544,8563,5330,1585,15895,2848,17527,2169,8327,1416,16034,2610,6981,1570,8275,1607,27777,3081,62428,3915,29683,2294,11935,2113,11305,1858,3318,1275,2729
38,North Dakota,437559,5770,44735,2674,36297,3015,30489,3014,16942,1842,48796,3942,25255,2298,5187,1021,22797,2682,31594,2651,97787,4070,33934,3144,19446,1848,17569,1783,6731,18103,1810,6010,812,570,235,520,301,299,204,1241,479,818,384,170,141,1491,830,1493,451,3517,756,752,371,893,313,122,89,207
39,Ohio,5393979,20740,58010,4119,271769,8625,836975,13523,146411,6403,632738,12676,269168,7793,88579,5054,355406,9161,504098,12148,1281372,16813,501283,11068,239580,7429,202357,6731,6233,200420,7634,8402,1774,9769,1847,18133,2127,7582,1313,16037,2039,6344,1172,6240,1330,23433,2541,45218,3350,32881,2879,11087,1662,12832,1781,2462,687,0
40,Oklahoma,1730466,11506,87701,4111,123703,5129,160072,5250,46134,2826,200416,5114,87540,4115,30146,2611,96181,4740,145781,4856,378451,7968,167353,6028,88958,4616,99514,4309,18516,65232,3392,6458,952,5127,1341,2749,645,1864,515,4252,829,1826,548,2670,794,5198,1063,12530,1437,8884,1203,3021,1135,4893,1103,1324,481,4436
41,Oregon,1888562,14550,62601,4715,109328,5761,216734,7334,54606,3765,229578,7587,83272,5274,35329,3010,102970,5976,212643,8010,424238,9082,184265,7535,87770,4344,83208,4193,2020,116484,6214,7010,2107,5644,1536,7982,1406,3303,957,7117,1377,1591,711,5364,1090,10078,1797,32206,3375,18268,1822,7179,1373,7897,1736,2732,735,113
42,Pennsylvania,5911288,22804,89058,4500,328385,10059,717239,12580,166637,6497,679256,12136,321058,9466,96407,4581,367852,9993,612690,12534,1513896,17274,511149,12441,271873,6825,232274,7895,3514,252050,7598,12247,1855,10417,1706,22001,2363,8643,1291,17615,1832,5347,1047,8311,1153,24953,1941,64907,3965,41841,2961,13026,2061,17534,1959,5208,1128,0
44,Rhode Island,484342,7695,1760,950,24576,2308,52176,3668,12686,2161,56974,4265,16899,1668,7243,1725,35577,3188,45555,3647,134612,5347,50382,4140,21773,2762,21928,2651,2201,16928,2204,105,180,630,395,1517,761,484,319,1157,464,297,233,498,395,1689,559,4375,978,3982,1214,1036,437,432,286,185,207,541
45,South Carolina,2112333,18257,21625,2748,135915,5891,296199,10564,53058,4116,253408,9088,94054,5681,37772,3697,120730,5652,209832,8097,451177,11063,213175,9618,106322,4850,92076,4343,26990,80706,4303,989,504,4759,1126,4919,1060,3341,988,5693,1220,2207,779,2647,776,10367,2025,22768,2480,12287,1791,4230,1058,4457,942,885,322,1157
46,South Dakota,435764,6340,27497,1883,32071,2580,46134,3072,13090,1314,45302,2947,18948,1599,6846,1248,31246,2463,28613,2787,104913,4216,40903,2585,18937,1692,18837,1827,2427,24970,2293,9073,1166,1160,497,1328,477,445,305,1000,395,825,369,282,196,1241,370,3064,774,3459,771,1001,657,1359,483,733,431,0
47,Tennessee,3002764,19872,27309,2602,177379,7717,393384,10187,83082,5097,367183,11270,202640,7934,54309,4003,173656,6722,297307,8729,666424,10458,282236,8775,153152,7560,116857,5901,7846,111397,5794,3988,1014,5340,1436,8746,1587,3760,991,8804,1606,4794,1357,5224,1158,12407,2001,25588,2260,15268,1615,7248,1535,7654,1299,2492,1145,84
48,Texas,12559656,35659,426443,10138,1012722,22109,1082985,18134,383339,12964,1462586,19993,716389,14876,224561,10437,822314,15029,1421931,23805,2625201,25629,1134030,20610,642578,13854,510206,12511,94371,548949,12907,18036,2170,35801,4262,33631,2810,21582,2580,40264,4319,25633,3631,20737,2459,60353,3759,140201,6757,75995,5217,25237,2741,35184,3937,9750,1749,6545
49,Utah,1393568,12637,26893,2756,92813,5718,159341,5357,40187,3569,172908,6357,61077,4007,29776,2542,94332,5229,165003,6644,287532,7485,127058,6692,62424,4480,71351,4429,2873,77377,4490,2052,610,3199,953,6497,1262,2274,805,7319,1557,2745,733,2660,733,8521,1354,19571,2500,12967,1837,3093,844,3862,865,2400,857,217
50,Vermont,319961,4755,7775,1139,21990,1878,35101,2454,7250,1057,36833,2986,10834,1491,7353,1127,15440,1523,27412,2174,89224,3644,30986,2460,13412,1465,16095,1517,256,19568,1772,1209,397,1074,404,1379,446,691,320,1036,383,228,182,1136,511,1277,408,4024,717,4520,808,1266,473,1202,481,523,253,3
51,Virginia,4005675,20484,41269,3633,259669,8922,289815,8975,79468,5161,432344,10549,166263,7224,77652,4529,257494,8582,579530,12317,859078,12328,350915,11817,207441,7309,292282,8851,112455,190819,7001,3137,803,11035,1604,9999,1545,4396,1036,11814,1837,3462,997,7195,1326,20119,2410,57101,3668,30314,2586,8751,1664,14127,2705,7732,1346,1637
53,Washington,3322759,19821,85778,6130,209097,6412,335383,9672,94391,5011,386161,10624,168328,7021,73150,4462,179803,6617,414482,10452,701849,10815,304886,9456,154910,7079,169580,6834,44961,190433,8659,5899,1579,8353,1461,11334,1395,7783,1574,14451,2191,5329,1362,7814,1216,17441,2190,49656,3805,30756,2844,8501,1624,12983,1820,8177,1547,1956
54,West Virginia,705487,9511,30129,2617,40495,3569,52893,3144,14541,2186,84642,5130,31952,3013,11846,1814,27576,2428,55401,3600,211252,5944,67913,4452,29183,2363,46817,3400,847,23448,2299,731,387,1534,681,1690,592,218,207,1786,678,569,365,596,488,1992,666,5504,1359,5180,995,932,497,1530,535,1151,494,35
55,Wisconsin,2867776,12108,68659,2714,160677,4992,526946,10190,75920,3792,327577,7577,126246,5155,44259,2823,172508,5983,236120,6459,659095,9979,255798,6214,116117,4426,96034,4216,1820,119009,4725,14880,1287,5106,1141,10625,1269,3860,777,8091,1200,2714,719,3308,710,11581,1501,22700,2269,21584,2004,6070,1177,6874,1087,1611,497,5
56,Wyoming,297812,5401,37262,3456,24362,2419,11965,1823,5619,1161,34741,3532,16935,2298,4266,1137,11007,2041,19029,2373,63956,3989,33563,3458,13526,2173,19164,2428,2417,12136,2070,2535,883,1100,773,279,196,263,244,405,372,324,295,378,337,118,111,2209,767,2635,792,808,500,886,472,196,164,0
72,Puerto Rico,999433,11296,14020,2018,49541,4047,91961,5415,28296,2802,134420,7120,33759,2769,18998,2644,53608,3922,103242,5852,232602,6831,95142,5817,54756,4103,88068,5298,1020,21900,3156,499,383,877,467,1435,607,797,483,1696,659,604,398,514,403,1919,808,3947,1058,2759,1005,2051,982,4108,1240,694,479,0
