GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD01_VD92,HD02_VD92,HD01_VD93,HD02_VD93,HD01_VD94,HD02_VD94,HD01_VD95,HD02_VD95,HD01_VD96,HD02_VD96,HD01_VD97,HD02_VD97,HD01_VD98,HD02_VD98,HD01_VD99,HD02_VD99,HD01_VD100,HD02_VD100,HD01_VD101,HD02_VD101,HD01_VD102,HD02_VD102,HD01_VD103,HD02_VD103,HD01_VD104,HD02_VD104,HD01_VD105,HD02_VD105,HD01_VD106
12,Florida,8142524,32580,83984,6312,815824,18704,478093,12001,270852,9024,1048237,19298,409292,11148,194098,8301,669516,15262,955754,16240,1493867,19621,847645,17155,425411,12172,400843,10993,49108,340770,9629,9667,1990,41363,4590,16470,2115,18197,2336,26819,3138,10818,1967,13129,2048,48927,3617,86781,4380,27937,2904,12979,1781,20002,2616,2668,835,5013
13,Georgia,4333325,21575,51243,4844,375164,11769,470219,11271,147074,6960,509861,13659,256156,10156,125790,6492,304065,10927,447166,12133,810390,15149,358686,12048,207953,7454,225943,8383,43615,188556,8282,6300,1640,14465,2627,12036,2057,8483,1564,12008,1994,5543,1680,9840,2095,20168,2450,50753,4103,20384,2168,6985,1279,11289,1697,2996,939,7306
15,Hawaii,628564,6795,10852,1689,50810,4090,21744,2548,13430,1821,66823,4350,36630,2795,12145,1672,40028,3051,58718,4047,115552,5238,87918,4368,26470,2545,51218,3256,36226,26516,2681,1432,599,1705,631,1407,1012,417,273,1865,685,819,548,871,412,2686,963,7225,1228,4017,981,995,493,1614,593,451,319,1012
16,Idaho,682844,7481,36099,3388,69508,4158,72000,4252,19634,2279,85716,4695,31537,2824,14740,2020,39866,3286,64606,3428,128790,4776,56322,4049,26058,2313,35038,2583,2930,36997,3222,5885,1450,3505,1012,2392,952,1046,531,2633,886,1034,596,1287,713,2985,859,5729,1057,5178,954,1576,648,2749,836,592,378,406
17,Illinois,5997956,22464,63792,3446,395076,10602,810716,14905,214794,9098,660518,14318,375511,10825,141191,5948,475841,12266,627096,13227,1208497,17907,506492,14559,278202,8309,224434,7651,15796,219486,7761,13421,1703,18255,2702,13829,1590,11751,1861,13684,1777,8020,1474,8964,1363,20838,2452,49151,3798,30224,2517,8858,1368,16809,2105,2924,797,2758
18,Indiana,2900016,16823,36963,3277,192218,8813,580883,10469,90920,4535,318893,8802,156564,5924,57062,3457,161545,7326,218379,6820,607538,9523,240289,8055,137190,6284,97582,4237,3990,94556,4721,7398,1285,6474,1369,6962,1493,3856,973,6202,1111,3316,1025,2150,878,9361,1630,18426,2037,16754,2104,4683,1039,7967,1439,1007,455,0
19,Iowa,1501636,10108,63844,3579,99968,4140,228679,5969,54571,3375,173402,5441,76018,3723,33531,2888,114488,4777,92366,4184,345486,7227,109662,4151,67738,4221,40740,2702,1143,73802,3925,21830,1817,3306,884,3067,844,2431,738,3672,818,1671,547,1804,569,4074,875,5784,999,17323,1544,2221,596,5873,1271,746,385,0
20,Kansas,1387425,11649,48383,3103,86854,4673,195920,6051,46798,3470,154452,6190,74629,3471,44622,2541,83547,4574,115310,6700,307725,8130,99338,5409,56448,2790,61974,3898,11425,60068,3272,10491,1235,2346,721,2565,643,2646,941,3546,761,2481,803,1873,630,5428,1049,9100,1450,13877,1629,1476,623,3146,821,929,456,164
21,Kentucky,1880402,16550,57433,4069,129583,6244,271824,8096,59419,4359,216714,7022,125550,5144,36578,3090,108014,5238,135207,6014,404462,8621,146244,6489,84163,4118,81405,5217,23806,60114,4091,8562,1749,4068,1058,2576,833,2870,1410,4386,1162,2281,856,1540,442,3725,934,9933,1506,9972,1467,2709,900,6024,1374,972,451,496
22,Louisiana,1860956,16291,81161,4422,174477,7352,159561,5659,57839,4541,220126,9227,104152,6471,33142,3596,101443,5094,154270,6134,394738,9261,169471,8872,98766,5690,97154,4753,14656,50838,4330,3910,1000,5970,1708,2536,873,1513,522,3715,1521,2896,1380,1226,483,3213,810,9547,1580,8512,1381,2609,806,4503,960,482,392,206
23,Maine,632517,6177,14748,1840,48070,2882,68574,4146,16218,1820,90604,4825,24172,2369,13166,1771,38376,3145,49040,3506,158741,5673,51854,3703,26589,2895,29812,2793,2553,31176,2397,1720,521,2018,722,1890,548,1172,500,2860,729,976,445,992,424,2174,640,6562,1160,5672,1162,2159,588,2696,738,285,198,0
24,Maryland,2533049,18945,15109,1937,207518,8469,148486,6313,69218,4982,281834,8164,113071,5301,63759,4443,184000,6713,332417,9511,559478,10936,191984,8466,125358,6293,218778,7973,22039,100238,4509,4079,1028,5894,1261,4443,1002,3728,985,8195,1408,3352,1173,4330,1032,9309,1424,26645,2382,17610,2103,4826,1264,6506,1194,1263,519,58
25,Massachusetts,3248181,20259,14863,2591,199575,8649,329219,9715,96857,6068,346569,10043,121712,5120,96477,5832,272423,9128,418319,12156,824106,14672,256832,8738,139306,6328,126887,6247,5036,127156,6301,2211,867,6857,1630,8930,1601,6025,1446,8046,1269,1836,599,5853,1193,11856,1820,35905,3151,24068,2604,6133,1364,8309,1357,967,588,160
26,Michigan,4353614,19490,52416,3318,239065,7647,818726,14277,129080,5333,492196,10165,184157,6085,86372,4615,256977,7681,370811,9168,960011,13670,403207,10154,199860,6764,157219,5008,3517,148720,5119,8875,1176,8630,1262,11722,1511,6529,1213,8720,1391,3502,1151,4069,956,11329,1678,29960,2623,32153,2351,6556,1079,13918,1862,2638,656,119
27,Minnesota,2699357,11495,63584,2753,182770,6044,387541,6974,91003,4243,303816,7377,123699,4256,62940,3492,205946,6756,248937,6890,603466,10121,215346,7108,119267,4629,88665,3676,2377,137680,5220,19575,1142,10178,1582,9826,1447,3938,991,8567,1263,3254,697,3985,803,13093,2070,21023,1851,28763,2195,6842,1574,7055,1151,1352,461,229
28,Mississippi,1137160,13327,26557,3004,90494,5242,165280,6327,30630,3200,134780,6689,55527,3634,17827,2352,56297,3496,74628,4670,253632,8988,104933,5853,56530,3907,58742,3789,11303,28661,2447,2807,920,2921,937,1312,556,1209,612,1892,877,1383,642,557,376,3116,761,4645,1095,3276,848,1504,775,3004,990,494,323,541
29,Missouri,2801049,17914,49236,3621,208281,7935,338898,8283,87005,4939,336525,8666,148348,6727,65947,3999,207487,7578,234169,8128,603357,10876,243182,8624,140377,5730,123417,4089,14820,111923,4631,13308,1510,8312,1501,5964,997,4867,1050,7113,1066,3023,919,4127,1007,10298,1863,16791,1502,17826,2392,4261,1095,9134,1467,1128,471,5771
30,Montana,460787,6510,34095,2529,42660,2719,23904,2073,13115,1537,60860,4064,22500,2131,9350,1478,28144,2755,35715,2852,96744,4616,44449,3619,19437,2189,27245,2400,2569,33309,2673,8006,1299,2402,568,1187,438,709,389,1309,526,646,293,953,400,1562,645,6072,1297,6064,1268,2333,862,1570,467,436,281,60
31,Nebraska,924995,7494,47998,2921,64096,3407,98402,4670,32840,2694,104870,4360,60499,3633,20403,2243,74711,3711,72027,3657,200139,5724,68617,4019,37501,2722,36741,3109,6151,51254,3408,15531,1714,1837,573,2345,629,1108,467,2402,604,1513,631,953,354,3416,1005,5234,1153,10756,1479,2063,766,3362,809,734,335,0
32,Nevada,1239805,9794,17600,2147,130746,7082,53440,4237,32029,3736,130043,6371,60930,3893,19554,2642,89996,5624,130418,5324,165000,7244,302576,11052,46707,3748,52366,4139,8400,37201,3562,1987,829,2432,977,1450,559,1326,526,2578,993,1251,1000,1135,520,5637,1450,10939,1675,3992,1089,2565,951,1578,592,331,373,0
33,New Hampshire,634899,8958,5117,1163,44805,3327,76602,4269,21476,2169,93230,4856,25365,2080,15615,2217,43076,2982,59514,3769,146709,5644,52763,3578,27535,3358,22155,2129,937,34099,2689,682,420,3206,1210,2906,743,1624,653,2611,928,1003,405,1751,598,2593,704,9807,1538,3784,977,2013,764,1794,519,251,168,74
34,New Jersey,3884858,25676,16919,1946,255173,9457,388373,9495,155657,6610,448944,10320,246444,8766,119551,5559,329698,9615,439938,11143,828497,13778,294076,9235,173652,8029,179416,7242,8520,137688,6210,2928,694,10202,1921,9202,1420,8087,1575,13179,2398,4674,1471,7970,1193,15611,1994,36492,2661,15781,2068,5121,1101,7563,1570,878,459,0
35,New Mexico,864109,11632,34853,3017,77619,5063,45990,3688,20320,2538,100258,6115,42339,4695,16988,2515,46661,3431,92930,5325,190201,7235,88071,5325,38119,3184,62639,5074,7121,44981,3795,2529,720,5605,1450,4325,1528,900,374,2419,748,1056,512,1027,535,3768,1224,7578,1431,6976,1549,3872,1264,3905,1070,892,466,129
36,New York,9125307,32776,54166,3645,565018,12342,674514,12070,266353,9720,943954,15611,496175,12321,309358,7630,854290,16553,1024228,18254,2263614,20555,773713,15756,444947,10890,433858,11161,21119,335463,10536,11936,1778,23996,2918,14424,1875,11091,1683,22000,3355,6615,1357,14495,1897,37606,3400,77794,4716,60221,4105,23894,2542,25427,3166,3676,1125,2288
37,North Carolina,4158877,23404,60657,4126,367730,9178,558245,12895,126277,6054,478957,12214,182038,7715,83526,5339,277999,8620,377195,8751,881777,14767,336641,10933,189611,6859,168800,7331,69424,164377,6445,7676,1304,13406,2413,10496,1710,7768,1562,11754,1761,2711,936,4244,956,15827,1920,35585,3041,23064,2348,6126,1371,10504,1787,1843,666,13373
38,North Dakota,354240,4443,28326,1773,24737,2316,28771,2576,11758,1391,39797,2678,19231,2114,7787,1285,21807,2009,23478,2179,83911,3093,27594,2986,15542,1745,16381,1702,5120,19161,1831,8307,1049,504,198,599,318,239,205,519,273,559,295,87,109,675,420,1388,507,3817,829,332,212,1825,591,244,150,66
39,Ohio,5303682,23438,56091,3219,311186,9289,886215,15871,172600,7002,609429,13334,260836,6940,107136,5570,357673,9447,472870,10784,1185327,14736,442226,9540,233124,7392,201350,7316,7619,186325,6011,12731,1656,14143,2021,15961,2037,10295,1597,15836,1754,4871,1187,5372,1040,16105,2037,39026,2905,31018,2970,7191,1296,11692,1593,2008,711,76
40,Oklahoma,1619414,12405,77747,4068,111265,5948,164630,6341,56056,3550,179245,7029,83045,4315,36989,3256,101178,5529,127553,6036,341003,9052,143754,7037,82037,3735,93708,4676,21204,63967,4025,9140,1476,5703,1103,2588,746,3612,1066,3348,899,2836,934,2074,631,6242,1282,9014,1496,9457,1293,2107,752,4136,956,942,465,2768
41,Oregon,1805164,15223,60964,6072,145570,6366,223781,7413,66367,4558,221929,7494,82207,5025,37710,3095,115162,4692,176440,9001,348069,10859,162789,6442,83174,5317,79592,4673,1410,94926,4929,10461,2389,4963,1169,5861,1276,3334,984,6474,1315,1525,545,3536,883,8869,1846,19911,2194,16948,1974,5039,1464,6430,1232,1349,512,226
42,Pennsylvania,5656203,24206,70440,3965,359505,8686,741607,13065,180318,6799,657482,12669,307434,8376,123950,5092,373944,10055,530748,10457,1359012,18381,449275,10816,271419,8143,224374,6762,6695,206755,5905,15103,1768,13630,2191,16847,1769,8836,1688,16126,2054,5490,900,6515,1027,17005,2194,44141,3363,31903,2395,9381,1554,19486,2062,2228,738,64
44,Rhode Island,481741,8288,1848,703,33504,3701,53370,3197,11892,1901,57776,3972,17831,2148,11101,2222,36979,3251,40477,3110,124352,4687,46179,3660,21410,2508,22111,2429,2911,16460,1918,53,86,2381,931,1241,626,518,312,1445,517,181,196,793,464,864,509,3467,892,3468,840,1146,529,739,442,59,99,105
45,South Carolina,1933392,16032,20046,2153,174435,7565,273298,8156,53490,4155,227350,8118,102668,5880,34154,2960,114888,5170,167442,6918,372371,9538,176668,8680,90964,5432,91556,5160,34062,77526,4733,1283,583,9970,2082,4296,991,2864,1038,5551,1187,3351,1194,2094,777,6164,1247,14698,1874,7909,1411,2093,831,4117,1187,665,507,12471
46,South Dakota,410015,5938,31574,2271,23343,2086,41542,3394,11276,1478,47611,3086,18109,1803,8519,1334,33653,2665,26247,2890,90972,3669,36493,3090,19115,1890,19530,1854,2031,25033,2157,11005,1179,898,391,646,335,609,421,1418,500,438,247,424,275,947,359,1682,545,3533,677,519,226,2681,798,151,132,82
47,Tennessee,2825043,13715,33970,3120,220955,8318,419100,10760,93286,5056,341609,10322,192087,7856,55765,3897,175495,6389,239291,7951,568272,10950,222857,9956,145285,6468,111031,5267,6040,94257,4983,6754,1398,8518,1662,6733,1645,3532,853,7909,1722,3348,967,4361,1206,7079,1300,17325,1823,13572,1880,5078,1224,8990,1452,683,302,375
48,Texas,10726872,30735,313674,10268,971848,17670,1077568,17628,369676,11244,1203812,19167,618235,12194,253539,9792,757324,15323,1114992,18330,2085255,22417,881357,18320,554119,12094,443898,11336,81575,388009,10250,20292,2811,28493,3193,26775,2875,17321,2112,28013,2692,16175,2314,12753,1948,42061,3475,83436,4401,55298,3812,19848,2842,29349,2806,3864,1035,4331
49,Utah,1245356,8786,21617,2026,115595,5537,136211,6020,40465,3275,154276,6109,59107,3533,32032,2668,85247,4144,129723,5591,246400,7455,102434,5812,50163,3289,66935,3702,5151,66171,4352,2154,726,4630,1041,3713,1111,2408,854,5811,1205,2840,1003,2565,853,7726,1366,12281,1896,12133,1606,4182,1106,3439,804,1593,615,696
50,Vermont,321803,5034,8043,1112,26191,2013,36043,2695,9362,1135,35013,2213,13515,1764,6965,1397,16686,1771,27065,2303,80692,3692,29684,2315,15823,1758,16292,1669,429,20944,2224,1494,430,2097,593,743,257,628,350,809,314,827,792,527,271,1456,569,3556,766,4602,1043,1784,483,1953,620,468,239,0
51,Virginia,3726085,18171,45580,3619,304125,10466,309142,8366,84135,4547,414614,11332,161110,7183,101941,4950,255543,9203,501655,9888,708985,11738,267744,9334,179589,7690,284414,9066,107508,172220,6110,8240,1584,14777,2609,7886,1292,4340,1229,9407,1499,3512,1108,6181,1104,14234,1891,38465,2959,24562,2627,6080,1491,10203,1541,3340,846,20993
53,Washington,3039725,18492,72660,4867,244098,8330,327727,8985,97432,4773,346763,9802,144483,6398,84751,4678,191553,7794,343290,10462,597700,11812,268168,10361,128154,5396,153191,6845,39755,149405,6326,5746,1138,10319,1824,10271,1346,6574,1140,10122,1536,2771,868,6243,1335,13834,1743,35321,3332,24449,2578,6452,1241,10707,1561,2557,775,4039
54,West Virginia,710844,10628,33442,3159,53118,3887,63674,4365,18114,2167,90086,4997,41144,3084,12665,1822,32409,2748,52002,3685,176221,6124,58544,3954,32923,2657,45657,3692,845,20634,2346,1839,725,1550,615,731,429,684,578,1663,676,729,440,722,349,1623,636,3497,1214,4070,893,716,383,2556,897,254,253,0
55,Wisconsin,2751115,14020,71683,3272,169778,5004,534211,9989,87055,3606,317505,7559,131002,5944,56550,4168,180856,5922,205623,5872,574084,9685,220745,6959,108463,4934,90099,4227,3461,113272,4448,21782,1623,7190,1466,7289,1253,3398,850,7297,1202,3497,752,2312,680,7483,1262,17142,1787,20530,1710,6570,1073,7359,1011,1313,396,110
56,Wyoming,279264,5540,30573,2658,27536,2446,14614,2249,6417,1425,32455,3114,16786,2080,4271,1228,12430,2061,20430,2082,56184,4070,25665,2478,11477,1847,16475,1926,3951,12545,1882,3373,1036,991,448,539,496,115,153,864,452,761,467,78,97,364,314,1882,636,2631,830,422,434,378,256,147,162,0
72,Puerto Rico,1136874,14728,15947,1891,90748,4438,121800,5479,36461,2999,144310,5663,47952,4038,21194,2490,62306,4180,90837,4713,250496,8627,93655,4892,58943,4363,101487,4707,738,21554,2360,593,288,1677,708,1685,765,509,289,2633,813,855,538,413,406,1162,437,2851,766,2289,782,1626,727,5074,1040,187,167,0
