GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD01_VD92,HD02_VD92,HD01_VD93,HD02_VD93,HD01_VD94,HD02_VD94,HD01_VD95,HD02_VD95,HD01_VD96,HD02_VD96,HD01_VD97,HD02_VD97,HD01_VD98,HD02_VD98,HD01_VD99,HD02_VD99,HD01_VD100,HD02_VD100,HD01_VD101,HD02_VD101,HD01_VD102,HD02_VD102,HD01_VD103,HD02_VD103,HD01_VD104,HD02_VD104,HD01_VD105,HD02_VD105,HD01_VD106
12,Florida,8313689,34529,85578,6827,561265,16467,427628,12294,240782,9209,1124778,20616,403518,11780,172302,8573,642818,15953,1029916,17716,1718782,23883,1023139,20165,457017,11213,374103,9596,52063,424181,12099,5361,1658,29086,4174,19418,2184,15541,2418,36081,4030,12700,2025,15236,2157,56882,4440,121454,6749,47117,3892,23295,2879,26190,3590,6033,1511,9787
13,Georgia,4286025,25812,53136,4464,261373,9977,455133,11160,125478,7047,498300,13947,247451,8618,111309,6970,281953,9024,472210,13254,884513,14038,403875,13391,212508,9614,231171,8780,47615,208445,8238,4423,1230,11462,2170,16508,2071,7786,1596,15393,2065,7073,1751,10641,2299,23362,2763,56115,3822,24621,2849,9244,1659,12210,2296,3400,1049,6207
15,Hawaii,673305,7037,9127,2117,43570,3911,18609,2089,14404,1941,73942,4626,38450,3433,11367,1617,42530,3052,59519,3524,135195,5960,100596,4647,25601,2740,56091,4072,44304,29619,3070,2857,1365,1753,903,1258,469,1435,864,3103,1262,982,732,733,435,2371,610,5272,1157,5396,1114,1672,772,1504,481,421,253,862
16,Idaho,673949,9425,38654,2713,47143,3132,67708,4583,18390,2456,82580,5185,29656,2672,12177,1703,37332,3165,64924,4629,147090,6514,59976,4844,29739,2934,35847,3043,2733,38378,3045,3636,984,3450,905,3409,1072,1514,778,2788,749,1362,742,1112,524,3560,956,6910,1492,5854,1236,1790,826,2460,940,533,324,0
17,Illinois,5960853,22997,66338,3423,301276,8626,766155,16048,183830,6557,648383,13819,354885,9617,116902,5765,433423,9870,681218,12805,1359764,16734,535853,15528,277074,9021,219760,6861,15992,250948,8615,10982,1547,13366,2462,17579,2132,8958,1666,16538,2181,7817,1805,8323,1414,24064,2291,64518,3905,43609,3628,12069,1615,14993,1880,5305,955,2827
18,Indiana,2913661,17619,42138,3123,166229,7114,546839,10703,73576,4634,332567,9695,146899,7301,43191,2821,143369,5304,229373,8478,674411,11110,262266,8184,139008,6321,111280,5539,2515,98636,5088,6615,1299,8995,2058,8889,1775,3233,1200,8424,1799,2549,656,3265,1054,7668,1206,19375,2690,15494,1814,5093,931,7760,1200,1263,613,13
19,Iowa,1549841,9644,59594,3344,93618,4736,242706,6496,42824,2772,179646,6438,70514,3315,27259,2062,112286,3982,109190,4745,373293,6977,123149,5879,65203,3489,49500,3189,1059,64401,3558,14108,1552,3199,886,3188,790,1737,570,3734,701,1877,526,1391,475,4377,951,7914,1264,15898,1565,1902,538,4023,856,1052,433,1
20,Kansas,1404005,10889,50509,2943,85117,4596,188229,6650,38433,3401,156088,5433,68443,4128,30798,2585,84632,4756,121256,5576,334068,9041,108749,4991,59910,3781,61542,3393,16231,55406,3290,8205,1059,1862,773,3308,722,1919,691,3505,965,1227,462,1972,697,4712,1130,9022,1295,12786,1447,2258,780,2697,628,1133,503,800
21,Kentucky,1893943,15108,49744,3349,112037,5973,272572,7096,50573,3962,221528,7220,110649,4958,28367,2679,102548,4686,144701,6121,449405,9439,156361,6614,84745,5133,87236,4844,23477,59761,4269,5249,1597,3067,1107,5246,1427,1896,680,5653,1335,1574,776,1882,712,5140,976,11512,1797,8998,1433,2949,800,5436,1344,1159,518,0
22,Louisiana,1994143,15690,95385,5684,165120,8504,161488,5980,55066,4860,222064,7976,107799,5142,30858,3448,104810,6224,178091,6964,459976,11548,198725,7937,95528,5062,105063,6158,14170,47373,4325,3134,1160,3012,1029,2256,718,1563,717,3027,987,1963,767,1415,583,3860,911,10771,2030,7927,1399,3261,1131,4430,1106,554,490,200
23,Maine,612969,7120,15211,1922,43376,2920,58054,3726,15141,2040,82452,4461,20819,1750,11512,1677,35244,2792,50482,3583,166406,5457,54392,3454,29014,2799,29031,2451,1835,35944,3056,1864,661,2915,1003,3344,1000,1092,704,2486,834,785,368,1156,654,2827,855,7795,1321,6311,1309,1788,562,3048,976,533,290,0
24,Maryland,2674212,19448,15883,2431,177328,7842,137381,5298,58493,4736,279465,9475,104928,4972,53346,3023,176554,6358,393690,8602,642776,12080,221658,8272,141165,5548,245066,8192,26479,124944,5322,3260,1165,6661,1318,5961,1238,2481,726,6283,1025,2005,772,4284,900,12459,1326,35071,2706,23002,2315,6985,1288,8357,1364,4093,961,4042
25,Massachusetts,3399334,22899,11188,1874,179171,6559,329428,10242,80709,4811,361229,8590,125311,5414,76466,3543,251597,7456,463232,10773,945948,16001,292072,10465,148862,6830,129935,6373,4186,147491,6136,1227,708,8154,1640,10171,1479,4560,1139,7682,1395,2699,887,5717,1154,14690,2184,46261,2932,28394,2366,7997,1336,8028,1492,1778,580,133
26,Michigan,4240614,19102,54159,3738,196826,6844,756286,12638,98227,5128,484420,10193,172076,6038,68510,4907,239122,7127,406982,8812,1000312,14422,402559,10770,204337,6521,153151,5550,3647,164515,6370,8697,1663,8353,1533,13730,1764,4789,1119,12841,1505,4517,1084,5072,1189,12769,1464,38866,2911,29209,2446,8436,1215,12077,1618,5129,1094,30
27,Minnesota,2790174,13036,65234,2629,145081,4958,380648,8713,79118,3674,317597,7876,129843,4842,52886,2927,202115,6728,281885,7773,680927,8819,229627,6801,127250,4101,96650,4068,1313,135427,4577,14531,1286,5485,960,8284,1283,3776,760,7978,1178,3179,718,2850,711,11578,1650,29619,2353,33666,2415,5404,933,7190,919,1734,463,153
28,Mississippi,1135424,13277,27701,2652,71148,5821,155510,5904,26307,2876,144119,6318,52189,3845,15128,2057,55981,4242,77065,4856,271535,7724,109633,5941,57105,4245,62451,4486,9552,22785,2576,1487,668,1570,696,1685,812,1000,604,2396,864,1562,760,595,334,1920,772,3680,984,3403,775,917,401,1944,775,402,229,224
29,Missouri,2813503,17093,50341,3769,160142,5730,319621,8745,71493,4217,334921,10602,140956,6542,59084,3580,193794,6810,270224,8820,672243,12225,261946,9536,136551,5608,123914,5859,18273,114179,4710,6650,1159,8850,1858,7452,1285,3713,919,7131,1473,3509,1002,3461,821,10512,1576,22410,2321,17303,1904,4398,1115,7532,1343,1897,707,9361
30,Montana,472100,6676,34787,2990,34786,2506,21482,2296,10833,1538,57208,4094,22900,2414,7972,1599,28305,2466,39798,2894,106372,4723,52185,3480,21273,2233,30449,2576,3750,28478,2805,7080,1070,1174,401,1284,448,299,218,1413,418,676,385,607,386,1452,611,4719,865,5298,1284,2151,689,1474,445,822,447,29
31,Nebraska,972334,6986,43134,2498,64637,3098,105226,4359,26080,2197,113671,5034,60962,3158,18160,1691,73854,3449,80385,3908,224865,5123,75207,4302,41948,3016,39672,2618,4533,41789,2560,9870,1244,1655,517,1942,512,1228,378,2024,481,1042,378,967,405,2837,726,7060,1130,8301,1333,1630,564,2338,661,843,410,52
32,Nevada,1250232,13247,23109,2576,73852,4853,52704,4166,24741,2694,147567,8239,62190,4455,22053,2095,65930,3925,138397,6707,194509,7352,322821,10429,57945,4058,57351,3913,7063,44378,3747,702,402,2557,1014,2350,843,1837,923,3956,1325,2212,1469,1380,581,3699,824,13626,2002,5435,1180,3668,955,2427,753,529,302,0
33,New Hampshire,638308,10110,5897,1214,38080,3559,85391,4620,16682,2246,87108,4565,20622,2220,13151,1872,39758,3250,65385,3714,159699,5890,54625,4455,28736,2578,22185,2598,989,36720,3085,773,483,2837,894,3916,1038,1734,710,2509,692,478,354,1494,729,2947,787,10420,1676,5648,1196,1599,609,1938,726,427,299,0
34,New Jersey,3884264,26647,11461,1616,210930,7938,357791,9274,141069,6239,458266,11337,233997,8594,95304,4908,290381,8589,473275,10293,919452,14405,334549,9052,183270,8259,166912,6817,7607,166363,6258,1382,790,9523,1674,9576,1513,7873,1623,11040,1777,5637,1251,8605,1329,17500,2037,51827,3802,23738,2379,8239,1760,7985,1554,2423,678,1015
35,New Mexico,863562,10736,38254,3544,58043,4239,43494,3676,17499,2211,91901,6242,39403,3665,13747,1973,37837,2955,95413,5346,209115,5904,94976,5925,44511,2969,71498,4920,7871,37815,3287,1758,763,1682,673,2526,877,915,491,2002,774,745,446,425,397,3191,802,7674,1536,9135,1278,2414,826,4563,983,785,362,0
36,New York,9369775,31153,57418,4457,527473,10850,604993,12874,234092,8289,988527,16894,462909,10822,288912,9436,810681,15360,1141322,18550,2493148,23487,863140,18398,458950,12104,416667,9606,21543,360333,11526,9671,1822,18833,2572,17881,2227,11717,2019,23721,2312,7051,1393,16214,2198,42409,3825,87711,5752,69028,4005,27732,3514,22276,2645,3715,828,2374
37,North Carolina,4346403,23045,54602,4431,272048,9021,534579,10713,113520,4441,502013,13728,181390,7113,79616,4567,271050,8733,439370,11202,992348,16066,414805,13559,213663,8201,187989,8273,89410,196868,7649,3722,772,11929,2440,16955,2112,6336,1362,11463,1811,6601,1535,6858,1366,24302,2681,50976,3273,29773,2028,10262,1569,11444,1868,2341,752,3906
38,North Dakota,426190,5770,42612,3204,36518,3754,30514,2669,13334,1537,45297,3463,25526,2517,5522,1028,24455,2292,28820,2635,99170,3988,31010,3043,18438,2263,19285,1577,5689,16917,1414,5354,739,873,380,235,150,81,95,699,297,664,341,122,101,1426,663,1900,624,3941,778,344,214,1042,448,236,176,0
39,Ohio,5260763,23967,60456,3794,264099,8730,817566,13169,144593,4928,614949,13347,246220,8732,91905,4134,341033,8733,482631,12417,1272959,16523,485600,11099,233592,7140,197544,7881,7616,182681,7490,9540,1563,9354,1604,16444,2222,7021,1279,11911,1700,6346,1651,5578,1055,17779,2681,44091,3729,32052,2975,8226,1207,11242,1743,3097,873,0
40,Oklahoma,1696629,10537,92390,3418,113515,4410,165963,5882,45470,2690,197704,6814,83549,4194,31028,2145,96058,4665,139386,5537,365311,7233,156736,6414,87617,4197,104296,4354,17606,57224,3337,5742,878,3957,919,2652,576,1508,647,3021,657,1598,507,1535,582,5448,983,11906,1600,8056,1292,1972,490,3535,759,1296,490,4998
41,Oregon,1790663,15630,61231,5010,102362,5871,205374,8096,58024,4004,221569,8334,77077,4591,33313,2735,106039,5331,189689,7506,392140,10822,177950,8580,89544,5078,74001,3849,2350,110334,5784,6879,1620,6625,1824,8622,1537,3142,845,5843,1153,2110,740,3946,883,9626,1667,25994,2322,20270,2195,6412,1346,8781,1592,1924,799,160
42,Pennsylvania,5807772,22684,90477,4733,325241,9657,702625,11788,159769,6055,690786,12233,286999,6817,101166,4823,376351,8961,581250,12486,1495116,19374,498422,12079,267491,8693,228207,7162,3872,227765,7559,11478,1645,12037,1685,16089,1693,8705,1567,17233,2100,6102,1348,7466,1289,24027,2692,54319,3351,40471,2795,10883,1580,15485,2372,3273,791,197
44,Rhode Island,479867,9766,1348,672,23430,2643,47324,3659,12850,1753,53189,4637,13952,1853,7076,1335,35515,2852,49246,3791,135428,6066,54137,4786,22684,2769,21423,2486,2265,15751,1972,55,92,867,447,1058,482,664,363,1033,537,0,210,425,249,1605,666,4404,1105,3294,1013,701,416,577,372,668,503,400
45,South Carolina,2030002,15955,19725,3142,122653,6589,276608,7707,49775,4428,238346,7779,84339,5943,39193,4125,112639,5603,192759,7448,436853,11260,229502,9023,105918,6301,96289,5669,25403,68335,4721,1683,763,6390,1576,5245,1158,2089,639,4364,1103,2032,841,2092,710,7951,1503,16080,2240,11713,1589,3418,1046,4392,1263,426,240,460
46,South Dakota,430002,5164,28159,2082,30437,2324,40124,2551,12956,1850,48749,3535,15000,1599,10370,1593,33591,2314,26864,2457,97554,4206,39772,3353,20229,2369,23202,2193,2995,22385,2147,9036,1133,1372,608,771,288,401,302,882,367,438,190,410,329,943,331,1860,672,3248,855,1015,487,1777,565,213,136,19
47,Tennessee,2880910,20784,26359,2408,187226,6882,370305,9613,81573,4385,347836,11237,183858,6752,56558,4365,163006,6147,277340,8701,645841,14757,260442,8912,146709,6379,128074,6390,5783,100653,5560,3512,1070,6710,1496,6976,1223,3146,816,7398,1386,3422,1196,5045,1339,9386,1433,21724,2139,18107,2296,5455,1464,8043,1638,1415,508,314
48,Texas,11932218,33744,419960,12218,920749,18147,1099291,17342,366492,10254,1378963,20115,616283,14878,209098,8542,785121,15873,1325307,19839,2504264,28660,1067508,20367,641885,14236,509983,12068,87314,491120,15266,15735,2904,31258,3378,32118,2874,21657,3511,41737,4573,18299,2455,16585,2522,50328,4058,127887,7300,70191,4206,23092,3315,29594,2489,6023,1152,6616
49,Utah,1309718,11980,26184,2091,84233,4574,145571,6243,33036,2846,166203,6941,60495,3969,28368,2550,84414,3963,152762,6317,283765,8789,116368,6073,60118,4040,64320,4025,3881,67201,4104,1189,436,3344,1188,5754,1144,2150,621,6518,1403,3420,1199,2583,877,6039,1227,14514,1695,12003,1407,3065,933,4515,1005,1973,919,134
50,Vermont,312687,4827,7564,1020,23985,2099,34146,2701,7355,1204,32181,2941,10835,1163,7791,1241,14398,1340,29101,1998,85795,3562,28737,2432,14540,1437,15903,1711,356,21399,1782,1358,444,1582,559,1384,422,564,380,1160,400,320,201,844,372,856,289,4733,852,5156,880,1091,344,1936,520,410,234,5
51,Virginia,3930281,22386,43677,3965,244470,8531,289417,7802,74972,4608,443340,12055,162252,6529,79994,4372,241161,7937,565709,12184,845942,13147,343692,10468,200553,8030,297256,8808,97846,182279,6807,4852,1341,13772,2320,8825,1466,3959,1178,12154,1739,4631,1129,6807,1230,16168,1716,54670,3876,28243,2525,7758,1755,12144,1990,4856,1081,3440
53,Washington,3158180,19055,79941,5435,180497,7835,332384,10482,92573,5069,372811,11644,149686,6492,75046,4994,176198,7017,380927,11271,668548,12015,292050,9945,150502,6328,159338,6495,47679,170293,7449,7084,1752,6416,1354,13207,2086,6655,1279,11004,2081,4416,1046,6406,1192,14064,1788,45900,4047,27918,2827,7913,1370,11309,1928,5391,1210,2610
54,West Virginia,720922,11019,38791,3517,46424,3691,59053,3975,15874,1931,83275,4385,37446,3420,13157,1712,28061,2493,62240,4619,195098,6707,62928,3920,30784,2819,46892,3135,899,22786,2341,948,395,1569,704,1363,509,570,299,1684,629,827,550,825,356,1610,631,3024,878,6800,1387,852,313,1407,382,1289,737,18
55,Wisconsin,2778369,16369,72228,3563,139765,5103,515990,9424,72041,3483,325279,7985,117773,4721,47223,2996,171970,5940,225032,7307,633849,9662,239335,7776,119919,4744,95983,4118,1982,114671,4663,15553,1255,5549,1155,10163,1542,4096,1014,8834,1255,2700,624,2769,794,10505,1471,20280,2015,19748,1699,5691,917,6726,1046,2057,558,0
56,Wyoming,298734,4653,37715,2987,22492,2482,11218,1845,5341,1166,34278,3099,18503,2273,3005,721,11156,1955,17667,2304,70816,3261,29575,2626,12594,1710,21705,2655,2669,10777,1854,2701,811,249,187,642,362,106,100,611,366,598,435,232,272,251,188,1676,651,2284,762,658,463,580,370,189,175,0
72,Puerto Rico,1027075,11465,14042,2315,51585,3740,93320,5300,25244,3095,139951,6200,38122,3663,20749,2317,52866,3144,103672,5962,252326,8057,91505,5960,55380,4305,87194,5192,1119,22680,2693,428,303,1177,556,1468,678,710,441,2442,824,548,396,527,341,1600,643,4175,1099,2519,697,1598,651,4810,1357,628,458,50
