GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD01_VD92,HD02_VD92,HD01_VD93,HD02_VD93,HD01_VD94,HD02_VD94,HD01_VD95,HD02_VD95,HD01_VD96,HD02_VD96,HD01_VD97,HD02_VD97,HD01_VD98,HD02_VD98,HD01_VD99,HD02_VD99,HD01_VD100,HD02_VD100,HD01_VD101,HD02_VD101,HD01_VD102,HD02_VD102,HD01_VD103,HD02_VD103,HD01_VD104,HD02_VD104,HD01_VD105,HD02_VD105,HD01_VD106
12,Florida,7674825,26995,77536,6871,787512,19269,469355,12361,292786,12042,980138,19677,382643,11282,187698,8250,666036,12435,872105,14988,1370591,18041,797994,21604,383536,13218,364554,11481,42341,279325,9541,4357,1174,25457,3543,15395,2281,15579,2812,25127,2804,7936,1861,11291,1655,41906,3332,77192,4718,21594,2245,14464,2814,17373,2372,1607,602,47
13,Georgia,4096689,20052,49468,3974,361039,11538,497345,10831,156205,7076,491075,14942,250768,9083,116863,6998,288208,9742,411747,10220,738922,13879,298047,8919,192704,8982,216016,8609,28282,145988,6413,5642,1271,12573,2334,10036,1848,8509,1522,14017,2312,2742,915,6122,1592,15235,2452,37652,3067,15256,2121,6365,1431,9802,1345,2012,899,25
15,Hawaii,585016,7207,7239,1351,44415,4025,19122,2165,17835,2370,67989,3476,31711,3047,11540,1791,42273,3081,53034,4368,104570,5046,87233,5945,28087,2532,48524,4138,21444,26676,2873,982,327,1579,834,1731,684,1190,524,1631,555,148,124,924,441,4062,1396,5385,1111,4485,1060,2014,881,2211,901,295,318,39
16,Idaho,640463,8582,35529,2909,59156,4439,67252,3581,21798,2128,74953,4231,27843,2229,11871,1597,36842,3341,59973,4641,122491,4551,54773,4038,28983,3052,35850,2766,3149,32339,2911,4059,1025,2644,888,1651,644,1703,771,2096,828,1169,625,528,311,2128,740,4937,892,6471,1955,1581,529,2948,893,424,289,0
17,Illinois,5777753,24231,60446,3578,369863,10896,798065,15149,228722,9281,619929,13232,347001,10180,143931,6381,471649,10711,593521,13535,1161325,19170,460167,14592,279146,8658,233972,8467,10016,194830,7714,14016,1821,12589,2634,14039,1631,8533,1353,14226,1807,6638,1751,6879,1180,16754,2303,44052,3815,29841,3285,9337,1728,15140,2062,2712,682,74
18,Indiana,2794139,16998,38703,3185,189152,6720,582154,11430,95574,5083,327556,10125,138495,6205,51720,3676,156866,6329,183083,6873,560895,10577,237228,9484,132374,5854,97115,4857,3224,86567,5021,8832,1514,5886,1380,6288,1427,3760,1061,9044,2404,2305,684,2500,662,5837,1004,15445,1912,14114,1756,3800,1009,7699,1377,1010,458,47
19,Iowa,1470173,10519,57904,3278,96101,4556,236486,5957,54093,3441,181879,6030,74915,3759,29250,2571,106044,5134,90659,4915,326686,6681,104011,5325,63518,3696,47080,2476,1547,63634,3067,21032,2062,1907,578,3120,642,2643,678,3933,911,1463,442,1104,316,2911,755,5448,1188,11665,1306,2281,618,5528,1227,599,242,0
20,Kansas,1343607,10976,50350,2663,90237,4870,190314,6649,49423,3495,150806,6284,70326,4017,40886,3918,81996,4038,101648,4986,289610,6448,98726,4828,61162,4092,59235,3795,8888,52694,4116,9861,1399,3261,1085,2627,806,2481,732,3809,1038,1134,487,1020,465,3482,907,7738,1053,10979,1725,1722,579,4005,1057,478,264,97
21,Kentucky,1770840,13867,55568,3936,131248,7248,279045,7980,56587,3626,205832,8434,104760,5078,30474,3226,100443,4642,117585,5224,368917,8892,133887,6444,85344,5043,87220,4290,13930,49002,3169,8179,1412,4703,1175,3447,1159,1251,470,2795,645,2264,776,761,402,2888,662,7512,1252,6958,1060,2459,887,5114,1040,671,481,0
22,Louisiana,1870598,14803,69348,4318,149349,7410,165589,6594,62940,4744,224887,8819,99237,6084,32808,3112,108488,5728,150934,6857,406751,9366,173987,9217,95443,6622,115873,6360,14964,42461,3382,2705,873,2898,1040,2363,717,1610,591,3012,941,1151,472,910,495,4144,1087,9170,1472,7333,1518,1189,465,4867,1320,1109,510,0
23,Maine,627734,6467,14052,1650,52138,3042,65171,3614,20463,2481,86594,4783,25195,2193,11007,1241,40146,3120,44361,3473,157632,5211,50762,4103,28117,2754,27588,2643,4508,29303,2788,1737,638,2767,948,1618,621,1576,857,1652,531,1276,498,626,369,2216,603,4655,984,5278,1043,2231,660,3311,905,360,259,0
24,Maryland,2454466,16186,15720,2349,197888,7481,161028,6620,69702,4850,275275,9424,107324,6104,59908,4242,183782,6926,330642,9885,511814,10773,176968,6918,124650,5824,218947,8647,20818,100492,6490,2817,896,6618,1414,3797,922,3920,1261,6289,1132,1864,729,3600,1062,10791,1551,27190,2898,19838,2410,3910,897,7863,1452,1592,607,403
25,Massachusetts,3105432,18785,12167,1992,212041,8897,343366,10192,103301,5179,340961,10227,121833,5973,89090,5031,254678,8865,376547,10625,755066,14098,227715,11152,138045,6150,125308,5615,5314,102723,5345,1193,465,6310,1414,6432,1000,4575,1288,7213,1226,1702,730,3452,1008,11121,1870,30022,2695,15972,2011,7248,1373,6605,1451,649,520,229
26,Michigan,4358915,19377,45767,2794,279863,8571,857171,13179,142148,5350,510386,11502,179364,7746,83568,4578,245619,7499,371901,10774,915477,15749,368671,9586,198587,7050,156877,6266,3516,136779,5919,9672,1732,10395,2043,11020,1671,5491,991,8555,1286,1835,495,3053,735,9287,1249,25354,3045,29448,2643,8646,1826,11696,1808,2279,563,48
27,Minnesota,2618412,12539,57936,2652,177450,5350,391290,7904,94338,4629,306621,7839,121259,5926,57312,3926,195685,6145,238839,7500,562226,10807,205267,7439,120957,5342,86326,4161,2906,121278,4397,18437,1071,6258,1029,7585,973,5162,984,8189,1575,2482,653,3908,1059,9886,1406,20544,2108,25056,2186,5695,977,7005,1040,1071,424,0
28,Mississippi,1143315,11454,30426,3530,80950,4884,182312,8017,38050,3466,132909,7247,54776,4886,20523,2430,55488,3782,66900,5153,248841,8482,100355,5992,56083,4602,66127,4787,9575,22042,2747,2020,668,1991,719,2193,793,1128,611,1912,961,525,254,470,387,1499,556,3060,975,2587,830,1351,621,2907,1049,345,276,54
29,Missouri,2731050,15826,50188,3329,205666,7970,341513,9961,93216,4999,321043,8592,151056,6963,71997,5249,207051,6658,230336,7654,569242,11837,225118,8676,132444,4783,123464,5152,8716,97176,4559,13813,1665,8670,1929,6182,1275,3310,961,9308,1427,2337,743,3041,798,9609,1761,16055,1944,13995,1674,3024,847,6397,1332,1284,477,151
30,Montana,454500,5423,31979,2275,41754,3199,24484,2621,12514,1815,60966,3052,22450,2051,7604,1377,27088,2677,33539,2778,90735,4510,45764,3566,25811,2272,27421,2629,2391,27148,2156,8063,999,1741,681,1355,557,1117,598,2006,779,513,295,599,331,1466,513,4202,752,3584,955,918,463,1307,704,277,211,0
31,Nebraska,904925,7809,43453,2348,61170,3966,102135,4367,34807,2211,103698,4325,61925,3064,18792,1917,72791,4164,67513,3680,191190,5875,67024,4124,39025,3058,34517,2155,6885,39489,2643,12264,1079,2560,746,1627,474,946,379,2216,603,1100,452,1022,468,1998,584,4621,988,7339,1206,904,383,2349,804,543,273,0
32,Nevada,1153028,11712,15224,2137,132498,7311,54906,4897,36482,3977,124660,6286,54713,4675,20041,2860,81322,5289,109100,6505,141772,7256,283378,9045,47004,4508,47185,4057,4743,33901,3831,590,341,2531,952,1410,451,1060,468,2822,743,680,504,1011,509,5547,1274,7549,1569,3747,1410,2967,944,3766,2113,221,294,0
33,New Hampshire,624571,8310,5649,1380,49469,4270,81706,4223,22793,2698,94928,5411,21155,2519,13703,2077,39477,2985,56261,3767,130774,5309,52460,4039,31248,2765,23684,2200,1264,28213,2657,1136,572,2758,806,1852,587,1118,416,2919,806,626,408,644,301,1862,499,7869,1537,3177,931,1882,765,1907,693,463,365,0
34,New Jersey,3784016,26690,14364,2047,238160,8543,412176,10835,163709,7226,430188,10860,226845,9463,116013,5845,316833,10007,426614,10889,793537,15549,278439,11562,173624,7890,184837,6369,8677,120790,5343,1857,626,7103,2073,9016,1334,7647,1487,8326,1539,3009,792,5999,1180,13421,1785,35239,3280,13195,2051,7242,1350,7726,1410,1010,521,0
35,New Mexico,823107,10986,33187,3117,71029,5205,42601,3860,22122,2874,96925,6589,32204,2793,16552,1974,43369,3209,88978,4915,187375,7655,81850,6304,36963,3376,61714,4478,8238,39637,3274,3119,867,2283,726,3050,1184,1150,531,3192,1139,1102,472,1229,600,2414,949,7892,1575,8565,1686,2628,789,2634,859,379,336,0
36,New York,8693739,33267,52266,4155,524705,13869,691112,12994,278770,8817,908353,20781,450027,11154,317974,10074,828351,18459,945402,19731,2159860,20980,677634,16782,414224,11878,430439,11577,14622,291801,11018,9783,1286,19297,2836,11911,1702,11581,2169,18070,2207,5836,1458,16301,2841,31367,3154,63336,4469,52817,4199,24749,2816,23311,3037,3403,946,39
37,North Carolina,3907957,20742,51731,3869,347774,10048,577991,14669,135964,7085,450340,10303,172730,8896,78697,4520,260936,9862,337256,10841,801994,12553,311197,9853,179960,6480,166282,6619,35105,124086,6185,5418,1198,9869,1704,8452,1449,5525,1135,11034,1849,3825,1427,3084,867,10141,1865,30031,3383,19957,2481,5079,1093,10347,1469,1255,448,69
38,North Dakota,345718,4469,26838,1814,24745,2118,30682,2046,12081,1431,38985,2651,17709,1774,6284,1070,20740,1821,20459,1795,81941,3359,26418,2202,16253,1633,18525,1989,4058,17244,1533,7510,903,575,276,813,415,124,84,738,408,233,170,86,106,541,306,1823,652,3143,718,386,203,1212,491,60,62,0
39,Ohio,5195684,24512,51972,4145,314179,8790,898277,14283,184866,6150,605714,12239,258264,7203,106171,5617,357058,9685,435830,10769,1104436,15599,437415,9157,227010,7925,205452,6404,9040,155538,5349,11407,1283,12498,2199,13017,1934,6732,1156,12539,1526,4411,1580,4526,1075,13300,1706,32627,3171,25817,2382,6279,1227,10836,1836,1492,559,57
40,Oklahoma,1538895,13673,64880,3720,109355,6055,161057,4871,51009,3609,178368,6529,81568,4047,36770,3323,99416,6126,116507,5428,323521,9025,129276,6681,81406,4692,94187,4719,11575,50613,3562,7669,1264,3370,1088,2648,715,2243,868,3537,973,1589,597,1158,472,3052,895,10013,1617,9001,1682,883,401,4619,903,748,357,83
41,Oregon,1716891,12393,51772,4872,130756,6225,229731,7162,65942,5169,219557,7417,77235,3809,35792,3246,116493,6011,163423,7622,322160,9323,144803,6254,78060,4816,77840,4323,3327,85768,4724,7379,1620,5994,1342,6104,1466,3701,816,6633,1270,1777,767,2062,630,5913,1220,18206,2300,14098,2002,5271,1222,6291,1569,2278,877,61
42,Pennsylvania,5455635,25275,70109,3625,352006,9331,739036,12997,195071,6422,649452,13328,276013,10138,114009,6394,369279,9239,494111,10646,1291018,18338,415195,11718,257143,8140,226400,6610,6793,171801,6570,15553,2001,8777,1228,13510,1832,8163,1382,15696,1998,5185,1382,4904,1279,13765,1669,37808,3181,22198,2785,8119,1519,15837,1926,2211,611,75
44,Rhode Island,471613,8269,1841,1158,32577,3585,58696,4336,12749,1418,56240,3368,15528,2172,9313,1532,40405,3583,40667,3342,113220,5308,43719,4197,22963,2807,21031,2283,2664,13924,1815,56,94,1329,856,675,350,558,291,1220,499,284,260,232,172,1255,580,3598,832,2680,768,1062,541,975,566,0,268,0
45,South Carolina,1822503,17056,19194,2577,156250,6897,290180,9679,60754,3603,216565,8429,85112,4692,33490,3649,104746,4926,144547,7391,350309,8831,166414,8347,90160,5504,90739,4381,14043,44577,3365,1612,598,3150,871,2960,917,2152,675,2775,809,1709,716,1160,511,6712,1310,9740,2120,5160,1083,2609,1148,4290,1023,475,346,73
46,South Dakota,385189,5237,26499,1859,28243,2405,39265,2777,11929,1553,44954,2741,17196,1983,7506,1045,30918,2624,23598,2221,81807,3925,32358,2672,18220,2057,20995,2090,1701,23233,2286,10382,1310,714,357,968,456,374,236,1112,403,960,421,41,43,765,364,2111,578,3392,778,565,274,1664,462,185,143,0
47,Tennessee,2704348,15751,28234,2663,207338,7579,444777,13598,101064,5282,321310,8210,173878,6703,57087,4819,157343,6017,217743,8371,521018,12342,226833,9852,132484,5434,107891,5791,7348,73541,4999,5742,1146,5758,1259,4726,935,3588,967,6504,1546,2195,969,2384,706,6165,1333,15258,2273,9253,1544,3995,1156,7495,1377,478,287,0
48,Texas,9943499,32950,262460,9298,892931,20514,1025219,16961,370335,12572,1174049,19103,544606,13669,229497,8893,701980,15308,994294,20083,1927001,19805,785489,19085,538918,14636,429589,11553,67131,331556,10230,17311,1732,27151,3650,22389,2537,17630,2697,25731,2639,9152,1599,9169,1532,34164,3260,78298,4747,48388,4374,15870,2186,23347,2669,2675,827,281
49,Utah,1150730,8983,19123,2047,92258,5774,129645,5903,41673,3086,149973,7017,58083,3614,28919,3481,85513,4768,112126,5842,224745,7087,90855,5112,52944,3774,60856,4236,4017,54103,3911,1453,495,5169,1581,2925,891,2167,748,4914,1692,2205,703,1921,1098,4663,1067,10486,1498,10774,1921,2461,835,4291,1443,619,364,55
50,Vermont,312278,4427,7844,1307,27649,2315,39685,2590,9492,1491,38324,2657,11397,1431,6242,944,15687,2035,23695,1844,75892,3400,27554,2442,13742,1653,14533,1654,542,17384,1626,1116,410,1161,372,1161,386,750,461,1367,425,455,405,672,355,701,299,3405,793,3194,916,1519,505,1584,513,299,310,0
51,Virginia,3533270,19125,39462,3318,297768,10040,327648,8448,93665,5685,415286,12084,152907,7194,104588,5280,241603,8619,437869,11240,647027,11143,256146,8182,177347,7035,267388,9749,74566,126001,6623,5934,1369,11173,1918,4704,939,3797,963,9286,1497,3815,1565,4563,904,9465,1585,34815,3020,17973,2291,7278,1309,10822,1503,1717,561,659
53,Washington,2861021,18188,71466,4613,207349,7583,306256,10136,111456,6381,339790,10962,140591,6203,83009,4409,185409,8584,302120,10061,555620,12772,240750,9715,133833,5738,150409,7410,32963,132979,6674,7809,1885,7036,1863,10406,1689,5979,1281,10899,1800,3260,780,4176,989,13218,1902,30468,3335,19080,1848,8670,1752,9335,1434,2584,752,59
54,West Virginia,692130,9528,33937,3081,47572,3049,66349,4142,18941,2202,85363,4535,39342,2972,14624,2141,32553,3005,47078,3460,165909,5940,64955,4527,33638,3089,40868,3773,1001,20722,2853,1616,657,1367,668,1100,513,634,423,1792,897,695,382,723,536,1623,801,2775,829,5343,1542,836,520,1936,696,222,236,60
55,Wisconsin,2663113,15298,69878,3314,179175,6474,515676,11190,92714,4454,319114,7878,117917,5516,51925,3299,169572,6388,185221,6369,549870,9741,209800,7870,107156,4685,91157,4425,3938,104037,3853,23890,1448,5466,1056,8092,1450,3023,699,8180,1290,2569,740,2407,634,6952,1349,13999,1693,15652,1673,5908,985,6181,910,1484,473,234
56,Wyoming,262992,4750,31893,3013,23206,2401,8895,1234,6093,1170,29649,2991,17570,2231,4290,1194,12912,2192,15850,2134,54943,3585,28851,2761,12191,1679,14407,1872,2242,14634,1723,4621,1134,1160,532,466,296,251,233,941,470,748,459,364,280,596,443,1310,546,1765,532,1083,521,1096,489,233,180,0
72,Puerto Rico,1163976,13505,17738,2129,96492,4800,133071,7067,40566,3368,148135,7046,47189,2989,21358,2457,64657,4795,95840,4973,235426,5426,90125,4663,56840,3862,113755,5139,2784,20627,2272,1032,449,788,453,935,446,548,288,2495,810,447,319,221,185,1490,588,3757,987,2114,716,1817,830,4844,1045,139,127,0
