GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57
17,Illinois,5790603,23746,195461,5943,525103,10102,2585245,15414,1369778,10850,545695,9407,338093,7441,231228,249207,7603,4862,1345,9496,1707,103479,5787,66638,4376,25275,2727,18984,1898,20473
18,Indiana,2787823,17846,105536,4776,267537,7720,1185471,9773,669684,6868,268647,6268,171474,5119,119474,93626,4782,3287,1047,5486,1164,34988,2942,23155,2409,10618,1592,7886,1282,8206
19,Iowa,1515823,11740,72651,3310,153277,4821,608061,6656,354333,4448,149463,4467,104444,3838,73594,73164,4712,2949,934,5323,1518,24174,2312,16570,1827,8403,1117,6720,1260,9025
20,Kansas,1372924,11343,60355,4411,142357,4846,569522,8172,316857,5878,130357,4585,88058,3734,65418,59886,4477,2020,763,3612,1214,20770,2124,13951,1918,6589,1218,5011,1094,7933
21,Kentucky,1820806,17174,77868,6091,182843,5810,792659,9694,426772,8402,167108,4868,99866,4211,73690,65922,4936,7419,3943,8054,3011,21104,3295,13148,1597,6795,1161,5542,1060,3860
22,Louisiana,1950271,14337,67054,4912,198920,6963,857721,10555,445225,6934,176876,5141,118328,4784,86147,42109,3455,846,470,1964,1000,12471,1925,12422,1707,5484,1077,4416,955,4506
23,Maine,615364,6884,24724,2268,53624,2961,233279,3515,157854,3208,67631,2660,48263,2772,29989,32346,2471,905,500,935,512,10738,1453,8575,1098,4218,900,3224,783,3751
24,Maryland,2557335,19868,89800,4587,231093,6538,1091800,13329,623160,8538,236212,6396,165436,5637,119834,122635,5991,3613,1017,5909,1409,41499,3960,33408,3129,12496,1955,12220,1731,13490
25,Massachusetts,3205372,19260,114894,5637,290538,6688,1339002,11526,782183,8866,303148,6461,221589,7211,154018,133432,5258,4793,1079,8562,1910,47645,3544,33849,2418,14086,1925,11770,1680,12727
26,Michigan,4003428,19255,154656,4912,386852,7281,1673609,11167,1020469,8382,397248,7421,224623,7362,145971,143706,7029,3929,970,6821,1380,48718,3796,42057,3589,16584,1823,12583,1470,13014
27,Minnesota,2666098,12451,109201,3932,246218,5554,1133122,7772,655199,6126,258097,5719,162082,4895,102179,143802,4672,7213,1473,10383,1883,47114,3342,39640,2565,16106,1579,10791,1303,12555
28,Mississippi,1111361,13626,35564,3260,106293,5253,491540,7871,258351,6133,105268,4447,65919,3854,48426,28087,3116,521,417,1332,731,10280,1883,7867,1710,3190,943,2563,844,2334
29,Missouri,2743623,14858,112076,4757,265221,6618,1158146,11165,668742,6047,257522,6649,163757,6092,118159,112679,6051,3697,1943,6625,2053,43923,5248,26575,2512,13222,2015,9298,1379,9339
30,Montana,458003,5845,17185,1566,42504,2457,178438,3719,112365,2845,49866,2629,32750,2330,24895,30112,2925,524,342,1113,534,9399,1617,8002,1332,4476,977,2750,707,3848
31,Nebraska,937834,8489,41517,2439,93891,3658,384987,4677,216840,3442,89183,3280,62758,2815,48658,39761,2839,940,478,1793,579,13830,1641,9319,1423,4900,735,4486,778,4493
32,Nevada,1191986,12734,35092,2922,110580,4760,561109,8644,261008,5123,97629,4410,76021,3992,50547,43778,4398,248,312,1182,592,17372,2556,10643,2023,5315,1102,5047,1232,3971
33,New Hampshire,628044,7757,25792,2192,59760,3346,237097,5282,162833,4532,66255,3054,46479,2874,29828,39180,3507,1407,1230,2530,1221,11032,1689,12139,1379,5183,1250,3478,949,3411
34,New Jersey,3801308,21987,115095,5660,308835,7338,1590173,14589,966827,10828,374899,9375,247426,7490,198053,145441,5723,1306,556,4437,1041,51567,3510,42539,3319,18211,2015,13479,1899,13902
35,New Mexico,848687,9895,29974,3165,81029,3663,359066,6405,201147,5892,83310,3495,56111,3279,38050,41852,3221,871,597,2593,837,12045,1594,11696,1964,5135,1146,4401,848,5111
36,New York,9046575,33122,245764,7613,775739,10210,4019436,21833,2191453,14221,863866,11828,553282,9636,397035,347072,10372,7570,1517,17975,2191,129879,5800,89988,5324,40212,2830,28245,2572,33203
37,North Carolina,4121671,25131,133853,6446,395078,9950,1855282,14926,947615,11083,377425,7755,247027,6278,165391,166510,6812,3254,1074,7568,2210,68749,3858,41170,3233,18704,2142,14337,1988,12728
38,North Dakota,379847,4886,17937,1620,44599,2320,148015,2903,87274,1701,40345,1949,23141,1861,18536,18531,1496,481,247,1086,445,5972,888,5082,739,1934,507,1506,440,2470
39,Ohio,5075200,21324,188837,5889,461786,8206,2104139,14378,1270968,9233,511322,8347,322523,7922,215625,180003,8166,6231,1903,9118,2121,64020,4582,48005,3696,21910,2146,16621,1721,14098
40,Oklahoma,1641563,13382,74236,4169,173188,5446,698382,9353,371981,6110,147718,4940,99426,4253,76632,68542,4273,3313,1211,5089,1002,24178,2939,16142,1479,7420,1343,5539,871,6861
41,Oregon,1709279,14334,51494,2699,159195,5126,744118,10815,389526,5760,177608,5334,117517,5155,69821,108132,5757,2058,732,4981,1360,39133,3802,26521,2557,14155,1706,11404,1725,9880
42,Pennsylvania,5655344,24975,215788,5844,516585,9602,2280786,14183,1398430,11211,584245,9356,379478,7914,280032,212107,7227,6743,1359,13656,3159,69945,4046,56269,3365,24948,2135,19360,1856,21186
44,Rhode Island,464646,7946,19116,1963,46930,2786,188172,4388,114734,3757,46693,3109,29133,2081,19868,15908,2133,612,337,520,279,5644,1297,3663,856,2041,695,1945,693,1483
45,South Carolina,1912871,16618,68106,3538,192576,7363,830638,11122,441564,7445,183858,6417,116625,5125,79504,72437,4651,5887,1168,6153,1379,24460,3083,16053,1823,7375,1403,7565,1266,4944
46,South Dakota,407277,5086,20002,1720,39978,2501,163338,3575,95519,2244,41468,2800,26021,1898,20951,21018,1708,526,347,618,435,5707,1076,5427,970,3326,707,2457,540,2957
47,Tennessee,2711169,19153,92802,4616,250687,6653,1190785,9316,634646,8641,252160,7129,177276,6039,112813,90494,4679,1080,508,4252,1178,33959,2994,24451,2325,10639,1835,8003,1363,8110
48,Texas,11132187,37096,391654,10729,1115717,13660,5164125,24505,2509351,13359,936640,13304,606127,11489,408573,453258,12790,11148,2058,22108,3258,180173,8345,118797,6203,46609,3582,36612,2408,37811
49,Utah,1209175,11335,63744,3165,155610,4848,569326,6714,231782,4275,92341,4168,57504,2738,38868,53014,3478,1754,819,3527,853,22909,2432,11877,1535,4587,1160,4074,799,4286
50,Vermont,313415,4891,14556,1295,29138,2027,113068,3156,78993,2192,35931,1708,24520,1908,17209,23357,2393,960,440,1753,674,6396,1271,6362,943,3150,661,2661,558,2075
51,Virginia,3762996,18633,126999,5637,353489,9664,1648527,13914,909095,10468,338765,7009,229014,6488,157107,167035,7799,3579,1272,10835,2308,64508,4957,41754,3237,16970,2363,15218,1958,14171
53,Washington,2997311,18948,93259,5184,288686,6895,1316757,11835,709267,8247,293793,7181,190301,6669,105248,162951,8621,3231,756,8933,3404,60978,4695,43222,3768,18081,2041,14161,1770,14345
54,West Virginia,709109,10548,21550,2427,63577,4746,298147,6525,171678,4605,77571,4119,46531,2935,30055,20446,2369,413,225,1376,528,7932,1546,4549,993,2123,607,2424,641,1629
55,Wisconsin,2712317,13635,122337,4480,265203,5778,1102397,7178,674423,6138,277778,5625,164309,4164,105870,115359,4395,2892,690,4396,1151,39675,2518,34001,2654,14139,1559,10327,1175,9929
56,Wyoming,285840,4955,11545,1231,27175,2042,115044,3477,68707,2411,32197,2099,18694,1889,12478,13647,2096,209,209,675,401,5160,1465,2796,889,2299,767,654,238,1854
72,Puerto Rico,1077361,12072,14888,1914,89477,4550,561459,7972,247242,5561,79307,3552,50310,2836,34678,25597,2773,315,218,1781,773,10231,1765,6173,1270,2532,649,1663,525,2902
