GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57
0400000US12,12,Florida,8222779,29739,294118,9393,740635,11324,3632181,18948,1937541,15608,728549,11045,497300,9800,392455,8939,6540791,33870,201849,8212,559844,10743,2891604,20960,1570805,15958,597971,11148,405784,9179,312934,8371,847880,17144,48218,3991,100269,6839,400489,11029,180016,7393,54624,4254,35823,2948,28441,2654,160373,11929,12013,3137,23675,4205,65762,5901,34109,4127,11053,1770,7424,1486,6337,1346,124293,8027,13060,2025,20957,2619,47094,4790,22828,2888,8864,1682,5644,1114,5846,1155,178897,9038,11724,2032,22971,3000,80945,5869,37544,3457,11165,1396,8223,1605,6325,1254,370545,10598,7254,1645,12919,1923,146287,6857,92239,4491,44872,3965,34402,2952,32572,3222
0400000US13,13,Georgia,4504094,24969,161689,7754,410245,9056,2160942,18473,1029157,9944,370282,8756,226303,6512,145476,5759,3502205,26708,107268,5903,296810,8980,1678509,19369,820953,8784,298510,7840,182214,5550,117941,4824,531408,14875,27139,2960,62704,5257,276433,10121,101547,6516,32293,3270,19269,2103,12023,1904,108432,6725,4087,1058,14697,2494,51284,4087,21571,2728,9822,1848,4506,1387,2465,867,65692,5064,9691,1946,12216,2271,24495,3499,10638,1858,4007,1021,2872,834,1773,580,82160,6836,4777,1228,10694,2189,40449,4946,16430,2296,5190,1256,3667,1097,953,370,214197,8325,8727,2587,13124,2296,89772,5437,58018,4073,20460,2688,13775,1988,10321,1614
0400000US15,15,Hawaii,657446,7936,24177,3044,69670,3377,284706,3607,144425,2890,61968,3148,40039,3101,32461,2207,430921,8448,11381,2039,40728,3298,194262,5617,99094,3324,40861,2449,26032,2484,18563,1864,107283,5868,5764,1540,13457,2328,48445,3745,21869,2341,8529,1261,5149,1117,4070,821,38522,3928,3940,1049,3626,1022,13897,2309,8153,1375,3738,812,2410,598,2758,706,27697,3872,1304,616,6537,1652,9096,1832,4712,1205,2818,1190,1708,572,1522,555,22918,2765,1284,769,4436,1574,9556,1833,3726,968,1468,593,1212,578,1236,544,30105,3003,504,310,886,450,9450,1543,6871,1284,4554,1080,3528,1122,4312,1024
0400000US16,16,Idaho,697445,7476,38518,2626,75375,4277,305923,4944,156663,3126,61688,3243,35965,2692,23313,1964,517886,7651,25526,2392,51605,3529,227931,5232,118197,3365,48300,3022,28885,2507,17442,1668,89469,4751,6914,1270,12247,1933,43327,3112,17209,2129,5494,963,2957,728,1321,572,6415,1479,202,190,972,685,2528,842,1802,621,652,394,259,204,0,271,21840,2932,2663,856,4357,1582,6938,1636,3792,1118,1903,575,1081,394,1106,416,24094,2645,2351,848,4441,1230,9657,1535,4842,1143,1434,486,451,262,918,554,37741,3029,862,425,1753,572,15542,1983,10821,1556,3905,857,2332,542,2526,697
0400000US17,17,Illinois,6202729,25682,271214,7695,609563,10073,2769798,12980,1446832,11512,539587,7750,323901,7728,241834,5694,4541660,25799,178080,6236,414842,8736,2016533,16283,1099340,12648,411983,8041,244352,6997,176530,4382,584682,12829,35695,3201,65955,4375,272763,8803,123710,5567,43031,3057,25113,2653,18415,2341,542031,13138,18289,1979,67816,5131,268036,9081,108017,5142,41145,3111,22866,1888,15862,1952,184178,8789,24983,2959,37487,3980,61681,4836,30999,3143,10417,1831,10025,1428,8586,1567,101980,6371,7597,1689,11943,2179,46577,3988,22085,2291,6313,1134,4286,942,3179,814,248198,8356,6570,2082,11520,2068,104208,5797,62681,3770,26698,2549,17259,1791,19262,2181
0400000US18,18,Indiana,2970548,18262,134722,4787,281550,7735,1287571,11685,717592,7197,262307,6063,166917,5190,119889,3996,2434018,19644,93241,4718,216721,6446,1055639,12528,606225,7636,221929,5820,143025,4797,97238,3458,300841,11161,21372,2176,32355,3572,141973,7299,64504,4373,20864,2142,10880,1274,8893,1285,26758,2903,2337,689,4246,1215,12028,1948,4158,1040,2210,738,1023,429,756,324,69500,4461,10690,1872,16217,2055,22680,2551,10500,1480,3530,788,2649,712,3234,740,45424,3850,4001,923,5523,1502,20753,2313,8358,1387,3184,722,2018,670,1587,551,94007,4846,3081,822,6488,1595,34498,3066,23847,2339,10590,1516,7322,1324,8181,1063
0400000US19,19,Iowa,1566652,9342,85688,3366,169340,4726,625768,6076,370121,4114,148020,3727,93455,3379,74260,3152,1221945,11792,61352,3164,121336,4531,492229,6597,297348,4679,119404,3686,74792,3151,55484,2773,170796,6908,9388,1627,22314,2724,78458,4354,35207,2099,12407,1640,7229,1173,5793,903,18919,2460,1073,443,2072,646,8955,1722,3214,967,2268,785,742,350,595,424,63699,3876,8711,1528,15672,2275,17570,2124,10484,1313,4981,787,2818,636,3463,922,21772,2251,2060,793,2563,740,8119,1551,5734,1202,1956,507,889,495,451,214,69521,3955,3104,1003,5383,1377,20437,2187,18134,1661,7004,976,6985,1012,8474,1123
0400000US20,20,Kansas,1451045,10233,77040,4236,157347,4445,604677,7819,334294,5291,128804,3277,81701,3056,67182,3278,1175521,10123,57871,3346,123626,4319,489609,7840,275589,5396,108693,3476,67884,2900,52249,2838,150065,5371,9387,1365,19241,2941,67953,4412,32535,2767,9785,1422,5599,934,5565,1226,6940,1545,615,375,187,188,3282,1103,1733,870,398,250,575,458,150,149,36572,3151,4981,1117,6470,1679,13588,2164,5737,1225,2696,621,1649,514,1451,440,21484,2430,1346,618,3370,1209,8477,1508,4565,931,1592,728,1500,549,634,328,60463,4949,2840,1189,4453,1424,21768,2369,14135,1725,5640,851,4494,745,7133,1083
0400000US21,21,Kentucky,1893694,15090,83132,4229,177930,6654,861327,8445,440380,6424,163480,4703,95994,4203,71451,3797,1542232,15395,57349,3630,136808,5668,699409,9103,368962,6769,141123,4446,80794,3892,57787,3228,212168,8927,15009,2059,23018,2761,108139,6500,40619,3674,12681,1785,6475,1044,6227,1146,21566,2876,1629,761,2890,991,8264,1613,5894,1403,1470,516,953,432,466,308,44879,4508,5261,1024,8604,1907,17847,2698,7242,1483,2313,905,1927,818,1685,862,18947,2249,1229,531,3424,1114,7713,1386,3700,924,1084,497,1005,483,792,464,53902,3855,2655,1273,3186,1001,19955,2221,13963,1712,4809,950,4840,1108,4494,798
0400000US22,22,Louisiana,1975948,15956,85521,4742,213866,6540,859800,10492,471740,7634,160457,4718,108401,5195,76163,3583,1606738,18208,59210,3929,166678,6447,695408,11823,396492,7591,135508,4316,90437,5028,63005,3467,220499,8058,14852,1951,29758,3279,106947,5270,39767,2886,13487,1897,9286,1541,6402,1301,25634,3195,1233,690,3122,1165,12224,2179,5627,1593,1173,484,1627,818,628,276,38639,4234,4716,1248,5265,1608,14851,2744,7867,1633,2929,855,1626,563,1385,477,38223,3474,3005,795,6108,1531,15079,2249,9224,1506,2573,854,1356,579,878,343,46215,4169,2505,1145,2935,1015,15291,2564,12763,1892,4787,971,4069,975,3865,902
0400000US23,23,Maine,633538,8163,29592,2190,50150,2824,251760,4424,164765,3934,67409,2594,42778,2805,27084,1921,489057,8687,17868,1655,35156,2494,196688,5304,130495,4099,54385,2321,34688,2533,19777,1682,69156,3777,5640,1072,6897,1486,29927,2797,16915,1633,5792,1251,2616,840,1369,458,4019,906,216,176,307,205,1531,581,936,416,578,289,355,275,96,101,26058,2680,3677,990,4828,1042,8679,1841,4319,885,1680,524,1372,590,1503,587,11295,1653,1785,908,1982,773,3728,1052,2454,738,669,248,490,333,187,144,33953,2937,406,243,980,413,11207,1722,9646,1449,4305,850,3257,693,4152,941
0400000US24,24,Maryland,2632012,21935,114763,4565,248550,6841,1140584,12333,629561,8262,231103,7281,149217,5445,118234,3958,1986458,19592,66400,3687,172351,6231,862988,11640,489866,7855,185409,7021,117933,4805,91511,3292,287985,10090,20630,2281,33953,3371,133064,5950,59784,3925,20329,1862,11372,1635,8853,1389,142586,7507,11097,1803,19441,2642,61015,5757,30249,3069,9986,1494,6696,1197,4102,862,69318,4848,12487,1814,11998,2122,23416,2287,11997,2083,3571,1114,2705,667,3144,857,34535,3607,2676,901,6255,1777,13865,2027,8307,1611,1757,671,498,345,1177,572,111130,5972,1473,572,4552,1357,46236,3856,29358,2298,10051,1849,10013,1306,9447,1266
0400000US25,25,Massachusetts,3381819,18045,150073,6965,309843,7244,1447826,9798,808108,7858,305830,6250,209534,5480,150605,5220,2456626,22463,79183,5146,197003,6758,1039809,13280,623512,7852,237921,6155,166584,4584,112614,4656,290507,11358,26342,3050,29219,2783,128538,7998,63385,4341,21195,2415,12271,1682,9557,1471,298483,9248,11704,1917,38060,3633,152862,6287,55311,3635,19846,2051,11949,1674,8751,1443,150084,7586,23264,3615,31810,3809,55855,4671,20205,2604,7861,1337,5558,1148,5531,922,56134,3974,6149,1544,6609,1629,24502,3023,11922,1955,3229,821,1518,641,2205,793,129985,5383,3431,941,7142,1636,46260,3602,33773,3121,15778,1877,11654,1721,11947,1505
0400000US26,26,Michigan,4411241,19893,192188,5684,428927,7649,1904832,12608,1112388,8219,401393,6591,221176,5486,150337,5072,3629346,19677,134971,5835,338150,7352,1574257,13073,930513,9094,341805,5746,186185,5050,123465,4510,413206,9941,27651,2382,44933,3641,192152,7562,92993,4485,30563,2444,15446,1889,9468,1367,62316,4190,5157,1181,10174,1740,22777,2485,15032,2014,5434,1002,1929,547,1813,702,97644,5167,15404,2370,21304,2502,33420,3075,16009,1738,5299,913,3041,740,3167,793,53773,3495,4526,943,6453,1437,21397,2445,13713,1687,4317,999,2133,650,1234,474,154956,7093,4479,1189,7913,1891,60829,4542,44128,3319,13975,1586,12442,1213,11190,1380
0400000US27,27,Minnesota,2797198,12211,136715,4639,277792,4694,1190093,7346,695164,5083,247217,4489,148763,3702,101454,3703,2174418,13837,92642,3924,206364,5596,930299,9217,551408,6443,198968,3845,117575,3664,77162,3446,264528,7520,18461,1812,30969,2702,117216,5251,61873,3484,18026,1882,11212,1463,6771,1021,95197,4673,5348,1096,12128,1522,44718,3420,18419,2035,7528,1323,4007,930,3049,806,80911,4934,11594,1480,16975,2529,23683,2563,15444,1409,6293,1037,2955,585,3967,733,47365,3342,3566,868,5412,1115,21301,2397,10426,1201,3682,731,1870,482,1108,396,134779,5290,5104,1216,5944,1514,52876,3155,37594,2917,12720,1115,11144,1345,9397,1153
0400000US28,28,Mississippi,1199322,13483,51262,4094,121202,5502,539033,9260,273043,6433,103054,4460,64912,4006,46816,3118,976545,13762,38737,3041,94905,5152,438897,9696,223796,6258,87763,4460,53551,3571,38896,2917,150446,6711,9235,1846,18651,2636,71029,5144,32342,2860,9838,1460,5202,808,4149,1057,4476,1247,0,271,226,232,2185,985,953,456,493,328,415,336,204,170,22129,2587,1662,679,4364,1271,8045,1774,3931,802,1121,519,1639,598,1367,500,17806,2800,595,384,2178,1107,8539,1866,4309,1138,764,378,1220,561,201,222,27920,3147,1033,766,878,513,10338,1966,7712,1459,3075,875,2885,826,1999,790
0400000US29,29,Missouri,2893867,16163,134350,5361,287001,6725,1245212,10918,692975,7012,259153,5917,157942,5128,117234,4054,2309346,16364,97174,4471,219085,6577,995255,11000,558569,6547,214766,6401,131912,4606,92585,3929,320722,9687,19234,2096,35969,3415,150517,6767,74542,4323,20532,2219,11341,1416,8587,1073,52991,4584,3420,1145,5264,1264,21222,2909,13423,1932,5523,1327,2729,742,1410,479,57183,4622,7021,1463,13086,2384,18671,2209,9244,1584,3584,932,2043,603,3534,949,35161,2802,3043,821,4375,1034,15815,2207,8072,1347,1910,605,1146,555,800,401,118464,6032,4458,937,9222,2191,43732,3922,29125,2599,12838,1893,8771,1444,10318,1523
0400000US30,30,Montana,476288,6733,23843,2405,47974,3443,186449,3660,118335,3104,50524,2553,27695,2292,21468,1697,346417,6756,14133,1867,31857,2656,138241,4161,89930,3705,37471,2352,19640,2062,15145,1468,54567,4161,5316,1470,7080,1427,23233,2631,10222,1465,4541,1140,2567,664,1608,576,5251,1324,338,364,1203,683,1878,630,1316,773,225,171,275,222,16,28,26037,2416,2164,835,4117,1635,8399,1270,6157,1145,2614,615,1441,498,1145,432,12861,1862,728,422,2156,860,3711,957,3338,848,1734,683,677,444,517,293,31155,3237,1164,647,1561,800,10987,2032,7372,1193,3939,682,3095,725,3037,627
0400000US31,31,Nebraska,962264,6784,55033,2807,101282,3680,394238,3990,223661,3378,87007,3042,54126,2556,46917,2335,766639,8085,41640,2642,81233,3426,316376,4943,178841,3388,69008,2697,44475,2389,35066,2070,99959,4667,6654,1070,11130,1722,45660,3386,21630,1830,7770,1123,3901,855,3214,745,6606,1321,269,231,661,378,2988,897,1669,777,581,433,369,252,69,57,29203,2649,4551,1254,3610,818,8649,1259,5699,1050,2752,659,1541,501,2401,705,13450,1863,668,425,1654,671,5171,1160,3781,1062,1287,498,369,188,520,241,46407,2860,1251,416,2994,762,15394,1718,12041,1530,5609,869,3471,685,5647,1068
0400000US32,32,Nevada,1274145,10608,43586,3605,108854,4292,610111,7657,280534,5150,104931,4775,74477,3887,51652,3796,978208,11619,26698,3076,77779,4527,473644,7498,218005,5259,83757,4334,59039,3688,39286,3292,154290,8367,9161,1587,16507,2212,79492,6255,29291,2841,8799,1520,5658,1116,5382,1118,47199,5403,2277,889,7180,2367,19626,2836,10289,2095,3567,1227,1985,795,2275,768,29231,4195,3146,851,3732,903,12140,2961,5468,1148,1684,716,1867,743,1194,542,27720,2786,2078,897,2800,934,12036,2247,6718,1602,2472,905,1132,481,484,275,37497,3236,226,253,856,474,13173,2028,10763,2177,4652,846,4796,1049,3031,822
0400000US33,33,New Hampshire,658937,8772,36546,2699,61020,2780,264785,4770,166375,3993,59727,3218,42440,2661,28044,2121,530211,8161,24414,1932,43626,3009,219287,4828,136694,3927,49401,3088,34578,2491,22211,1982,57915,3543,5138,1264,7442,1377,23784,2316,12238,1948,4011,924,3477,935,1825,682,3213,947,635,414,800,583,983,582,341,340,181,153,46,77,227,220,23631,2466,4878,1112,5465,1302,6208,1539,3995,1025,1031,530,935,415,1119,589,7986,1565,891,587,1060,535,3459,1054,1450,493,484,242,393,183,249,217,35981,3002,590,308,2627,1014,11064,1660,11657,1464,4619,952,3011,747,2413,653
0400000US34,34,New Jersey,4037781,22076,148464,5115,340041,7625,1734091,14077,1014481,8911,366036,7526,247520,6579,187148,6327,3058571,20569,93108,3619,236586,7493,1294616,14957,802437,9033,290910,6680,197800,6249,143114,5236,383378,9333,26449,2273,36973,3546,173503,7937,83733,4298,29092,2461,19206,2019,14422,1908,223457,8225,9023,1590,29003,3385,109192,6761,44554,3817,15316,1874,9106,1688,7263,1384,139600,8419,12831,1608,19516,2894,58036,4943,26864,2497,8716,1442,6354,1233,7283,1273,90572,7045,5219,1216,12326,2283,45218,4959,16304,2371,5164,1277,3309,1008,3032,1042,142203,7189,1834,694,5637,1900,53526,4712,40589,3234,16838,2075,11745,1826,12034,1665
0400000US35,35,New Mexico,882957,11948,40960,2934,89759,4457,380362,7492,202303,5022,83546,4264,49061,2875,36966,3044,676108,12827,29497,2944,65182,4010,288911,8252,160760,4230,64881,3400,38615,2659,28262,2765,111878,7117,6451,1492,14811,2148,51651,4438,22145,2708,8947,1702,4532,1046,3341,775,10587,2588,1335,890,1482,994,4454,1439,1491,546,1062,527,382,235,381,237,23064,2674,2074,1224,2674,839,10684,2115,3433,830,1960,619,1106,513,1133,395,21094,3221,1050,596,4456,1545,9624,1909,3731,888,1300,625,593,350,340,244,40226,3401,553,292,1154,570,15038,2155,10743,1476,5396,1162,3833,766,3509,846
0400000US36,36,New York,9544314,39140,332533,9364,863586,10466,4241334,22087,2328420,15682,853477,12570,538396,10692,386568,8544,5014321,36464,157005,6582,412496,9132,2070656,20483,1338184,14084,499471,9828,309842,7874,226667,6775,721439,15982,45364,3026,70195,5275,316309,10180,170315,6891,61580,4327,34858,2917,22818,1818,2699517,24879,61623,4417,264242,8450,1388580,17214,573801,10957,201865,6646,130904,5586,78502,4032,584062,16207,48756,3515,81991,5354,249612,10427,112664,5748,39510,3638,29758,2541,21771,2319,166344,7741,7253,1477,15544,2261,78314,5494,38530,3336,12792,1774,7142,1186,6769,1222,358631,10693,12532,2671,19118,2343,137863,6750,94926,6121,38259,3201,25892,2407,30041,2652
0400000US37,37,North Carolina,4378919,22722,180721,5635,414270,10648,2000134,13888,996359,10860,383315,8305,240962,6704,163158,4864,3506617,22633,123405,5224,303028,10274,1601658,13813,823238,10925,320064,7847,200241,6667,134983,4561,502776,14087,31807,2671,62168,5243,249554,9980,95182,5414,32900,2696,18715,2177,12450,1593,49581,4395,3560,1112,7747,1735,22500,3062,9807,1564,3369,970,1950,566,648,361,74342,5450,11113,2175,17040,2627,23294,2848,11482,1909,4226,995,4288,1127,2899,651,56501,4314,3939,895,6671,1327,26738,2944,12163,1662,4057,1085,2109,643,824,386,189102,10113,6897,1963,17616,5942,76390,5138,44487,3388,18699,2107,13659,1842,11354,1365
0400000US38,38,North Dakota,366133,4823,19031,1619,47683,2560,143480,2996,85863,1993,32909,1732,20243,1603,16924,1193,285544,5028,14528,1656,36066,2822,114367,3385,68053,2077,24832,1476,15719,1416,11979,1093,37489,2823,1634,596,7054,1197,15636,1749,7464,1222,2925,802,1218,422,1558,586,2442,748,137,154,591,423,771,447,576,279,128,117,67,85,172,200,12937,1670,1266,519,1664,786,3542,826,2928,652,1698,422,745,272,1094,323,6469,1258,531,365,1064,451,2619,809,1199,437,431,275,427,250,198,175,21252,1866,935,390,1244,521,6545,1212,5643,876,2895,535,2067,567,1923,433
0400000US39,39,Ohio,5457392,21325,244994,6425,512362,8883,2323823,13452,1354675,9658,504036,8389,295313,5367,222189,5918,4506009,22195,169002,5711,395839,7927,1921123,15158,1155312,9856,431069,7185,251706,4963,181958,4859,486224,13098,38888,2997,55277,4129,224447,8504,99018,5402,35498,2525,18873,1936,14223,1563,105662,5166,6825,1320,13756,2479,44230,3793,23587,2413,9398,1424,4243,1071,3623,1024,118716,6100,21055,2296,30341,2936,33401,3187,18103,2157,6279,1103,4628,896,4909,1173,62892,4277,4754,1131,8926,1539,28077,2676,13431,1838,3794,896,2507,806,1403,526,177889,7252,4470,960,8223,1690,72545,4676,45224,3640,17998,2087,13356,1995,16073,1873
