GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57
0400000US12,12,Florida,7851983,36622,2593487,22927,1571262,22731,2190699,24745,51364,5747,725592,14738,687949,15857,31630,3337,6229212,33057,2132124,19648,1184964,19300,1781982,24431,25556,3164,544258,10845,541336,14381,18992,2447,816433,19773,208189,9176,200950,8604,200298,8908,14388,3333,114981,8380,75114,6040,2513,1306,146595,9206,24166,2860,54739,5226,34772,3553,3415,2303,11361,2329,17988,3139,154,258,116256,8564,26726,3207,36218,3941,33098,3823,917,589,7160,1585,10469,2061,1668,1331,168336,9515,33019,2829,48984,5256,35752,3795,4524,1776,20150,3566,25142,2769,765,475,375151,11634,169263,8126,45407,3549,104797,6028,2564,1175,27682,3636,17900,2523,7538,2577
0400000US13,13,Georgia,4287878,28541,1499784,20787,690057,15482,1101288,18871,26152,3792,394964,11376,529407,13176,46226,4337,3366907,25316,1232103,18280,511441,12215,892498,16554,14193,2052,279090,11119,414603,11994,22979,3496,465862,13595,123148,6042,87635,6958,94721,5792,7268,1698,81555,6989,69181,5135,2354,910,103911,8997,22264,2826,31232,4894,31342,4592,1761,2547,5613,1668,11645,2506,54,96,71420,6272,18961,2561,20536,4097,14304,2131,1294,580,5679,2103,7130,1525,3516,1639,72445,6622,12266,2282,19299,3920,12573,2719,1448,711,11225,2429,14885,2661,749,525,207333,7306,91042,4708,19914,2882,55850,3805,188,165,11802,2168,11963,2421,16574,2994
0400000US15,15,Hawaii,639584,6177,213517,6713,140106,6237,152235,7128,4317,1011,57592,4303,52754,4019,19063,3360,432883,7408,146444,5429,87146,5544,101354,5118,1742,560,45161,3779,37604,3688,13432,2455,90031,4817,31263,2915,19415,2423,22903,3073,1167,728,6594,1468,6370,1297,2319,1172,38254,3404,7562,1669,14794,2364,11605,1806,605,411,652,407,2822,955,214,233,28747,2964,8767,1641,7483,1529,7701,1622,212,173,1239,683,1768,721,1577,794,20996,3204,5837,1521,6672,1760,2463,895,333,258,1726,738,3039,1344,926,418,28673,2920,13644,2005,4596,1131,6209,1386,258,261,2220,854,1151,680,595,853
0400000US16,16,Idaho,659175,7871,214434,6275,121161,5441,165258,6230,15914,2221,63844,4382,76875,4113,1689,598,511398,9036,165516,5328,91714,5094,135324,6066,9781,1552,47342,3534,60307,3732,1414,538,72245,4987,21824,2295,13319,1938,14351,1778,2958,948,10788,1733,8793,1631,212,179,5791,1213,2389,607,1344,608,1146,612,0,271,377,259,535,296,0,271,17465,1930,4762,1056,4501,952,4413,1191,553,304,1162,492,2032,728,42,73,17723,2209,5365,1223,3739,1034,3636,1014,594,432,1957,865,2432,709,0,271,34553,3005,14578,1612,6544,1577,6388,1087,2028,1049,2218,1062,2776,960,21,37
0400000US17,17,Illinois,5917742,18998,2139754,19624,999281,16431,1518498,18343,20057,2566,444281,11476,786337,14864,9534,1815,4348084,21624,1561519,17432,687820,13578,1129934,15465,13664,1851,352621,10206,597635,13010,4891,1223,525697,14174,143504,6205,102225,7113,117194,6980,2591,928,52741,3130,106659,6422,783,492,525353,12010,228093,7822,99192,6336,148493,5859,723,538,14113,2040,34593,3822,146,177,187597,8152,65539,4800,50415,4124,43867,4123,1605,1616,7114,1497,15878,2173,3179,1287,98333,5215,31510,3022,21602,3072,15921,2179,591,470,6666,1290,21914,2948,129,154,232678,7593,109589,4974,38027,3015,63089,4354,883,451,11026,1850,9658,1745,406,229
0400000US18,18,Indiana,2817192,16009,905048,14536,482956,10189,691342,13341,13615,2341,245205,7556,476827,8709,2199,879,2343097,17953,770296,13698,378288,9805,591214,12530,9098,1605,196409,6861,395875,8801,1917,879,258011,8570,63259,4598,53760,4215,47840,3969,2127,783,36503,3287,54459,4321,63,113,23832,2796,5616,1590,6786,1419,7022,1491,66,80,512,260,3830,983,0,271,63037,4599,17021,2189,20210,2167,14504,1834,656,393,3501,982,6944,1369,201,192,34518,3114,7476,1310,8094,1527,6183,1390,272,219,3400,919,9075,1652,18,29,94697,5434,41380,3032,15818,2208,24579,2696,1396,1016,4880,1010,6644,1236,0,271
0400000US19,19,Iowa,1524705,10924,514006,11447,258060,7131,363900,9196,17169,1708,128291,4981,242263,7535,1016,451,1199904,10355,404835,10416,191399,6274,302338,8355,11610,1453,99403,4505,189389,5408,930,453,150913,5280,42277,3008,27740,2522,27114,2601,1913,708,19303,1854,32488,3164,78,116,17710,2651,6637,1714,3179,853,3949,1116,0,271,268,210,3677,1382,0,271,61446,3775,20051,2032,15922,1932,12583,1570,1518,583,3879,939,7485,1324,8,14,19343,2305,4832,1053,3788,941,3464,931,287,243,1546,509,5426,921,0,271,75389,4445,35374,2647,16032,1911,14452,1761,1841,599,3892,1067,3798,815,0,271
0400000US20,20,Kansas,1385380,11544,473727,8764,227340,8004,340543,7840,13511,1558,133815,4947,187531,6753,8913,1600,1127678,11644,392968,7878,176783,7036,284590,6961,10518,1410,104739,4878,151434,5565,6646,1184,131103,6116,36106,2779,23524,2645,26977,2279,1393,538,20531,2439,21301,2349,1271,671,5860,1455,764,372,1304,602,2330,1027,0,271,233,141,1085,738,144,239,37699,3982,11189,1704,9713,2056,8772,2298,672,432,2155,784,4679,1181,519,602,23993,2536,4980,999,4854,1083,4399,1071,247,320,3286,951,6056,1341,171,173,59047,3857,27720,2582,11162,1596,13475,1817,681,375,2871,944,2976,855,162,185
0400000US21,21,Kentucky,1846577,15799,586165,12766,310228,9234,448643,10920,15789,2913,178169,7880,288532,9281,19051,3128,1509364,15182,491066,11365,241173,7590,382072,10155,8669,1970,133580,6422,239574,8070,13230,2036,195181,7873,51400,3913,37049,3985,35389,3203,3881,1469,33045,3742,33719,3245,698,513,20647,2881,3411,843,7694,1962,4648,1166,239,301,1698,777,2957,999,0,271,43792,4028,10341,1546,11730,1836,9909,1740,721,469,3170,944,3446,860,4475,2268,20522,2401,4860,1192,3883,1055,2776,838,923,566,2074,804,5403,1180,603,469,57071,4198,25087,2881,8699,1846,13849,1853,1356,974,4602,1158,3433,917,45,77
0400000US22,22,Louisiana,1983471,16556,622027,11347,356853,10141,502781,10637,12847,1844,235436,8995,247040,8509,6487,1214,1619738,17183,533073,10978,273480,7699,424644,10701,8201,1495,179979,7694,195746,7029,4615,916,213771,9567,52929,4307,41729,3862,44707,3667,2560,776,40992,4059,30158,2732,696,425,25091,2627,3920,1168,9125,1509,6289,1294,421,521,1687,657,3610,1143,39,73,39038,3738,8072,1553,13340,2485,9123,1967,218,227,3271,1200,3926,1125,1088,792,37354,3627,6495,1285,10838,2119,4976,1216,630,416,5584,1119,8782,1470,49,76,48479,3517,17538,2320,8341,1618,13042,2051,817,549,3923,919,4818,1215,0,271
0400000US23,23,Maine,624974,7866,216221,6322,118148,4777,150999,5097,9119,1349,58612,3737,70445,3664,1430,585,490641,8586,170963,5840,87651,4500,124861,4590,6445,1037,44401,3079,55325,3362,995,450,61955,3901,16959,1650,14604,2229,10941,1591,1371,548,9692,1716,8388,1264,0,271,3758,1116,906,503,1073,534,1129,610,93,129,235,243,322,226,0,271,26157,2867,8987,1647,6518,1475,5882,1160,376,339,1627,734,2332,756,435,417,8653,1584,2414,725,2196,739,1286,701,265,196,427,247,2065,676,0,271,33810,2609,15992,1789,6106,1197,6900,1156,569,366,2230,623,2013,591,0,271
0400000US24,24,Maryland,2587044,15630,1073147,16241,436235,13141,629295,13113,5422,1351,218063,7827,209596,9609,15286,2813,1969240,17088,859977,16562,293310,9803,479585,11445,3770,1122,158255,6757,162659,8253,11684,2278,259826,9836,84446,4767,52674,4690,57751,5277,390,247,39643,3517,23054,2636,1868,1100,137221,7220,38383,3495,43413,4045,36871,3894,130,165,7659,1664,10614,1788,151,175,73584,6108,21218,2771,20870,3324,22531,3102,196,225,3899,1125,4012,1041,858,547,30021,2712,10627,1662,6918,1417,4589,1028,147,146,3416,1063,4210,1043,114,135,117152,5485,58496,3734,19050,2443,27968,2975,789,704,5191,1355,5047,1126,611,633
0400000US25,25,Massachusetts,3295905,17722,1419112,16955,557740,14694,788951,12310,6095,1469,222399,8684,298206,8118,3402,934,2380507,19775,1024481,14737,371853,10944,578001,11876,3549,811,173078,7464,227316,8028,2229,665,269743,9087,86787,5444,62201,5741,54887,3663,1167,667,27678,3020,36916,3200,107,129,308201,11394,157146,7806,55768,5205,73250,5426,704,654,8259,2200,12736,2217,338,296,150260,7622,56454,4248,38309,4168,39002,4002,227,157,4201,1209,11786,2238,281,287,50834,4935,20058,2377,11945,2421,10143,1977,292,296,3521,1233,4739,1186,136,170,136360,5704,74186,3879,17664,2128,33668,3124,156,159,5662,1474,4713,1424,311,294
0400000US26,26,Michigan,4105365,22932,1371167,16478,779476,13343,1053523,16595,30022,3356,302429,8390,565714,11401,3034,978,3388113,21187,1161970,16071,601803,11794,895650,14718,16698,2048,246244,7589,463065,8840,2683,900,369083,10003,96954,4618,83044,6333,77324,4764,5808,1576,41544,3636,64307,3978,102,110,53644,4391,11096,1778,18680,2272,14618,2637,638,538,881,497,7676,1560,55,108,97743,5494,28800,2998,32255,2984,23167,2194,1537,623,3856,968,8128,1595,0,271,49200,4075,12424,1876,13232,2265,8560,1501,501,433,3426,832,10863,1658,194,234,147582,5465,59923,3752,30462,2421,34204,2299,4840,2371,6478,1284,11675,1828,0,271
0400000US27,27,Minnesota,2678087,13222,1015301,11302,437390,8958,663505,9430,20549,2520,200219,5570,340021,7008,1102,453,2089470,14840,802597,9746,319115,7639,530532,8389,12088,1483,158454,5612,265755,6285,929,444,247882,6435,79827,4230,42811,3212,53152,3283,3932,1094,27066,2618,41026,3270,68,115,90986,5599,35677,2825,18384,2202,25527,2789,216,168,2165,953,8963,1759,54,88,77409,4338,24143,2157,20718,2311,18658,2187,1256,516,4104,939,8530,1331,0,271,41089,3487,12300,1548,9555,1677,7944,1411,525,335,2510,740,8204,1376,51,86,131251,5189,60757,3489,26807,2090,27692,2320,2532,1206,5920,1027,7543,1144,0,271
0400000US28,28,Mississippi,1146912,12742,351573,8582,203129,7308,275865,9117,10638,1838,116012,5417,185148,6502,4547,1180,955941,13494,304373,7946,163889,6164,239492,8367,6779,1433,89222,4946,148548,5940,3638,978,124574,7424,26405,2344,26664,3728,21885,2955,2808,834,19045,2482,27479,3103,288,255,4484,1084,1485,608,882,386,958,392,0,271,431,365,728,500,0,271,19841,2911,5145,1212,4330,1114,4601,1459,252,229,1748,810,3252,1071,513,348,11335,1939,2335,1018,2605,1053,900,434,301,242,2376,1037,2818,883,0,271,30737,3230,11830,1960,4759,1218,8029,1485,498,408,3190,1355,2323,759,108,172
0400000US29,29,Missouri,2786032,17286,964905,14538,472357,9685,708325,11031,16125,2021,246399,7186,367656,9678,10265,1791,2254101,20234,794601,13000,363202,8911,592308,10449,12116,1874,192534,6954,295104,8315,4236,1058,279392,10007,81868,4505,52293,4147,57731,3836,1884,602,36633,3619,48321,3824,662,466,44758,4231,10776,1514,13887,2037,11332,2183,150,197,1748,786,6838,1295,27,63,54925,4644,16470,2111,16101,2633,13116,1789,902,644,4022,1109,4161,1057,153,198,33883,3010,8796,1596,7784,1510,5171,1293,280,200,4072,1289,7394,1550,386,280,118973,4986,52394,3200,19090,2152,28667,2567,793,355,7390,1730,5838,1456,4801,1472
0400000US30,30,Montana,456480,6283,153411,5421,89510,4659,111815,5310,8664,1915,46159,3285,44979,3090,1942,1038,343993,6266,113334,5214,65360,4632,89423,4868,4376,1122,35144,2819,35131,2721,1225,523,45580,3964,13194,1859,9843,1898,8801,1357,2407,1262,7265,1275,3706,1184,364,367,3845,1113,863,378,883,557,740,451,0,271,666,437,693,446,0,271,24320,2583,7425,1350,6942,1800,5623,1214,624,304,1133,506,2466,1066,107,134,11622,1476,3289,813,2936,743,2676,826,273,188,644,380,1741,675,63,110,27120,2294,15306,1663,3546,949,4552,798,984,345,1307,570,1242,428,183,319
