GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57
0400000US12,12,Florida,7851983,36622,232916,7554,715240,11376,3479552,21183,1867888,14819,685110,11500,492001,9991,379276,8240,6229212,33057,158370,5578,537182,12022,2762711,21004,1519216,15890,561644,9963,395447,9714,294642,8016,816433,19773,36685,3327,99229,6915,389552,13790,170873,7215,52053,3516,38820,3134,29221,2646,146595,9206,7774,1780,22496,3183,64197,7298,29096,3291,10680,2039,6787,1363,5565,1215,116256,8564,12170,1979,18147,3057,41710,5114,21034,3017,8040,1531,6805,1354,8350,1753,168336,9515,9095,1711,23200,3294,75693,7086,34900,3545,11442,1734,7159,1270,6847,1259,375151,11634,8822,1737,14986,2702,145689,7750,92769,4569,41251,3813,36983,2858,34651,2369
0400000US13,13,Georgia,4287878,28541,141788,7938,405411,9307,2040807,17397,994671,10606,348334,7337,217281,6851,139586,6153,3366907,25316,90305,6106,297877,9209,1597919,15455,809112,10841,280755,7052,176772,6671,114167,5499,465862,13595,24428,3076,56349,4875,235184,9865,92645,5358,29762,3160,16775,2055,10719,1666,103911,8997,3085,1046,11788,2570,52927,6362,21120,2486,8611,1720,3732,1028,2648,1151,71420,6272,10027,3609,15370,2727,29849,3732,8970,1620,3794,858,1620,568,1790,562,72445,6622,2495,846,9336,1966,35047,4531,15004,2195,6792,1896,2822,1019,949,438,207333,7306,11448,3013,14691,2786,89881,6144,47820,3482,18620,2342,15560,2268,9313,1315
0400000US15,15,Hawaii,639584,6177,17679,1755,64807,3260,287295,4484,137723,3383,57877,2643,41744,2452,32459,2082,432883,7408,9581,1565,41203,3565,202031,5396,94131,3577,39740,2389,27262,2052,18935,1789,90031,4817,3078,902,8608,1619,40357,3738,20782,2250,8054,1075,4885,836,4267,989,38254,3404,2286,855,4920,1394,14120,2184,8131,1199,2585,750,3232,914,2980,874,28747,2964,1700,691,5644,1454,11404,2239,4711,1010,1980,663,1992,674,1316,540,20996,3204,788,466,2693,1040,10535,2282,3614,1222,1786,675,822,537,758,420,28673,2920,246,235,1739,870,8848,1583,6354,1089,3732,1064,3551,1496,4203,954
0400000US16,16,Idaho,659175,7871,34165,2927,71495,3491,285183,4811,146765,3935,59774,3331,38661,2616,23132,2082,511398,9036,23773,2498,54226,3258,224550,5935,113255,3855,48185,3327,30657,2349,16752,1730,72245,4987,5484,1229,10161,2068,31016,2902,14780,1700,5180,1106,3545,843,2079,636,5791,1213,214,161,589,468,2170,705,1656,542,800,316,268,216,94,108,17465,1930,2565,867,2523,891,6235,1288,3727,899,888,368,886,386,641,289,17723,2209,1138,609,2511,1085,7464,1499,3982,1055,1480,527,462,305,686,446,34553,3005,991,483,1485,685,13748,2047,9365,1326,3241,725,2843,825,2880,715
0400000US17,17,Illinois,5917742,18998,221282,7193,563435,9140,2632577,13859,1410927,9236,516742,9371,330683,7506,242096,5517,4348084,21624,148333,5871,380171,7812,1906241,15355,1079819,10982,401684,8474,252732,5894,179104,5402,525697,14174,28746,2940,58909,4394,244257,9453,113776,5100,38296,2977,23410,2636,18303,1828,525353,12010,13607,1899,60649,4009,272819,8715,103708,4923,35099,3015,23943,2441,15528,1876,187597,8152,20435,2557,41651,4895,68864,4820,28964,3126,11490,1811,8279,1355,7914,1266,98333,5215,6714,1494,11912,1909,44834,3654,19868,2192,7073,1331,4554,1173,3378,1116,232678,7593,3447,854,10143,1870,95562,4939,64792,3917,23100,1912,17765,1920,17869,1941
0400000US18,18,Indiana,2817192,16009,109505,5319,276325,7281,1207049,11432,672455,8281,267729,5848,163288,4849,120841,3837,2343097,17953,78066,4317,214054,6890,1013111,11475,571997,7888,230287,6026,138586,4894,96996,3610,258011,8570,15931,1934,32010,3159,117364,5797,55336,3659,18293,1939,10560,1323,8517,1388,23832,2796,1593,654,3653,1178,10476,2046,4488,1075,1859,576,936,423,827,373,63037,4599,8032,1459,16316,2388,18630,2367,9102,1307,5000,1315,2733,694,3224,727,34518,3114,2680,813,5503,1217,14396,2348,7423,1452,2281,733,1504,528,731,331,94697,5434,3203,1164,4789,1160,33072,3028,24109,2599,10009,1767,8969,1413,10546,1411
0400000US19,19,Iowa,1524705,10924,80522,4123,165598,4897,606411,6562,354341,4655,152638,4171,93979,3292,71216,3406,1199904,10355,55724,3657,119130,4678,482760,7120,284326,5319,126380,4184,77605,3056,53979,2782,150913,5280,9131,1512,19993,2495,67519,3583,32646,2532,11161,1417,5533,1026,4930,946,17710,2651,1543,646,3888,1032,7817,1729,2771,741,1008,518,487,300,196,158,61446,3775,8380,1455,16101,2234,16852,2174,10582,1544,4002,771,2735,567,2794,667,19343,2305,1812,648,1948,791,7517,1647,5161,931,1033,435,824,347,1048,416,75389,4445,3932,1153,4538,1263,23946,2163,18855,1693,9054,1378,6795,1005,8269,1248
0400000US20,20,Kansas,1385380,11544,65310,3428,152419,5233,577370,6968,317844,5072,130413,4088,83101,3500,58923,2651,1127678,11644,50279,3083,115569,5352,469754,7345,264102,5149,110409,3604,71093,3334,46472,2501,131103,6116,7796,1402,17469,2658,60780,4505,26649,2206,9437,1356,4679,860,4293,753,5860,1455,139,117,1103,499,2914,1233,915,504,367,258,208,194,214,187,37699,3982,3676,838,9812,1946,12666,2142,6013,1327,2219,575,1727,526,1586,436,23993,2536,1903,767,4020,1127,10283,1858,5100,1028,1303,676,979,385,405,242,59047,3857,1517,647,4446,1345,20973,2508,15065,1617,6678,1136,4415,864,5953,992
0400000US21,21,Kentucky,1846577,15799,75857,4713,188836,6440,820866,10410,427458,7086,160322,4426,95215,3796,78023,3564,1509364,15182,51800,3160,145705,5833,675834,11023,356509,7424,135769,4332,81210,3433,62537,3220,195181,7873,12403,1986,24542,3238,95083,5907,39475,3207,12419,1842,6028,930,5231,1075,20647,2881,705,410,1812,829,10296,1777,4565,1349,1210,485,918,404,1141,457,43792,4028,7739,2550,11462,2128,11367,2188,7432,1154,2655,658,1036,405,2101,654,20522,2401,1536,686,2159,878,8258,1569,4786,1124,1719,616,1201,468,863,527,57071,4198,1674,640,3156,1021,20028,2746,14691,1981,6550,1393,4822,967,6150,1105
0400000US22,22,Louisiana,1983471,16556,77866,4787,208537,5872,886911,9919,452518,6899,172594,5279,104667,4307,80378,4210,1619738,17183,55844,4291,164256,6284,721191,9862,378639,6872,144672,5215,90188,4383,64948,3268,213771,9567,12990,2049,26889,3476,103976,6210,41558,3501,14967,1647,7379,1125,6012,1356,25091,2627,1472,835,3642,1160,11807,2049,4281,1085,1927,687,766,453,1196,607,39038,3738,4006,1230,7496,1523,14044,2687,7636,1659,2625,911,1365,564,1866,775,37354,3627,2774,1002,4603,1281,15522,2587,8725,1641,3339,1018,1133,588,1258,810,48479,3517,780,401,1651,604,20371,2244,11679,1612,5064,955,3836,967,5098,1239
0400000US23,23,Maine,624974,7866,30288,2203,55605,2624,242924,3912,161150,3070,63847,2388,42649,2478,28511,2061,490641,8586,19668,2038,39189,2579,192301,4487,130661,3668,51660,2318,34933,2415,22229,1804,61955,3901,5056,1180,7046,1644,25375,2460,14390,1780,5330,1076,3150,870,1608,578,3758,1116,427,352,1052,572,1396,707,337,236,319,329,103,123,124,122,26157,2867,3626,833,6014,1255,8105,1699,4551,1047,1749,557,713,379,1399,568,8653,1584,546,310,1164,480,3434,1135,2501,749,464,281,269,164,275,173,33810,2609,965,372,1140,637,12313,1504,8710,1239,4325,785,3481,721,2876,692
0400000US24,24,Maryland,2587044,15630,101399,5500,227793,6350,1110143,10921,633162,8403,234224,6325,161968,5493,118355,5115,1969240,17088,59148,3581,158622,6479,844937,12166,500280,8726,183753,5283,131735,5118,90765,4198,259826,9836,16993,2287,26500,3016,119746,6342,57111,4584,20352,2334,10864,1623,8260,1559,137221,7220,7974,1330,16860,2420,63950,5396,30689,3206,8748,1655,5321,1167,3679,880,73584,6108,13570,2129,15344,2769,25076,3421,10253,2141,4313,1088,1856,603,3172,796,30021,2712,1516,554,4047,1095,13734,1984,5482,1028,2651,993,1082,585,1509,666,117152,5485,2198,720,6420,1573,42700,3788,29347,2526,14407,1873,11110,1439,10970,1384
0400000US25,25,Massachusetts,3295905,17722,125094,5563,290567,5985,1398398,10321,809742,8435,305315,6907,212777,5401,154012,4532,2380507,19775,68759,4481,177612,5752,981268,13060,628536,9238,240072,6536,167119,4671,117141,4288,269743,9087,17292,2438,26673,2974,122769,6643,61161,4040,20591,2971,12824,1817,8433,1389,308201,11394,9320,1697,38830,3351,168155,8616,54209,3387,19091,2177,11635,1603,6961,1260,150260,7622,22401,2592,31821,3189,53104,4637,21987,2555,8098,1289,7246,1304,5603,1114,50834,4935,4465,1157,8100,2114,23088,3412,8474,1390,2682,656,2580,800,1445,465,136360,5704,2857,806,7531,1511,50014,3191,35375,3288,14781,1892,11373,1686,14429,1658
0400000US26,26,Michigan,4105365,22932,172065,5630,402917,6948,1740756,13381,1037332,7550,393374,8327,215583,5784,143338,4545,3388113,21187,122470,4869,309817,6607,1451266,13431,872945,7927,335000,7515,181794,5042,114821,3849,369083,10003,20222,2147,45456,3614,163108,6961,84647,4607,29291,2899,16536,1720,9823,1352,53644,4391,5743,1621,9927,1802,20834,2575,10937,1928,3373,951,1588,514,1242,401,97743,5494,15995,1599,23583,3215,29382,3107,14879,1969,6756,1385,3442,860,3706,737,49200,4075,3592,840,7237,1653,18682,2435,12943,1869,3541,816,1949,576,1256,380,147582,5465,4043,922,6897,1297,57484,3263,40981,2689,15413,1595,10274,1147,12490,1459
0400000US27,27,Minnesota,2678087,13222,118797,3158,266761,5097,1135561,9910,662971,5180,250572,5915,145632,5097,97793,3399,2089470,14840,81372,3022,198256,5998,889948,9336,530698,5626,200144,5253,116240,4281,72812,2994,247882,6435,14550,1486,30159,2847,112093,4673,56108,3034,18793,2293,9213,1332,6966,971,90986,5599,3781,904,11926,1896,44624,3666,17011,2132,6840,1166,4219,803,2585,641,77409,4338,10368,1442,14620,2495,24605,2310,13883,1322,6778,1007,4047,808,3108,639,41089,3487,3729,961,6099,1390,16786,2012,8644,1302,2782,745,2072,589,977,427,131251,5189,4997,1045,5701,1553,47505,3294,36627,2570,15235,1279,9841,1130,11345,1261
0400000US28,28,Mississippi,1146912,12742,42679,3814,115526,4833,519856,8664,260288,6121,98194,4172,65355,3851,45014,2987,955941,13494,32417,3017,94755,4763,433132,9455,217085,5859,84640,4190,57457,3710,36455,2772,124574,7424,5383,1358,14190,2371,62079,4978,26972,2978,8438,1536,3595,810,3917,830,4484,1084,48,86,710,456,1818,709,1098,433,365,309,275,189,170,162,19841,2911,2948,861,3568,1370,5715,1533,4185,1131,1662,580,752,454,1011,468,11335,1939,744,699,1494,927,4020,1145,3931,1219,575,294,262,233,309,238,30737,3230,1139,807,809,443,13092,2155,7017,1409,2514,685,3014,622,3152,769
0400000US29,29,Missouri,2786032,17286,120186,4676,282221,6251,1177713,11595,669295,7721,254148,6501,162244,4576,120225,4407,2254101,20234,86984,4471,218691,5998,955830,13231,551603,8183,210332,6003,134716,4270,95945,3953,279392,10007,16178,2107,33466,3567,129447,6497,59578,3223,21232,1848,12080,1718,7411,1106,44758,4231,2325,1023,6099,1473,17340,2388,11494,2059,3449,951,2587,703,1464,597,54925,4644,7244,1351,10480,2061,18642,2324,9807,1515,3587,900,2147,593,3018,791,33883,3010,2237,832,4814,997,13879,1972,7679,1430,2619,898,1619,622,1036,363,118973,4986,5218,1106,8671,1277,42575,3018,29134,3142,12929,2035,9095,1116,11351,1441
0400000US30,30,Montana,456480,6283,19374,1604,48580,2920,175622,4602,112030,2640,45083,2691,33065,2213,22726,1908,343993,6266,11517,1297,33261,2674,134440,4605,87045,2880,35894,2319,25366,2020,16470,1553,45580,3964,2811,986,7475,1780,18650,2546,9743,1309,3208,823,2296,663,1397,495,3845,1113,0,271,906,514,1110,636,1218,569,341,251,259,215,11,18,24320,2583,2905,1109,3506,910,7982,1712,5528,977,1417,497,1533,492,1449,550,11622,1476,1005,397,2547,894,4249,917,2125,675,806,431,634,314,256,195,27120,2294,1136,644,885,453,9191,1474,6371,1100,3417,852,2977,779,3143,747
0400000US31,31,Nebraska,939853,7741,47390,2974,106141,3656,384605,4690,211268,3376,88574,3168,55854,2761,46021,2349,758271,8733,33528,2832,84958,3865,310365,5389,175213,3779,73005,2587,46797,2470,34405,2028,94957,5015,7741,1443,9837,1657,45211,3107,17942,1875,6220,1294,4029,866,3977,1049,5526,1190,313,259,509,405,2493,1028,642,281,1103,570,19,37,447,275,30769,3114,4175,1324,6091,1470,9173,1630,5890,1157,2296,701,1414,363,1730,518,10256,2040,520,346,2178,1132,4106,1191,1690,540,951,425,495,238,316,222,40074,3019,1113,388,2568,875,13257,1769,9891,1234,4999,845,3100,690,5146,964
