GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59,HD01_VD60,HD02_VD60,HD01_VD61,HD02_VD61,HD01_VD62,HD02_VD62,HD01_VD63,HD02_VD63,HD01_VD64,HD02_VD64,HD01_VD65,HD02_VD65,HD01_VD66,HD02_VD66,HD01_VD67,HD02_VD67,HD01_VD68,HD02_VD68,HD01_VD69,HD02_VD69,HD01_VD70,HD02_VD70,HD01_VD71,HD02_VD71
0400000US12,12,Florida,8142524,32580,6127870,33856,5606704,34374,521166,11788,440876,10004,623062,14743,242841,7446,218844,8588,475632,11573,13399,1706,6490021,32503,4893672,29617,4533137,30250,360535,10572,360952,10126,545247,14327,205828,6420,182978,8073,295008,9576,6336,1177,857838,19037,668979,16940,610899,16609,58080,3988,42957,3421,53090,4253,24874,2750,16746,2114,48322,4754,2870,927,155945,8649,120545,7693,118971,7554,1574,815,10441,2310,8474,1633,3747,994,2544,755,10041,2317,153,188,132700,7446,100808,7433,93807,7358,7001,1783,9238,2013,4268,1043,3623,1016,6327,1043,7942,1415,494,289,165250,9004,130098,7403,123933,7126,6165,1721,7797,1947,8473,1722,2899,928,3525,1065,12261,1851,197,202,340770,9629,213768,7306,125957,4893,87811,5116,9491,1800,3510,873,1870,701,6724,996,102058,5860,3349,786
0400000US13,13,Georgia,4333325,21575,3142536,22496,2954680,22664,187856,7291,231813,10599,326429,8317,202935,8128,169161,7057,250811,10159,9640,2194,3416499,20715,2499999,22720,2367320,22630,132679,5921,183753,8912,278251,7465,167666,7122,134451,5774,147994,7345,4385,1197,477073,14542,349340,13079,332588,12805,16752,2124,27290,3354,34802,3345,19329,2280,11051,1948,33238,3469,2023,1299,96130,7419,67986,6093,67057,6094,929,701,6499,1665,5615,1409,7021,1643,6583,1409,2242,1565,184,283,70839,6718,48520,6248,45157,5977,3363,1144,5738,1180,2006,717,3632,904,5091,1047,5392,1158,460,268,84228,6854,67086,6730,64794,6453,2292,853,2739,1183,3664,1113,2339,834,2817,888,4911,1107,672,603,188556,8282,109605,6043,77764,5280,31841,3477,5794,1375,2091,789,2948,971,9168,1044,57034,5318,1916,706
0400000US15,15,Hawaii,628564,6795,388600,7982,365918,7611,22682,2718,37119,3107,22519,2346,60783,3648,73986,3738,44559,3755,998,634,426520,7854,262642,7132,249646,7073,12996,2213,25113,2696,18148,2246,38890,2671,56948,3585,24519,2774,260,186,95832,5110,61714,4458,58806,4318,2908,830,7180,1315,2714,810,12635,2108,6611,1467,4978,1435,0,267,35326,2785,27899,2546,27601,2557,298,269,1853,579,728,333,3132,826,1386,638,267,203,61,101,27156,3179,14719,2463,14144,2435,575,379,1821,624,512,294,3114,1079,4805,804,2157,825,28,47,17214,2489,10821,1965,10565,1942,256,165,549,333,155,146,1631,576,3124,1131,822,427,112,163,26516,2681,10805,1648,5156,1293,5649,1139,603,329,262,281,1381,738,1112,440,11816,2071,537,553
0400000US16,16,Idaho,682844,7481,477330,7190,440191,7169,37139,2834,40339,3320,47260,3003,35318,2529,22273,2246,57326,3436,2998,836,521695,8565,376014,7843,351509,7837,24505,2382,30618,2741,38760,2763,26964,2274,16600,1818,31720,2999,1019,417,79154,4463,55586,4041,51672,3782,3914,1069,5131,1148,4814,1059,4351,958,2491,970,6233,1371,548,377,5076,1006,2369,733,2369,733,0,267,594,383,632,289,399,321,1036,344,46,77,0,267,21756,2308,14498,2064,13296,2006,1202,535,1390,503,1582,547,1590,648,484,325,2096,725,116,135,18166,2641,12158,2186,11154,2065,1004,551,1278,722,1135,543,1503,596,658,490,1329,600,105,134,36997,3222,16705,2099,10191,1781,6514,1274,1328,592,337,202,511,283,1004,370,15902,1798,1210,534
0400000US17,17,Illinois,5997956,22464,4435061,23754,4218811,23210,216250,8011,484332,9686,429280,10539,203911,6641,127050,4920,306681,9220,11641,1771,4413291,26930,3289096,22984,3145539,22860,143557,6282,353224,8225,355610,8952,147458,5828,91662,4170,171261,6544,4980,877,558475,14809,428011,12929,408990,12435,19021,2452,43847,3693,30902,3238,19196,2296,10362,1572,24704,2467,1453,585,531017,11771,414565,11402,406775,11050,7790,1582,48182,3566,24870,2546,17068,2121,14118,2036,11928,1994,286,218,183810,7041,120878,6106,113677,6048,7201,1539,23727,2330,10411,1791,12241,1937,5157,1101,10245,1586,1151,648,91877,5049,68807,4402,65841,4415,2966,749,6145,1403,4966,1233,3630,1182,2011,982,6081,1320,237,221,219486,7761,113704,5405,77989,4376,35715,3272,9207,1103,2521,780,4318,940,3740,771,82462,4709,3534,1177
0400000US18,18,Indiana,2900016,16823,2181849,17128,2086587,17616,95262,4499,239463,6745,180378,6891,96937,4890,47877,3382,148178,6142,5334,1022,2413724,16018,1848839,15589,1777247,15766,71592,4243,197167,6009,157594,6159,79238,4351,41128,3279,87247,4748,2511,663,274319,8582,211887,8442,203763,8412,8124,1464,21511,2481,14331,1405,8351,1365,4438,1022,13248,1738,553,314,20627,2403,13299,2120,13123,2095,176,249,2346,771,2012,707,1940,865,237,201,793,411,0,267,62122,4481,35783,3271,33363,3121,2420,725,11386,1749,3764,970,4208,1062,1017,486,5724,1009,240,222,34668,2921,26674,2391,25655,2364,1019,398,2235,727,1336,538,1049,378,837,496,2537,921,0,267,94556,4721,45367,3170,33436,2610,11931,1656,4818,934,1341,463,2151,692,220,187,38629,3294,2030,633
0400000US19,19,Iowa,1501636,10108,1055667,10294,1003039,10243,52628,2928,133407,4391,96338,4088,76063,4101,20678,1963,115061,3497,4422,915,1181222,11059,863224,9212,825605,9515,37619,2460,102923,3895,82587,3465,54141,3395,16978,1675,59586,2608,1783,609,150834,6471,109702,5074,106255,5095,3447,855,13362,2039,8145,1240,8864,1265,1936,665,8359,1549,466,332,17111,2205,8768,1652,8591,1630,177,213,3114,899,451,261,4337,1119,373,369,68,102,0,267,58762,3423,32968,2575,31050,2486,1918,562,8600,1368,3530,906,6221,1022,745,343,6151,1060,547,260,19905,1891,13445,1733,12977,1691,468,246,1808,646,884,403,1396,515,401,272,1971,560,0,267,73802,3925,27560,2116,18561,1534,8999,1299,3600,836,741,293,1104,496,245,181,38926,2500,1626,581
0400000US20,20,Kansas,1387425,11649,957843,11756,912940,11941,44903,3333,98089,4115,107181,4124,77576,4745,46242,3497,96811,4237,3683,794,1130916,11761,805870,10691,773608,10614,32262,2793,81457,3834,90517,3889,57750,3970,39727,3058,53944,3066,1651,563,133351,6256,92023,5506,88500,5494,3523,1072,8519,1383,10489,1503,8517,1368,4179,1308,9254,1255,370,235,7161,1481,3761,1040,3750,1040,11,19,1360,602,1128,585,659,352,55,89,198,204,0,267,36912,3138,17192,1961,16302,1956,890,373,3844,998,3223,833,6813,1680,1328,539,4164,932,348,338,19017,2170,13430,1883,12961,1849,469,237,310,157,1410,809,1355,583,560,323,1952,604,0,267,60068,3272,25567,2190,17819,1920,7748,1118,2599,660,414,289,2482,668,393,232,27299,2449,1314,431
0400000US21,21,Kentucky,1880402,16550,1321233,16019,1262088,15645,59145,3209,129053,5878,113378,5786,121769,5657,71577,4220,118863,5854,4529,841,1532402,15680,1098157,15375,1054860,15131,43297,2957,106314,5338,96992,4793,98774,5124,59861,3973,70025,3909,2279,669,202924,7315,142721,6157,136929,5847,5792,1349,12449,1911,11562,1947,14900,2168,6513,1463,14198,2213,581,346,20770,2580,13827,1965,13707,1938,120,193,2249,891,1377,490,2190,905,735,507,392,278,0,267,40285,3778,23844,2839,22218,2700,1626,640,3222,1107,1224,538,3171,887,2582,690,5985,1359,257,213,23907,2926,17197,2474,16457,2375,740,428,1370,576,1500,658,1502,468,614,429,1618,585,106,182,60114,4091,25487,2874,17917,2443,7570,1543,3449,742,723,354,1232,440,1272,406,26645,2591,1306,536
0400000US22,22,Louisiana,1860956,16291,1327590,16907,1256517,16416,71073,4699,102003,5289,131627,5913,114987,4627,57021,3571,123361,6193,4367,1022,1504472,16193,1090593,15225,1037243,15086,53350,3605,79754,4965,114586,5323,93947,4067,48941,3382,74191,4601,2460,800,210924,7913,148300,6824,139487,6791,8813,1890,13585,1600,12435,1659,13305,1950,5584,935,16804,2411,911,403,20935,2573,15426,2174,15332,2168,94,112,1041,587,1428,513,1947,598,443,346,650,477,0,267,37268,3662,22833,3024,20989,2995,1844,748,3613,997,1205,453,2623,640,1153,502,5815,1372,26,44,36519,3235,27922,2714,27319,2749,603,306,1701,883,1679,672,1044,447,610,394,3513,1266,50,82,50838,4330,22516,2595,16147,2554,6369,1237,2309,584,294,311,2121,788,290,240,22388,2676,920,517
0400000US23,23,Maine,632517,6177,405614,7140,380828,7271,24786,2193,71564,4092,48546,3469,23827,2196,20669,1996,60967,3335,1330,539,502128,6289,328355,6307,312154,6591,16201,1877,60857,3531,41917,3233,18979,1925,16987,1743,34493,2830,540,273,60813,4185,40549,3458,38196,3582,2353,633,5832,1153,4014,893,2212,656,2035,713,5841,1058,330,311,4000,1205,2880,991,2832,989,48,79,545,497,237,202,233,180,80,132,25,29,0,267,25602,2764,15803,2283,14073,2079,1730,741,2202,769,1148,508,1296,578,978,485,3919,868,256,283,8798,1583,5625,1409,5311,1335,314,300,1194,473,505,306,255,189,231,186,988,389,0,267,31176,2397,12402,1557,8262,1341,4140,846,934,405,725,298,852,416,358,294,15701,1594,204,155
0400000US24,24,Maryland,2533049,18945,1660740,19377,1558482,18880,102258,5649,208589,7351,204598,7089,114317,5601,199601,7628,141595,5433,3609,1032,1941195,22040,1279754,19797,1211504,19003,68250,4458,160578,6003,172542,6072,88940,5267,161174,6776,76956,4209,1251,540,263185,10066,176961,9053,165758,8702,11203,1888,21883,2172,19237,2402,11158,2035,19173,2352,13741,1956,1032,621,131304,7534,89529,6283,88518,6259,1011,479,10973,2182,6213,1594,7950,1505,13407,1867,3232,1000,0,267,71955,5027,47472,4145,44053,3972,3419,1029,8236,1678,4017,1099,3794,932,2772,836,5290,1219,374,354,25172,2779,16810,2144,15959,2107,851,436,2388,831,1656,641,1120,577,1590,605,1535,668,73,120,100238,4509,50214,3497,32690,2619,17524,2097,4531,1042,933,425,1355,450,1485,674,40841,2949,879,351
0400000US25,25,Massachusetts,3248181,20259,2259720,19452,2155815,19592,103905,5582,371192,10867,224083,7544,118119,6377,63334,4806,206133,7579,5600,1326,2379417,21329,1685233,19729,1610831,19557,74402,4512,244262,8254,190330,6827,86449,4854,49896,4221,120302,5516,2945,872,263928,11724,192817,9484,184203,9248,8614,1580,27497,2994,15106,1813,6428,1667,3550,1111,17809,2536,721,473,292831,11034,204981,9243,203316,9171,1665,609,54323,4400,6739,1476,14780,2216,7139,1341,4869,1215,0,267,136013,6866,82488,5152,78927,5122,3561,952,30390,3281,7563,1238,6090,1168,1464,636,7533,1587,485,382,48836,5008,36153,4205,34671,4096,1482,620,5558,1323,2044,726,1792,1062,829,459,2442,816,18,31,127156,6301,58048,4435,43867,3549,14181,1865,9162,1508,2301,1160,2580,1114,456,281,53178,3590,1431,627
0400000US26,26,Michigan,4353614,19490,3225647,22066,3061716,21913,163931,6015,369330,8491,275191,6910,167833,6170,68314,4117,237733,7688,9566,1446,3616966,19895,2737511,21689,2614776,21347,122735,4900,303410,7594,242258,6270,131021,5959,59511,3560,138353,5916,4902,1105,384632,10621,283451,10102,270772,9879,12679,1611,33295,2726,20835,2090,15357,1823,5249,1007,25109,2221,1336,570,53364,4186,34894,3795,34633,3752,261,214,8863,1697,3051,942,4222,983,1410,665,781,420,143,236,99599,5158,63010,4441,58448,4097,4562,1146,11591,1339,4349,837,10092,1644,671,447,9591,1337,295,164,50333,3622,36854,3069,35685,3003,1169,486,3557,901,2335,798,2301,750,680,359,4305,1058,301,211,148720,5119,69927,3921,47402,3136,22525,2219,8614,1288,2363,661,4840,916,793,439,59594,2694,2589,524
0400000US27,27,Minnesota,2699357,11495,1930688,15712,1820951,15330,109737,4349,266101,7045,181512,5782,98481,4089,38701,2807,178537,5254,5337,724,2099771,11394,1547714,13860,1473484,13504,74230,3222,207505,5898,149447,5445,72158,3479,31839,2382,88590,3940,2518,475,254716,7965,182003,7333,173435,7150,8568,1256,25458,2353,16715,1682,12030,1763,2924,835,15172,1665,414,255,84080,4881,59785,4034,58864,4076,921,413,11008,1769,5575,1068,4868,835,2027,624,817,460,0,267,81048,4822,48711,4071,45192,4033,3519,733,10920,1132,5457,1083,5086,1025,619,323,9919,1208,336,140,42062,2916,30183,2609,29182,2545,1001,354,3906,879,2087,538,1967,557,564,345,3278,708,77,118,137680,5220,62292,3475,40794,2791,21498,2248,7304,1240,2231,601,2372,589,728,367,60761,3176,1992,478
0400000US28,28,Mississippi,1137160,13327,773079,13003,736510,13245,36569,3251,58689,4176,81259,4828,92309,5422,50165,3460,78895,3976,2764,1048,937740,13896,647411,13843,618847,14066,28564,2638,47381,3439,67505,4485,79949,4988,39428,2911,54230,3465,1836,922,128386,6542,90241,5736,87160,5842,3081,934,6298,1389,9520,1523,9279,1730,4760,1274,8082,1531,206,180,4135,1177,1543,759,1433,749,110,131,351,334,1178,588,755,461,240,223,68,82,0,267,20785,2344,9504,1877,8312,1725,1192,601,1845,820,1317,539,1159,454,4010,611,2819,774,131,147,17453,2429,12271,2387,11812,2338,459,394,1316,477,1024,537,635,333,913,593,1294,654,0,267,28661,2447,12109,1824,8946,1428,3163,1064,1498,588,715,442,532,379,814,337,12402,1778,591,521
0400000US29,29,Missouri,2801049,17914,1971791,18747,1889091,18733,82700,4919,253096,8260,163828,6746,128289,6078,87328,4745,190972,6491,5745,1151,2263740,16975,1636205,17969,1575302,17638,60903,4245,207339,7210,140048,5862,101412,4629,67136,4035,108802,5040,2798,785,288572,8390,202675,7622,196193,7421,6482,1179,25362,2462,15777,1787,15132,1967,7814,1510,21007,2700,805,372,46241,3939,31371,3517,30924,3533,447,298,6210,1323,2827,900,1814,692,3481,802,538,383,0,267,55844,4591,33750,3564,31304,3497,2446,774,6984,1284,2031,646,4983,1246,1511,546,6266,1180,319,220,34729,3245,23800,2497,23026,2523,774,523,2384,739,1504,679,2519,889,1196,589,3083,920,243,182,111923,4631,43990,3396,32342,2742,11648,1792,4817,979,1641,769,2429,1221,6190,274,51276,2939,1580,515
0400000US30,30,Montana,460787,6510,288836,7474,264228,7127,24608,2216,38277,2876,32778,2466,28447,3163,21980,2325,48406,2988,2063,563,339906,6372,223615,6356,209660,6213,13955,1702,29764,2621,25324,2335,19301,2035,16671,2073,24431,2012,800,340,48510,3479,31143,3258,28849,3134,2294,683,3566,924,3522,736,3308,1039,2202,872,4587,922,182,246,5862,1405,2793,1015,2793,1015,0,267,1105,571,606,453,880,735,246,219,232,277,0,267,22053,2523,11623,1746,10147,1656,1476,481,1647,549,2238,582,2253,832,750,369,3132,813,410,299,11147,1711,6477,1343,5557,1126,920,728,1089,489,585,361,1926,820,424,236,646,358,0,267,33309,2673,13185,1694,7222,1459,5963,1012,1106,495,503,239,779,396,1687,618,15378,1789,671,281
0400000US31,31,Nebraska,924995,7494,636430,7579,602522,7662,33908,2622,73998,4239,64520,3166,45859,3095,24754,2448,76144,3351,3290,731,738747,8300,527487,7999,504643,7827,22844,2100,60953,4145,54072,2978,36072,2761,21510,2299,37394,2067,1259,453,86850,4549,62668,3886,60730,3766,1938,487,5289,988,6082,990,4236,1075,1796,556,6332,1262,447,288,6303,1400,4132,1095,4132,1095,0,267,700,462,237,192,849,482,300,360,85,108,0,267,26782,2309,14422,1633,12792,1563,1630,471,2787,582,2374,487,2404,857,618,265,4047,732,130,117,15059,2108,10369,1943,9351,1937,1018,371,632,348,1166,529,1349,565,256,188,1177,514,110,107,51254,3408,17352,2292,10874,1470,6478,1416,3637,957,589,301,949,295,274,193,27109,2329,1344,499
0400000US32,32,Nevada,1239805,9794,990348,10646,947556,11275,42792,3663,37532,3668,79563,4714,36520,3210,33995,3311,59722,4031,2125,789,965221,12302,768858,11644,739411,11899,29447,2786,28990,2813,71202,4603,30541,2866,28259,3232,36228,3378,1143,576,143201,6924,119833,6998,116305,7041,3528,949,4827,1179,5760,1357,3829,1074,3085,855,5562,1310,305,319,41611,3525,38114,3419,37992,3430,122,127,1694,835,519,368,171,216,458,313,655,445,0,267,28791,2972,23857,2927,22902,2860,955,492,1108,490,1022,547,770,339,630,389,1343,528,61,104,23780,2396,18508,2207,17274,2180,1234,621,332,302,889,391,617,361,1100,416,2111,797,223,275,37201,3562,21178,2422,13672,1992,7506,1265,581,315,171,186,592,467,463,519,13823,2226,393,339
0400000US33,33,New Hampshire,634899,8958,440849,8823,418699,8555,22150,2387,57163,3471,48760,3764,20368,2254,10522,1457,56162,3879,1075,426,512269,8172,364988,7917,350412,7593,14576,1928,45578,3506,43122,3437,17072,2018,8780,1261,32331,2916,398,258,56561,4915,39952,4114,38577,4050,1375,457,5161,1119,4162,981,1702,679,694,447,4699,1102,191,193,2673,789,1452,528,1452,528,0,267,596,372,80,113,106,136,111,129,328,404,0,267,22879,2383,12488,1435,11021,1316,1467,642,3815,1234,1065,425,834,382,642,485,3964,1485,71,94,6418,1379,5078,1220,5009,1203,69,118,641,415,178,189,237,220,27,44,257,198,0,267,34099,2689,16891,1658,12228,1568,4663,1092,1372,430,153,136,417,315,268,226,14583,1914,415,306
0400000US34,34,New Jersey,3884858,25676,2860373,21170,2697400,20485,162973,6732,246436,8375,320238,7978,167210,6643,82015,5484,200541,6869,8045,1584,2947462,22013,2156524,20037,2043322,19353,113202,5726,189049,6613,273270,7532,135716,5331,69474,4556,120137,5526,3292,999,371510,11843,284966,10239,269263,10163,15703,2155,22266,2306,23120,2464,14604,2704,5805,1632,19582,2667,1167,594,214564,9515,175666,8620,173496,8658,2170,786,11611,1882,8679,1691,9462,1822,3488,1098,5367,1268,291,330,130749,6568,90322,5040,85360,4835,4962,1369,13418,2304,11329,1670,5150,1891,1395,656,8472,1927,663,559,82885,6383,68971,5793,67249,5642,1722,751,4243,1697,2310,753,1386,576,1238,753,3998,1128,739,950,137688,6210,83924,5265,58710,3801,25214,3033,5849,1144,1530,663,892,394,615,512,42985,3188,1893,807
0400000US35,35,New Mexico,864109,11632,542697,10496,511104,10207,31593,2943,54856,3681,75684,5121,61291,4058,57420,4068,70095,4985,2066,753,666547,10959,431367,9164,411260,8783,20107,2077,40515,3249,63348,4416,48733,3774,46508,3502,34931,2967,1145,500,108383,7114,71653,6339,68508,6395,3145,835,7291,1398,8265,1491,5664,1267,6265,1557,9083,1613,162,175,8710,1578,5324,1302,5232,1282,92,104,812,535,331,220,802,394,1136,495,305,462,0,267,19769,2164,9056,1647,8174,1624,882,500,2001,820,1556,675,3865,1292,877,589,2242,714,172,204,15719,2535,7961,1828,7729,1795,232,190,1964,687,1474,792,1121,546,1728,841,1471,718,0,267,44981,3795,17336,2306,10201,1795,7135,1617,2273,737,710,395,1106,593,906,696,22063,2790,587,377
0400000US36,36,New York,9125307,32776,6195593,29827,5852217,31755,343376,10578,844712,16422,924265,14943,376066,9413,189760,7664,578747,12469,16164,2031,4819044,32240,3154492,26772,2971678,27734,182814,6491,460085,9971,591364,11348,262386,8470,114438,5710,231213,7941,5066,981,669843,16238,458299,13075,426569,12196,31730,3387,63179,4054,66679,4693,30980,2973,12779,1909,35326,3677,2601,1116,2566071,23960,1929077,21967,1884976,22004,44101,3878,217821,8097,210973,8620,59777,3869,45729,3879,100503,5843,2191,893,558988,12361,372871,10274,347345,10220,25526,3017,73367,4064,39176,2987,13274,1805,10165,1509,48056,4358,2079,775,175898,7364,126497,7215,118666,6851,7831,1553,12089,1689,10129,1595,3960,919,2895,995,19810,2981,518,374,335463,10536,154357,6125,102983,5528,51374,3875,18171,2398,5944,1136,5689,1387,3754,1025,143839,7309,3709,914
0400000US37,37,North Carolina,4158877,23404,2967720,23970,2813029,23978,154691,6490,257309,8795,265547,8823,248113,8821,149448,5716,262125,8983,8615,1507,3330962,25935,2406386,24941,2298168,24997,108218,5453,211277,7866,234896,8384,207394,8496,106896,5145,160503,6209,3610,941,490002,13522,364341,11425,349413,10934,14928,2116,26958,3041,22971,2379,23181,2693,17085,1605,33597,3492,1869,777,39822,3568,28705,3331,28533,3343,172,177,2602,925,2166,750,5439,1346,672,512,238,169,0,267,76980,4582,44152,3863,39073,3612,5079,1573,7568,1401,2190,742,5829,1174,8540,1062,8370,1752,331,244,56734,5074,43261,4332,40469,4075,2792,959,2678,818,1641,555,2800,836,2191,729,4107,1126,56,92,164377,6445,80875,5199,57373,4243,23502,2560,6226,1020,1683,514,3470,840,14064,825,55310,4522,2749,824
0400000US38,38,North Dakota,354240,4443,222946,4755,210952,4793,11994,1529,34247,2118,24047,1984,24378,2067,15955,1825,31413,2210,1254,375,280246,5466,185018,5113,176485,5101,8533,1267,28512,1962,19493,1855,18451,1575,13292,1688,14988,1673,492,222,32794,2494,21168,1866,19992,1843,1176,458,3179,792,2510,626,2403,664,1535,597,1934,589,65,74,2052,793,1472,747,1403,735,69,118,209,214,108,124,148,137,83,119,32,37,0,267,14905,1859,6961,1301,6560,1291,401,232,1044,367,1526,437,2711,829,634,311,2016,484,13,22,5082,1129,3403,999,3249,968,154,181,346,256,219,178,373,247,245,175,496,201,0,267,19161,1831,4924,916,3263,796,1661,420,957,369,191,115,292,211,166,141,11947,1231,684,288
0400000US39,39,Ohio,5303682,23438,3871531,27525,3714230,28429,157301,5755,459956,9975,390371,8424,175006,6442,100791,4894,293740,8668,12287,1857,4404390,23637,3276651,25190,3162832,25523,113819,4616,375155,8692,343954,8183,143185,5497,86798,4803,172467,6801,6180,1071,431429,12193,320507,11389,308041,11245,12466,1602,34640,2979,26763,2233,14329,1781,6170,1324,27490,2945,1530,880,103774,5550,70503,4870,70280,4866,223,187,15669,2283,7590,1097,4151,983,4320,1044,1470,651,71,113,120887,5244,72735,4214,68881,4028,3854,919,19842,1819,6341,1183,8232,1515,1547,662,11356,1737,834,337,56877,3779,42764,3241,40515,3266,2249,676,4172,1066,2790,646,1680,535,894,427,4327,753,250,339,186325,6011,88371,4461,63681,3717,24690,2415,10478,1499,2933,892,3429,969,1062,450,76630,4525,3422,1013
0400000US40,40,Oklahoma,1619414,12405,1103737,12933,1043969,12776,59768,3882,99434,4652,99340,5382,107846,5568,80235,4331,123651,5733,5171,1164,1302847,12023,903787,12785,858699,12484,45088,3431,79789,4376,86574,5007,89441,4441,65642,3878,74716,4043,2898,906,192721,6971,134487,5549,129527,5533,4960,1115,11640,1593,10589,1490,11611,1992,8806,1507,14982,1832,606,344,7571,1660,4760,1158,4731,1154,29,49,613,357,326,221,1328,1076,206,155,338,348,0,267,31172,2604,19084,2205,17390,2170,1694,698,3506,816,784,361,2411,703,1123,388,4118,894,146,126,21136,2055,14605,1761,13539,1627,1066,676,1419,512,779,387,1525,573,801,364,1963,575,44,54,63967,4025,27014,2563,20083,2188,6931,1273,2467,695,288,201,1530,538,3657,565,27534,2530,1477,584
0400000US41,41,Oregon,1805164,15223,1258106,14684,1181906,14837,76200,4413,145952,6356,125438,6299,78874,5395,36606,3236,154492,6251,5696,1377,1325229,16234,951552,15721,900204,15116,51348,3889,106412,5382,99830,5520,54492,4109,26894,2666,83769,4438,2280,662,205360,8877,148361,8048,141005,8099,7356,1351,13743,1985,12975,1956,9746,1764,3687,984,15889,2342,959,715,68459,4579,45034,3797,44266,3752,768,375,9365,1904,4441,825,5199,1058,3043,847,1362,612,15,27,62954,4552,41174,3799,37254,3539,3920,1359,7138,1531,3640,939,3572,1116,874,381,5925,1298,631,408,48236,3655,31766,3010,31155,3006,611,399,4581,1150,2927,852,3970,1252,1558,561,3314,1037,120,127,94926,4929,40219,3560,28022,2938,12197,2054,4713,969,1625,751,1895,661,550,412,44233,3322,1691,668
0400000US42,42,Pennsylvania,5656203,24206,4044690,24126,3875890,23723,168800,5019,616153,11879,346978,10612,178173,5582,126238,6098,330510,8887,13461,1983,4328695,25565,3161056,24870,3041429,24353,119627,4859,457281,9541,285278,8929,134298,4594,100005,5201,185598,6586,5179,1084,523811,11301,377767,10147,363649,9848,14118,1866,54466,3576,26481,2506,19651,2130,10840,1886,32931,3023,1675,670,301024,8516,211151,7584,208916,7423,2235,741,43840,3666,19554,2464,10347,1735,11051,1570,4988,1169,93,162,230236,7632,149804,6262,142497,5933,7307,1261,38029,2866,10405,1682,9323,1387,2082,618,19261,1866,1332,440,65682,4424,47265,4013,44746,3790,2519,670,7520,1231,2404,792,2038,806,1262,571,4549,837,644,504,206755,5905,97647,4207,74653,3745,22994,2332,15017,1829,2856,693,2516,680,998,563,83183,3948,4538,1129
0400000US44,44,Rhode Island,481741,8288,326560,7699,308768,7333,17792,2272,56422,3493,32520,3314,19757,2335,15711,2714,30057,2538,714,451,390371,9474,267187,7926,254616,7828,12571,1738,43862,3259,29601,3141,16963,2156,14168,2536,18063,1805,527,403,42016,3875,29551,3103,28012,2849,1539,650,5684,1093,1795,626,1306,568,984,517,2696,906,0,267,10549,2248,7956,2003,7801,1982,155,182,1789,653,244,257,277,242,233,198,50,82,0,267,16593,2042,9860,1736,9293,1665,567,340,3612,823,719,434,969,408,162,150,1271,608,0,267,5752,1393,4211,1239,3973,1234,238,220,813,381,48,81,0,267,0,267,680,545,0,267,16460,1918,7795,1405,5073,991,2722,932,662,404,113,136,242,197,164,203,7297,1280,187,204
0400000US45,45,South Carolina,1933392,16032,1375923,14985,1305286,15011,70637,4807,102103,4755,123899,7194,127749,5740,78739,4150,121346,6046,3633,915,1563676,15528,1130880,14645,1078512,14846,52368,4461,82252,3972,108203,6579,110252,5197,54870,4011,75611,4468,1608,514,216066,8874,160811,7763,153457,7785,7354,1493,12021,1963,13342,1996,11129,1756,6044,1283,12052,1784,667,601,13036,2824,10377,2517,10111,2444,266,323,348,242,229,235,1494,808,327,264,167,180,94,152,36498,3802,22417,3160,20537,2972,1880,615,3322,918,926,329,1913,579,3444,675,4216,1033,260,214,26590,2873,18955,2526,18232,2433,723,508,1320,595,843,517,1431,801,1552,549,2414,931,75,123,77526,4733,32483,2881,24437,2436,8046,1424,2840,935,356,217,1530,688,12502,406,26886,3257,929,432
