GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59,HD01_VD60,HD02_VD60,HD01_VD61,HD02_VD61,HD01_VD62,HD02_VD62,HD01_VD63,HD02_VD63,HD01_VD64,HD02_VD64,HD01_VD65,HD02_VD65,HD01_VD66,HD02_VD66,HD01_VD67,HD02_VD67,HD01_VD68,HD02_VD68,HD01_VD69,HD02_VD69,HD01_VD70,HD02_VD70,HD01_VD71,HD02_VD71,HD01_VD72,HD02_VD72,HD01_VD73,HD02_VD73,HD01_VD74,HD02_VD74,HD01_VD75,HD02_VD75,HD01_VD76,HD02_VD76,HD01_VD77,HD02_VD77,HD01_VD78,HD02_VD78,HD01_VD79,HD02_VD79,HD01_VD80,HD02_VD80,HD01_VD81,HD02_VD81,HD01_VD82,HD02_VD82,HD01_VD83,HD02_VD83,HD01_VD84,HD02_VD84,HD01_VD85,HD02_VD85,HD01_VD86,HD02_VD86,HD01_VD87,HD02_VD87,HD01_VD88,HD02_VD88,HD01_VD89,HD02_VD89,HD01_VD90,HD02_VD90,HD01_VD91,HD02_VD91,HD01_VD92,HD02_VD92,HD01_VD93,HD02_VD93,HD01_VD94,HD02_VD94,HD01_VD95,HD02_VD95,HD01_VD96,HD02_VD96,HD01_VD97,HD02_VD97,HD01_VD98,HD02_VD98,HD01_VD99,HD02_VD99,HD01_VD100,HD02_VD100,HD01_VD101,HD02_VD101,HD01_VD102,HD02_VD102,HD01_VD103,HD02_VD103,HD01_VD104,HD02_VD104,HD01_VD105,HD02_VD105,HD01_VD106,HD02_VD106
0400000US12,12,Florida,8142524,32580,83984,6312,815824,18704,478093,12001,270852,9024,1048237,19298,409292,11148,194098,8301,669516,15262,955754,16240,1493867,19621,847645,17155,425411,12172,400843,10993,49108,3251,6490021,32503,42201,3908,571109,15637,390366,10617,218757,8282,867594,17736,350851,10416,159785,7559,549282,14100,714963,15043,1265660,17106,638728,13548,329506,10863,355620,11162,35599,3266,857838,19037,20299,3670,157898,9156,51185,5000,25554,3248,94438,6177,27483,3136,14508,2264,44104,4081,106342,7557,139284,7343,99642,6825,44623,4363,29605,3279,2873,870,155945,8649,4894,3095,10949,2453,6993,1575,2409,949,21399,2673,4423,1131,2134,912,6740,1646,16205,2738,24460,2913,36930,4457,12814,2448,5417,1227,178,177,132700,7446,2393,818,8563,2320,4728,1553,1783,813,20343,2753,3671,1264,1452,796,12654,2337,9929,1694,21646,2249,28742,3366,9746,2015,2741,805,4309,715,165250,9004,4530,1344,25942,4711,8351,1720,4152,1319,17644,2116,12046,2086,3090,1209,7809,1573,21534,3252,14880,1991,30624,3954,8720,2197,4792,1216,1136,512,340770,9629,9667,1990,41363,4590,16470,2115,18197,2336,26819,3138,10818,1967,13129,2048,48927,3617,86781,4380,27937,2904,12979,1781,20002,2616,2668,835,5013,666
0400000US13,13,Georgia,4333325,21575,51243,4844,375164,11769,470219,11271,147074,6960,509861,13659,256156,10156,125790,6492,304065,10927,447166,12133,810390,15149,358686,12048,207953,7454,225943,8383,43615,2682,3416499,20715,31474,3191,243826,11151,392113,9698,121006,6043,421353,11286,210867,8947,100705,5201,253178,10043,334110,9614,668318,13521,257793,10275,157472,7376,197401,7619,26883,2506,477073,14542,9592,2486,88548,6245,52696,4193,12685,2305,48180,5204,19731,2949,8881,1769,21098,2518,37761,4032,82090,5402,50332,5568,27399,3121,15376,2346,2704,886,96130,7419,366,379,6036,2644,4177,1244,1367,836,12045,2683,6888,1672,3667,1001,3488,1251,10097,2179,16220,2440,20406,3187,3408,1217,6658,1271,1307,478,70839,6718,1691,697,5145,1874,2038,613,1835,776,8593,2366,2508,1111,1387,528,4437,1553,6430,1509,14079,2263,12566,2600,4197,1168,1545,622,4388,818,84228,6854,1820,708,17144,4691,7159,1865,1698,727,7682,1771,10619,1710,1310,643,1696,636,8015,1893,9299,1835,10604,2229,4188,1268,1967,562,1027,480,188556,8282,6300,1640,14465,2627,12036,2057,8483,1564,12008,1994,5543,1680,9840,2095,20168,2450,50753,4103,20384,2168,6985,1279,11289,1697,2996,939,7306,794
0400000US15,15,Hawaii,628564,6795,10852,1689,50810,4090,21744,2548,13430,1821,66823,4350,36630,2795,12145,1672,40028,3051,58718,4047,115552,5238,87918,4368,26470,2545,51218,3256,36226,3036,426520,7854,6420,1479,37570,3172,14313,2085,9128,1584,46380,4003,29150,2407,7811,1334,25908,2376,34627,3052,76668,4073,55964,4049,17128,2029,39799,3257,25654,2615,95832,5110,1896,661,9634,2029,2537,709,2214,693,10272,1925,3162,785,2017,760,6623,1377,8477,1331,21078,2516,13911,2371,4149,1018,7129,1505,2733,746,35326,2785,23,40,519,408,2180,732,839,392,4515,1204,1342,584,822,362,2515,944,4466,1118,5087,1149,8548,1629,1646,612,2633,778,191,213,27156,3179,741,459,325,349,720,378,275,211,2608,811,569,430,395,334,1583,772,2313,685,6267,1517,4879,1394,1488,754,589,354,4404,750,17214,2489,340,249,1057,565,587,435,557,423,1183,491,1588,655,229,149,713,462,1610,661,2435,647,3621,1197,445,291,617,422,2232,983,26516,2681,1432,599,1705,631,1407,1012,417,273,1865,685,819,548,871,412,2686,963,7225,1228,4017,981,995,493,1614,593,451,319,1012,403
0400000US16,16,Idaho,682844,7481,36099,3388,69508,4158,72000,4252,19634,2279,85716,4695,31537,2824,14740,2020,39866,3286,64606,3428,128790,4776,56322,4049,26058,2313,35038,2583,2930,888,521695,8565,21390,2339,48565,3534,59098,3766,15121,1972,71161,4501,26111,2559,10962,1710,32573,3259,46203,3147,100906,4522,40867,3324,18133,2064,28513,2129,2092,743,79154,4463,4745,1213,15528,2347,7472,1342,2589,980,7166,1332,2673,830,1000,627,2985,695,7983,1686,14298,1791,6510,1456,3001,990,2827,981,377,490,5076,1006,11,21,54,87,43,38,179,230,75,88,646,516,45,86,269,270,1827,561,700,396,371,219,123,148,733,331,0,267,21756,2308,3174,854,544,431,1197,464,242,207,2739,864,311,192,386,253,650,495,978,500,4461,902,4083,1071,1961,736,975,530,55,88,18166,2641,894,612,1312,730,1798,730,457,334,1942,756,762,521,1060,736,404,352,1886,763,3247,993,2915,1052,91,111,1398,622,0,267,36997,3222,5885,1450,3505,1012,2392,952,1046,531,2633,886,1034,596,1287,713,2985,859,5729,1057,5178,954,1576,648,2749,836,592,378,406,267
0400000US17,17,Illinois,5997956,22464,63792,3446,395076,10602,810716,14905,214794,9098,660518,14318,375511,10825,141191,5948,475841,12266,627096,13227,1208497,17907,506492,14559,278202,8309,224434,7651,15796,1437,4413291,26930,38242,2943,292020,8413,639448,12839,172206,7342,522141,12623,302246,9012,98730,4838,323565,9988,370782,10432,933572,16160,336053,10784,200219,6807,175851,5912,8216,1293,558475,14809,6417,1220,63392,4556,104213,6306,18880,2758,51698,4101,26787,3014,8530,1513,28299,2680,59761,5430,97421,5551,52087,4365,24110,2718,15751,2140,1129,559,531017,11771,1141,750,12638,2413,29614,3513,7425,1687,41782,4494,22499,2688,17052,1987,86936,5153,121447,5047,83514,4709,63507,6149,21205,2839,22225,2493,32,52,183810,7041,3827,951,3829,1071,11595,2253,2227,671,22862,3087,4859,1781,5759,1197,10477,1555,15037,2162,50842,3448,32374,3470,12257,1669,4549,1367,3316,847,91877,5049,744,333,4942,1279,12017,2009,2305,699,8351,1527,11100,1837,2156,755,5726,1236,10918,1654,12924,1834,13613,2431,3602,955,3134,1146,345,207,219486,7761,13421,1703,18255,2702,13829,1590,11751,1861,13684,1777,8020,1474,8964,1363,20838,2452,49151,3798,30224,2517,8858,1368,16809,2105,2924,797,2758,685
0400000US18,18,Indiana,2900016,16823,36963,3277,192218,8813,580883,10469,90920,4535,318893,8802,156564,5924,57062,3457,161545,7326,218379,6820,607538,9523,240289,8055,137190,6284,97582,4237,3990,1069,2413724,16018,23309,2622,152878,7668,492705,9797,77347,3717,275026,8226,136099,5536,48221,3300,139729,6515,171466,6195,511378,9336,185644,7058,111023,5555,85961,4116,2938,894,274319,8582,3673,1259,28213,2903,66054,4390,7948,1577,25116,2947,10840,1508,4466,1029,9237,1449,22120,2881,48415,3282,28155,3068,11393,1819,8187,1485,502,386,20627,2403,264,182,565,331,2147,635,42,71,2231,719,1130,530,416,267,292,339,1456,595,6635,1523,4285,1070,524,387,640,406,0,267,62122,4481,2222,706,2098,924,4482,1050,1057,542,6887,1404,1501,536,1426,473,2423,840,2852,721,19240,2216,12085,1959,4774,1130,923,502,152,147,34668,2921,97,113,1990,786,8533,1475,670,344,3431,1094,3678,906,383,245,503,455,2059,648,5116,1126,5437,1083,1509,635,864,420,398,382,94556,4721,7398,1285,6474,1369,6962,1493,3856,973,6202,1111,3316,1025,2150,878,9361,1630,18426,2037,16754,2104,4683,1039,7967,1439,1007,455,0,267
0400000US19,19,Iowa,1501636,10108,63844,3579,99968,4140,228679,5969,54571,3375,173402,5441,76018,3723,33531,2888,114488,4777,92366,4184,345486,7227,109662,4151,67738,4221,40740,2702,1143,451,1181222,11059,31525,2345,76342,3614,185335,5091,45507,2842,146141,4924,64272,3594,26955,2570,95748,4691,71976,3774,265773,6719,84300,4156,50620,3613,35732,2464,996,413,150834,6471,3754,809,17387,1687,32900,2734,4781,1247,15042,2073,5171,1126,2719,886,10445,1560,9170,1357,30229,2567,10121,1606,6103,1363,2865,705,147,226,17111,2205,302,297,771,622,753,411,0,267,1424,667,175,242,358,303,1484,547,1612,668,7610,1242,1715,741,631,569,276,248,0,267,58762,3423,5472,1052,1108,428,3712,954,1269,574,5834,1029,1358,423,1488,503,2480,656,2347,738,19710,2147,9194,1598,3967,720,823,344,0,267,19905,1891,961,465,1054,432,2912,771,583,323,1289,525,3371,780,207,195,257,185,1477,660,4841,1072,2111,704,544,297,298,175,0,267,73802,3925,21830,1817,3306,884,3067,844,2431,738,3672,818,1671,547,1804,569,4074,875,5784,999,17323,1544,2221,596,5873,1271,746,385,0,267
0400000US20,20,Kansas,1387425,11649,48383,3103,86854,4673,195920,6051,46798,3470,154452,6190,74629,3471,44622,2541,83547,4574,115310,6700,307725,8130,99338,5409,56448,2790,61974,3898,11425,1732,1130916,11761,29943,2556,65617,3861,164068,5373,40807,3159,130454,6057,63514,3340,37691,2483,71873,4213,90674,5489,248144,6923,79857,4808,45583,2735,53795,3498,8896,1352,133351,6256,4717,1112,15832,2235,23877,3065,2859,803,13289,2191,5252,1185,3885,996,4674,829,10526,1757,27042,2343,10639,2489,4404,930,5294,1019,1061,799,7161,1481,85,138,116,141,613,379,0,267,760,470,206,174,113,148,49,80,1018,502,2430,705,1093,585,211,174,467,509,0,267,36912,3138,2570,636,1533,740,1563,600,175,141,4088,1183,1106,435,837,453,1169,435,1935,681,13164,2025,4662,1248,2167,746,895,381,1048,493,19017,2170,577,289,1410,743,3234,909,311,219,2315,899,2070,625,223,179,354,271,2057,698,3068,807,1611,781,937,432,594,312,256,203,60068,3272,10491,1235,2346,721,2565,643,2646,941,3546,761,2481,803,1873,630,5428,1049,9100,1450,13877,1629,1476,623,3146,821,929,456,164,93
0400000US21,21,Kentucky,1880402,16550,57433,4069,129583,6244,271824,8096,59419,4359,216714,7022,125550,5144,36578,3090,108014,5238,135207,6014,404462,8621,146244,6489,84163,4118,81405,5217,23806,2302,1532402,15680,36779,3169,93938,4916,234345,7797,51291,4083,182287,6294,107877,5016,30993,2924,93816,5056,104515,5258,333404,7804,107113,5089,65996,3713,70905,4500,19143,2292,202924,7315,8973,1807,27457,2932,27470,2804,3520,1004,19563,2877,9356,1525,3235,925,7610,1836,14567,1959,42270,3451,22728,2373,7296,1554,7388,1494,1491,565,20770,2580,72,133,686,453,1633,750,295,383,1960,796,1548,825,0,267,941,494,1745,656,5843,1482,4250,1162,884,439,865,512,48,81,40285,3778,2005,744,2072,1017,2782,774,889,521,5813,1505,368,253,444,284,1260,663,2837,1194,8798,1522,6889,1570,3061,851,856,408,2211,653,23907,2926,1042,441,1362,685,3018,988,554,415,2705,998,4120,923,366,336,662,500,1610,539,4175,833,2555,938,902,385,419,397,417,363,60114,4091,8562,1749,4068,1058,2576,833,2870,1410,4386,1162,2281,856,1540,442,3725,934,9933,1506,9972,1467,2709,900,6024,1374,972,451,496,254
0400000US22,22,Louisiana,1860956,16291,81161,4422,174477,7352,159561,5659,57839,4541,220126,9227,104152,6471,33142,3596,101443,5094,154270,6134,394738,9261,169471,8872,98766,5690,97154,4753,14656,1433,1504472,16193,62839,3905,122724,6423,134264,5785,50363,3874,186409,8135,85806,5526,28226,3166,88343,4714,122705,5636,325429,8296,124003,7226,75753,5108,85743,4834,11865,1551,210924,7913,9391,1640,38413,4050,17717,2404,4124,1048,20453,2697,8220,1443,2631,760,6594,1262,15606,2174,41592,3549,23435,2909,12187,2220,9466,1728,1095,463,20935,2573,219,169,750,464,1123,635,154,165,1481,792,850,448,127,148,821,525,1977,933,5960,1228,6275,1553,794,515,307,275,97,160,37268,3662,2179,888,2814,1628,1976,776,451,312,3208,825,1208,667,449,365,2140,1224,1801,777,7979,1355,7321,1343,4383,1030,307,207,1052,494,36519,3235,2623,846,3806,1067,1945,683,1234,836,4860,1268,5172,1658,483,316,332,368,2634,869,5266,1541,5828,1584,1146,763,849,426,341,339,50838,4330,3910,1000,5970,1708,2536,873,1513,522,3715,1521,2896,1380,1226,483,3213,810,9547,1580,8512,1381,2609,806,4503,960,482,392,206,236
0400000US23,23,Maine,632517,6177,14748,1840,48070,2882,68574,4146,16218,1820,90604,4825,24172,2369,13166,1771,38376,3145,49040,3506,158741,5673,51854,3703,26589,2895,29812,2793,2553,820,502128,6289,8202,1165,36198,2451,54633,3562,13533,1651,74521,4471,19047,2149,10048,1521,32424,3105,37204,3064,132407,5178,36192,3062,19805,2510,25712,2422,2202,722,60813,4185,2919,981,7886,1382,8956,1567,1289,601,7290,1489,2044,710,844,474,2881,828,3477,926,12161,1767,6653,1802,1633,565,2543,918,237,290,4000,1205,15,24,52,90,191,179,0,267,643,419,204,198,403,395,115,136,237,270,915,562,911,487,113,111,201,173,0,267,25602,2764,1378,473,1289,652,1905,790,224,188,4206,1230,1153,446,478,302,736,435,1123,411,5790,1044,4864,1355,1740,584,602,412,114,133,8798,1583,514,347,627,424,999,447,0,267,1084,648,748,426,401,349,46,75,437,287,1796,831,1075,552,602,408,469,275,0,267,31176,2397,1720,521,2018,722,1890,548,1172,500,2860,729,976,445,992,424,2174,640,6562,1160,5672,1162,2159,588,2696,738,285,198,0,267
0400000US24,24,Maryland,2533049,18945,15109,1937,207518,8469,148486,6313,69218,4982,281834,8164,113071,5301,63759,4443,184000,6713,332417,9511,559478,10936,191984,8466,125358,6293,218778,7973,22039,2438,1941195,22040,8507,1477,144791,6684,124566,5653,55272,4372,216421,7472,95213,4645,50389,4080,150083,6054,244730,8338,435050,8830,126507,6135,90840,5155,180240,7093,18586,2474,263185,10066,1072,519,44694,4868,12957,1831,5935,1579,26024,2735,7693,1462,4213,980,13451,2415,30808,3095,54940,4263,24509,3423,14362,2093,20642,2131,1885,1048,131304,7534,277,246,8049,1885,3286,944,2778,1121,16780,2169,4056,1106,3052,1017,7028,1376,18801,2981,28048,2717,19197,2653,6432,1533,13213,1689,307,239,71955,5027,1014,593,2315,781,2084,747,588,487,12169,2379,1046,599,1091,448,3016,865,8221,1883,18776,2594,13102,2322,5742,1507,1977,650,814,390,25172,2779,160,149,1775,673,1150,542,917,530,2245,769,1711,622,684,444,1113,579,3212,790,5054,1051,3843,1018,1476,692,1443,668,389,341,100238,4509,4079,1028,5894,1261,4443,1002,3728,985,8195,1408,3352,1173,4330,1032,9309,1424,26645,2382,17610,2103,4826,1264,6506,1194,1263,519,58,95
0400000US25,25,Massachusetts,3248181,20259,14863,2591,199575,8649,329219,9715,96857,6068,346569,10043,121712,5120,96477,5832,272423,9128,418319,12156,824106,14672,256832,8738,139306,6328,126887,6247,5036,1233,2379417,21329,9115,1994,147831,7016,268425,8798,79499,5222,268069,9103,100709,4843,69975,5013,185998,7415,269640,8440,614629,12098,164750,8457,96840,5000,100329,5685,3608,1123,263928,11724,1638,763,33791,4138,29569,3073,5434,1193,30563,3069,8123,1335,6257,1336,14477,2955,30561,3680,56538,3889,26712,3147,13664,2801,6399,1334,202,201,292831,11034,411,377,6382,1772,11136,2516,3163,928,19236,2663,6413,1751,9391,1648,48706,3314,56617,4648,72901,5489,32713,4401,10360,2017,15066,1817,336,310,136013,6866,1169,549,2444,919,5648,1387,1468,538,16526,2262,1705,900,3848,956,9331,1836,16814,2272,45267,3847,20597,2563,7815,1488,3014,967,367,274,48836,5008,319,287,2270,1075,5511,1464,1268,733,4129,1064,2926,778,1153,883,2055,722,8782,2067,10703,2154,5927,1838,2318,923,1112,521,363,330,127156,6301,2211,867,6857,1630,8930,1601,6025,1446,8046,1269,1836,599,5853,1193,11856,1820,35905,3151,24068,2604,6133,1364,8309,1357,967,588,160,187
0400000US26,26,Michigan,4353614,19490,52416,3318,239065,7647,818726,14277,129080,5333,492196,10165,184157,6085,86372,4615,256977,7681,370811,9168,960011,13670,403207,10154,199860,6764,157219,5008,3517,847,3616966,19895,29937,2596,186632,6254,712036,12469,110459,4373,421707,9899,160366,5708,70981,4064,223449,7315,295434,7710,796340,12659,311757,9335,157258,5570,137799,4594,2811,750,384632,10621,8050,1409,38734,3122,74262,4146,8967,1737,37883,2942,12437,1664,5810,1076,14798,1683,31075,3558,77623,4479,45754,4356,16936,2067,11843,1468,460,432,53364,4186,168,157,671,334,5139,984,639,424,7549,1823,1428,588,1788,728,1418,567,4937,1346,15997,1891,10148,1856,1707,753,1775,628,0,267,99599,5158,4367,883,2508,868,6248,1310,1397,588,11056,1753,1483,573,2676,732,4390,1120,5126,1018,30722,2878,20256,2530,7524,1296,1846,553,0,267,50333,3622,1019,442,1890,752,9319,1720,1089,538,5281,1199,4941,835,1048,638,1593,883,4279,999,7176,1305,8736,1634,2517,787,1318,467,127,122,148720,5119,8875,1176,8630,1262,11722,1511,6529,1213,8720,1391,3502,1151,4069,956,11329,1678,29960,2623,32153,2351,6556,1079,13918,1862,2638,656,119,133
0400000US27,27,Minnesota,2699357,11495,63584,2753,182770,6044,387541,6974,91003,4243,303816,7377,123699,4256,62940,3492,205946,6756,248937,6890,603466,10121,215346,7108,119267,4629,88665,3676,2377,695,2099771,11394,33417,2328,138996,4991,318156,6063,77334,4039,246578,6739,102224,3846,49423,3223,159698,5794,180595,5348,470067,9043,156161,5693,93359,4207,72024,3586,1739,565,254716,7965,4356,902,27662,2784,43085,3253,6881,1283,24743,2349,8468,1490,4626,970,15806,1830,23377,2283,53682,3383,24396,2876,9165,1504,8183,1376,286,204,84080,4881,180,199,1413,613,4789,1131,338,243,9153,1457,2215,757,2535,709,12045,1667,13879,1788,19763,2357,10524,1735,2611,766,4635,883,0,267,81048,4822,5634,751,2260,700,5965,1157,1304,539,11002,1633,2437,654,1485,506,3814,848,5141,1328,22935,2127,11781,1884,5770,975,1397,488,123,169,42062,2916,422,191,2261,650,5720,882,1208,429,3773,718,5101,990,886,345,1490,557,4922,1175,8256,1256,5642,1324,1307,591,1074,447,0,267,137680,5220,19575,1142,10178,1582,9826,1447,3938,991,8567,1263,3254,697,3985,803,13093,2070,21023,1851,28763,2195,6842,1574,7055,1151,1352,461,229,246
0400000US28,28,Mississippi,1137160,13327,26557,3004,90494,5242,165280,6327,30630,3200,134780,6689,55527,3634,17827,2352,56297,3496,74628,4670,253632,8988,104933,5853,56530,3907,58742,3789,11303,1405,937740,13896,17928,2207,64137,4228,137185,6107,26184,3021,116926,6488,46900,3280,15974,2251,48895,3406,60233,3949,215258,8332,82977,5350,45735,3392,52525,3401,6883,1323,128386,6542,3262,1049,21033,2670,23957,3136,1932,688,11246,1842,4112,1112,750,487,3649,1040,6842,1330,25980,2929,16045,2719,4944,1161,3992,1164,642,329,4135,1177,0,267,81,99,386,266,89,129,165,222,229,233,0,267,108,131,160,202,1826,722,617,572,351,334,123,163,0,267,20785,2344,1569,747,494,332,819,431,512,439,2192,1030,1149,687,409,361,316,253,1261,577,4654,1188,1952,733,1854,618,549,421,3055,375,17453,2429,991,508,1828,800,1621,789,704,399,2359,1084,1754,758,137,183,213,345,1487,585,2638,698,1838,964,642,464,1059,700,182,161,28661,2447,2807,920,2921,937,1312,556,1209,612,1892,877,1383,642,557,376,3116,761,4645,1095,3276,848,1504,775,3004,990,494,323,541,229
0400000US29,29,Missouri,2801049,17914,49236,3621,208281,7935,338898,8283,87005,4939,336525,8666,148348,6727,65947,3999,207487,7578,234169,8128,603357,10876,243182,8624,140377,5730,123417,4089,14820,1454,2263740,16975,27676,2762,157247,6597,281471,7871,71383,4031,286394,8887,125332,5958,54200,3571,177325,6659,181504,7387,491562,10311,185169,7175,112237,4912,105644,3934,6596,1182,288572,8390,4476,1105,37527,4331,41824,3212,8295,1701,28254,2857,10617,1433,4852,1185,12920,1703,23024,2686,61401,4029,31161,3653,11514,1675,11912,1823,795,380,46241,3939,139,149,756,410,3468,1038,710,490,4420,1363,2299,790,1328,633,3455,990,5117,1260,9946,1527,8805,1868,2119,726,3101,1119,578,290,55844,4591,3019,795,1287,551,3411,1272,858,536,7966,1453,1277,479,936,478,2181,649,3753,1229,16347,1825,9089,1846,4066,1019,976,449,678,326,34729,3245,618,319,3152,1061,2760,630,892,430,2378,842,5800,1377,504,412,1308,527,3980,1328,6275,1268,4697,1024,1307,585,656,339,402,318,111923,4631,13308,1510,8312,1501,5964,997,4867,1050,7113,1066,3023,919,4127,1007,10298,1863,16791,1502,17826,2392,4261,1095,9134,1467,1128,471,5771,224
0400000US30,30,Montana,460787,6510,34095,2529,42660,2719,23904,2073,13115,1537,60860,4064,22500,2131,9350,1478,28144,2755,35715,2852,96744,4616,44449,3619,19437,2189,27245,2400,2569,705,339906,6372,17699,2061,28912,2162,18981,1760,11686,1403,48921,3507,19322,1965,6994,1348,22863,2147,23968,2242,69930,4081,31858,3024,15331,2049,21325,1995,2116,640,48510,3479,3672,993,10085,1606,2111,798,344,202,6175,1362,1482,527,831,412,2227,968,2601,943,9382,1416,4698,1311,1413,525,3288,1028,201,174,5862,1405,1140,538,0,267,8,14,82,133,293,252,0,267,223,368,549,669,715,391,1468,818,733,455,113,181,538,338,0,267,22053,2523,2783,750,623,361,837,380,75,87,2866,955,515,257,268,202,753,431,1099,428,6051,1124,3743,1096,847,440,1401,627,192,200,11147,1711,795,292,638,413,780,425,219,191,1296,628,535,361,81,95,190,170,1260,558,3849,1136,1084,414,163,182,257,192,0,267,33309,2673,8006,1299,2402,568,1187,438,709,389,1309,526,646,293,953,400,1562,645,6072,1297,6064,1268,2333,862,1570,467,436,281,60,128
0400000US31,31,Nebraska,924995,7494,47998,2921,64096,3407,98402,4670,32840,2694,104870,4360,60499,3633,20403,2243,74711,3711,72027,3657,200139,5724,68617,4019,37501,2722,36741,3109,6151,1312,738747,8300,24519,2151,50842,2887,79682,3876,28275,2603,87577,3615,48889,3371,17165,2062,64549,3282,57960,3342,161229,5609,53556,3511,28206,2304,31082,2920,5216,1256,86850,4549,3172,781,8771,1420,13743,2225,2805,688,9470,1620,6111,1082,1551,612,4758,1062,5903,1116,17161,1787,6847,1439,2871,821,3023,761,664,363,6303,1400,89,108,148,150,387,328,58,89,1174,646,471,272,80,93,294,199,751,455,1591,703,786,476,186,256,288,318,0,267,26782,2309,3944,653,1090,464,1490,537,390,332,2944,748,835,314,452,237,1363,505,1228,559,6707,1157,2993,786,2212,652,984,496,150,179,15059,2108,743,376,1408,709,755,368,204,151,1303,619,2680,625,202,170,331,208,951,537,2695,792,2372,880,664,495,630,304,121,143,51254,3408,15531,1714,1837,573,2345,629,1108,467,2402,604,1513,631,953,354,3416,1005,5234,1153,10756,1479,2063,766,3362,809,734,335,0,267
0400000US32,32,Nevada,1239805,9794,17600,2147,130746,7082,53440,4237,32029,3736,130043,6371,60930,3893,19554,2642,89996,5624,130418,5324,165000,7244,302576,11052,46707,3748,52366,4139,8400,1120,965221,12302,7796,1616,101362,5907,42668,3820,26314,3473,97092,5277,52455,3443,15697,2300,74540,5446,90783,4196,137853,6155,231128,9712,34996,3342,46181,3877,6356,1082,143201,6924,3594,1161,20782,3081,6281,1692,2345,814,15375,2685,4090,1210,1443,666,5656,1422,18322,3037,15536,2012,38048,4357,6216,1402,4295,1098,1218,528,41611,3525,3207,970,2660,937,905,536,542,344,6439,1619,988,549,256,230,1040,529,5217,1408,2499,1033,15844,2244,1577,688,298,254,139,169,28791,2972,693,467,471,291,991,761,168,165,5373,1234,604,404,601,406,1889,712,2593,957,4116,1204,9422,1703,1400,700,298,246,172,154,23780,2396,323,233,3039,972,1145,671,1334,698,3186,883,1542,695,422,417,1234,622,2564,872,1004,488,5569,1388,940,459,963,467,515,278,37201,3562,1987,829,2432,977,1450,559,1326,526,2578,993,1251,1000,1135,520,5637,1450,10939,1675,3992,1089,2565,951,1578,592,331,373,0,267
0400000US33,33,New Hampshire,634899,8958,5117,1163,44805,3327,76602,4269,21476,2169,93230,4856,25365,2080,15615,2217,43076,2982,59514,3769,146709,5644,52763,3578,27535,3358,22155,2129,937,605,512269,8172,3556,957,33805,2688,63851,3846,18458,1929,77293,3858,21698,2008,11740,1880,37106,3079,41947,2981,121980,5163,38982,2797,21407,2966,19640,2122,806,603,56561,4915,365,212,6626,1334,7938,1530,936,529,8972,1884,1392,703,1255,492,2456,867,4751,1296,12241,1871,6031,1703,2017,780,1581,564,0,267,2673,789,0,267,262,386,187,163,0,267,301,375,261,164,55,91,78,128,78,118,884,430,445,289,65,106,0,267,57,95,22879,2383,387,271,469,293,1016,461,20,33,2522,690,823,431,731,454,640,370,2362,919,6976,1509,4294,956,2064,1111,575,379,0,267,6418,1379,127,169,437,325,704,375,438,526,1531,577,188,142,83,131,203,196,569,470,844,430,998,602,188,281,108,137,0,267,34099,2689,682,420,3206,1210,2906,743,1624,653,2611,928,1003,405,1751,598,2593,704,9807,1538,3784,977,2013,764,1794,519,251,168,74,121
