GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57
0400000US25,25,Massachusetts,3248181,20259,1383029,16154,517805,13377,796595,13700,7688,1920,240859,8629,299752,10023,2453,713,2379417,21329,1009056,13892,353736,10738,598416,13173,4714,1327,183656,7518,228066,8855,1773,653,263928,11724,80065,5162,53283,4302,55142,3886,1316,681,39075,4403,35047,3180,0,267,292831,11034,151458,7836,51229,5013,67811,4570,196,312,7174,1693,14798,2820,165,151,136013,6866,54970,3921,31176,3594,35934,2919,506,477,3181,1008,9959,1719,287,242,48836,5008,19903,2882,9632,2516,8265,1437,232,241,3266,1193,7470,1695,68,109,127156,6301,67577,4750,18749,2523,31027,3171,724,657,4507,1132,4412,998,160,187
0400000US26,26,Michigan,4353614,19490,1438306,14856,759748,12886,1089085,14186,23346,2623,350013,7869,691543,12430,1573,546,3616966,19895,1237099,14268,583900,11938,926596,13255,12844,1912,284702,7207,570454,10298,1371,534,384632,10621,95953,4799,75532,4616,81264,4289,5957,1250,47796,3746,77928,4822,202,118,53364,4186,9138,1369,18663,2577,12694,2093,206,205,1419,475,11244,2131,0,267,99599,5158,27857,2912,33346,3152,23244,2242,1344,562,4390,982,9418,1690,0,267,50333,3622,10713,1542,13474,1558,7872,1648,593,323,3778,1054,13903,1951,0,267,148720,5119,57546,2796,34833,2840,37415,2514,2402,690,7928,1237,8596,1533,0,267
0400000US27,27,Minnesota,2699357,11495,1013988,12260,412248,9818,670527,9273,18324,1580,224869,6336,358084,7278,1317,601,2099771,11394,795083,10670,297863,7574,538226,8506,11829,1406,175107,5477,280739,6442,924,485,254716,7965,80220,4112,42567,3369,51692,3253,2676,832,32584,2941,44936,3204,41,54,84080,4881,31683,2449,18669,2648,23118,2214,160,113,1810,693,8640,1471,0,267,81048,4822,26311,2432,20812,2236,19972,2033,1137,366,4151,1058,8542,1424,123,169,42062,2916,13876,1559,9285,1778,6172,1005,255,178,3737,1011,8737,1184,0,267,137680,5220,66815,3775,23052,1880,31347,2612,2267,449,7480,1267,6490,1009,229,246
0400000US28,28,Mississippi,1137160,13327,324687,8048,202493,8123,279414,8764,10578,2226,125525,6020,189505,7243,4958,1142,937740,13896,279122,7595,162784,7802,241246,8348,6574,1431,94807,5269,149979,6302,3228,1025,128386,6542,27766,2492,24376,3316,22510,2419,2171,856,22331,2589,28865,3180,367,247,4135,1177,292,264,1439,802,347,277,0,267,37,66,2020,712,0,267,20785,2344,5340,1048,5035,1172,3851,1022,783,520,2646,683,2220,800,910,378,17453,2429,2356,996,3909,1152,2560,834,698,460,3201,1222,4707,1082,22,28,28661,2447,9811,1417,4950,1067,8900,1411,352,259,2503,890,1714,614,431,219
0400000US29,29,Missouri,2801049,17914,928829,14521,459510,10724,740319,15901,14685,1835,265765,8588,384425,10207,7516,1242,2263740,16975,770094,13580,347501,9498,624451,14246,9331,1286,206023,7364,303010,8569,3330,893,288572,8390,78369,4184,53063,4035,58960,3562,2531,727,43363,4545,51835,4031,451,277,46241,3939,9842,1411,14625,2459,12349,2124,0,267,1883,723,7331,1572,211,267,55844,4591,15716,2047,15604,2211,13654,1928,988,500,2335,779,7050,1733,497,292,34729,3245,6992,1258,8647,1698,4885,1335,224,199,4448,1042,9160,1398,373,319,111923,4631,47816,3100,20070,2454,26020,2489,1611,543,7713,1477,6039,1020,2654,341
0400000US30,30,Montana,460787,6510,148725,4982,83583,4125,116605,5177,7582,1086,54273,3195,48551,3213,1468,677,339906,6372,106163,4090,58440,3839,93833,4474,4574,938,37460,2387,38229,2873,1207,587,48510,3479,11974,1381,9290,1763,10191,1721,913,461,11717,1768,4326,941,99,118,5862,1405,1368,795,1710,672,1239,763,0,267,679,348,866,414,0,267,22053,2523,8251,1387,5473,1267,4421,1055,717,339,1210,541,1879,558,102,166,11147,1711,4021,934,2652,848,2170,985,146,96,930,472,1228,465,0,267,33309,2673,16948,1685,6018,1326,4751,985,1232,398,2277,758,2023,638,60,128
0400000US31,31,Nebraska,924995,7494,318964,6864,140335,5391,235253,6234,15161,1762,85129,4214,126896,4681,3257,943,738747,8300,254248,6177,106514,4527,196520,5420,11121,1546,67936,3741,99616,4277,2792,954,86850,4549,24843,2371,12252,1766,19748,2275,1424,439,10511,1604,17728,2155,344,294,6303,1400,1843,736,1446,627,2251,750,89,108,194,167,480,381,0,267,26782,2309,9403,1221,6294,1115,5878,972,719,284,1887,534,2531,544,70,115,15059,2108,3320,969,3657,987,2118,791,267,198,2114,830,3532,846,51,86,51254,3408,25307,2358,10172,1653,8738,1046,1541,566,2487,770,3009,847,0,267
0400000US32,32,Nevada,1239805,9794,327455,8227,314890,11104,313515,7744,2476,870,151128,6189,126024,6636,4317,1001,965221,12302,269791,7439,226808,9053,250273,6182,1061,573,115290,5365,98517,5649,3481,958,143201,6924,27107,2731,43829,4220,31913,3555,384,337,25043,3432,14385,2314,540,357,41611,3525,3447,1098,19583,2671,8291,1542,0,267,4480,1161,5671,1487,139,169,28791,2972,4628,1078,12363,1927,8270,1556,300,390,923,426,2230,934,77,91,23780,2396,4937,1204,6556,1494,5099,1364,173,166,3500,1033,3435,1108,80,94,37201,3562,17545,2342,5751,1472,9669,1676,558,366,1892,785,1786,1007,0,267
0400000US33,33,New Hampshire,634899,8958,230353,7691,104427,5309,169361,6453,1875,563,57174,2966,71254,4097,455,279,512269,8172,188052,6787,81767,4567,138990,5472,1512,511,44315,2556,57252,3371,381,262,56561,4915,15491,1944,10714,2772,12354,2006,219,177,8611,1669,9172,1905,0,267,2673,789,445,331,524,302,1007,488,0,267,319,398,378,239,0,267,22879,2383,7206,1245,6838,1293,5731,1081,94,109,1038,497,1972,654,0,267,6418,1379,1450,592,1617,712,1875,823,30,57,511,285,935,462,0,267,34099,2689,17709,1965,2967,752,9404,1311,20,32,2380,796,1545,486,74,121
0400000US34,34,New Jersey,3884858,25676,1442454,17890,622680,15211,1061669,16199,8861,1211,319049,9780,425361,11438,4784,1276,2947462,22013,1182700,15922,409593,11257,819379,15059,4222,987,227516,7235,300464,9667,3588,1072,371510,11843,95669,6137,70306,4665,88043,5139,2486,683,57275,5091,57416,4761,315,235,214564,9515,58217,4604,59722,4766,57811,5067,138,235,11225,1997,27383,3078,68,112,130749,6568,30568,3390,42640,3575,33511,2957,516,384,7580,1661,15370,2667,564,422,82885,6383,11175,1859,25175,4247,17031,2762,63,101,10224,2331,18968,2930,249,270,137688,6210,64125,3859,15244,1959,45894,3559,1436,338,5229,1297,5760,1255,0,267
