GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57
0400000US12,12,Florida,8222779,29739,2682469,25391,1578169,22581,2321798,25262,59792,11137,832989,16515,723079,13892,24483,2594,6540791,33870,2214517,23677,1183871,19391,1890509,23006,24332,3323,625447,15761,584233,12752,17882,2446,847880,17144,213530,8144,196577,8853,207148,9463,15348,3491,136502,8282,77549,5803,1226,693,160373,11929,21881,2729,58516,4678,40627,3977,11954,12447,13204,2078,13947,2579,244,204,124293,8027,28556,3234,41355,4129,34205,3569,569,426,8434,1743,8933,1730,2241,1108,178897,9038,37548,3489,50361,4529,34525,3812,6278,1877,25160,3530,24461,2422,564,354,370545,10598,166437,6988,47489,5003,114784,6189,1311,632,24242,3393,13956,2077,2326,1135
0400000US13,13,Georgia,4504094,24969,1541965,20212,715624,18142,1149941,18990,25364,3591,436421,12878,597973,15952,36806,3144,3502205,26708,1248453,18628,524849,15294,935107,17581,14983,2258,295557,10624,464486,14064,18770,2342,531408,14875,134130,6771,99854,6684,102036,5177,5649,1688,101592,7060,86050,6937,2097,914,108432,6725,27886,2738,28819,3149,30366,3506,134,239,7277,2383,13723,2149,227,271,65692,5064,18378,2276,18477,2639,14127,2722,797,665,5020,1605,6472,1391,2421,1037,82160,6836,15175,2408,19834,3195,12340,2087,2124,853,15117,2978,16897,2368,673,459,214197,8325,97943,5321,23791,2834,55965,4756,1677,1904,11858,2287,10345,2210,12618,2211
0400000US15,15,Hawaii,657446,7936,211777,7588,140060,8144,163800,6830,4787,1334,68351,4618,46265,3735,22406,2974,430921,8448,144760,6209,84217,5249,105825,5726,2635,767,47527,3689,31456,3046,14501,2331,107283,5868,32879,3389,21220,3140,28219,2863,814,460,13132,2495,6905,1310,4114,970,38522,3928,8225,1653,13961,2232,11521,1694,0,271,2365,980,2344,774,106,80,27697,3872,8093,1898,8332,2589,6294,1679,62,81,1276,762,1153,530,2487,1362,22918,2765,4725,1260,7028,1546,5068,1391,65,110,2162,1055,2936,817,934,527,30105,3003,13095,1794,5302,1574,6873,1483,1211,966,1889,722,1471,702,264,343
0400000US16,16,Idaho,697445,7476,224101,6717,114558,5935,174734,6576,18370,2298,74636,4704,88765,4589,2281,792,517886,7651,165672,5614,82126,5494,138302,6275,10639,1670,53707,3898,66318,3507,1122,615,89469,4751,23243,2317,15186,1889,18960,2089,3889,1159,14890,2235,12483,2103,818,395,6415,1479,2625,826,885,563,1319,576,0,271,351,296,1235,683,0,271,21840,2932,7944,1618,4788,1001,4492,1353,1500,873,1283,556,1791,727,42,82,24094,2645,7663,1307,5052,1174,3546,831,1538,1070,2032,703,4126,1192,137,207,37741,3029,16954,1947,6521,1411,8115,1294,804,429,2373,768,2812,846,162,247
0400000US17,17,Illinois,6202729,25682,2178477,19073,1012944,16200,1604937,18806,20072,2333,496934,10632,879025,15948,10340,1743,4541660,25799,1586711,17665,693487,12832,1189552,15919,14041,1964,384235,9316,667818,12753,5816,1152,584682,12829,155549,6569,108478,5839,128957,6942,2784,874,69638,4134,118889,6619,387,300,542031,13138,227252,7811,98497,6409,154688,6694,214,269,16323,2565,44935,4206,122,145,184178,8789,61656,4409,48911,4677,46250,3753,1045,483,7186,1371,16477,2148,2653,747,101980,6371,32192,2694,21177,2962,20184,2601,616,506,7005,1226,20667,2496,139,231,248198,8356,115117,5277,42394,3463,65306,3774,1372,603,12547,2853,10239,1689,1223,490
0400000US18,18,Indiana,2970548,18262,940078,15077,484003,11971,722661,11825,12993,2045,267108,7744,542035,11000,1670,587,2434018,19644,787928,14715,382193,11121,605140,11727,7835,1511,215042,6561,434324,9090,1556,548,300841,11161,76585,4737,53147,4265,58894,4568,2256,716,37158,3068,72738,6077,63,103,26758,2903,6285,1385,7043,1360,8323,1737,0,271,495,364,4612,1152,0,271,69500,4461,18488,2182,18652,2476,16956,2079,925,729,5161,1309,9318,1802,0,271,45424,3850,9932,1554,8187,1874,6606,1283,580,405,5199,1030,14920,2446,0,271,94007,4846,40860,2958,14781,1806,26742,2397,1397,710,4053,1020,6123,1339,51,85
0400000US19,19,Iowa,1566652,9342,508052,9725,258784,8295,380955,8266,17258,1865,136429,4941,264474,6302,700,379,1221945,11792,398838,8700,190675,7056,312413,6771,12184,1546,103804,4467,203346,6288,685,376,170796,6908,43430,2875,28425,3473,33902,3046,2096,605,23776,2298,39152,3148,15,26,18919,2460,6930,1291,2706,815,3842,951,0,271,436,306,5005,1633,0,271,63699,3876,19827,1820,18270,2243,14098,1802,1353,520,3215,895,6936,1257,0,271,21772,2251,5659,934,3862,876,3843,1073,357,266,2052,636,5999,1229,0,271,69521,3955,33368,2551,14846,1781,12857,1618,1268,610,3146,871,4036,873,0,271
0400000US20,20,Kansas,1451045,10233,502135,10138,228360,6908,359786,8745,11067,1618,135029,5348,203338,7839,11330,1492,1175521,10123,414077,8921,176156,5638,306689,7352,8084,1358,103818,5392,160172,6135,6525,1542,150065,5371,43394,2740,23376,2728,28246,2855,1508,638,22667,2198,30068,4366,806,489,6940,1545,1395,696,1792,736,1447,661,0,271,214,177,2092,942,0,271,36572,3151,13105,1998,10437,1556,7003,1279,616,275,2281,736,2668,670,462,521,21484,2430,5078,1189,3266,804,3513,1054,137,132,2799,794,6051,1310,640,468,60463,4949,25086,2632,13333,1973,12888,1744,722,375,3250,925,2287,628,2897,1788
0400000US21,21,Kentucky,1893694,15090,581555,11044,306806,9047,474676,11229,12663,2164,190255,7468,316464,8867,11275,2013,1542232,15395,485062,10852,230685,7404,404493,10275,7575,1610,150091,6713,256651,8041,7675,1220,212168,8927,52299,4674,42127,3844,38453,3701,3130,1198,32636,2836,42225,4409,1298,815,21566,2876,4612,1037,7354,1642,5339,1315,0,271,570,464,3691,910,0,271,44879,4508,11976,1656,12773,2312,10949,1753,751,570,2955,990,4436,1035,1039,712,18947,2249,3610,992,4576,1179,2297,697,511,446,1376,721,6268,1264,309,418,53902,3855,23996,2274,9291,1768,13145,1737,696,413,2627,1386,3193,904,954,1367
0400000US22,22,Louisiana,1975948,15956,605012,12778,358498,10756,496158,10795,11613,1688,248713,8660,247955,7876,7999,1596,1606738,18208,518435,12454,266767,8667,416865,10104,8762,1422,189939,7212,199101,6672,6869,1402,220499,8058,53929,4128,44962,3931,45168,3583,1988,794,44729,3894,28920,3258,803,625,25634,3195,2685,1311,11235,2201,5324,1333,65,112,2120,1212,4187,1211,18,31,38639,4234,8617,1839,14013,2734,10258,1826,186,193,2114,767,3373,913,78,94,38223,3474,5043,1026,11472,2045,5988,1675,379,298,5714,1203,9396,1574,231,186,46215,4169,16303,2178,10049,2554,12555,1878,233,204,4097,1338,2978,810,0,271
0400000US23,23,Maine,633538,8163,206173,6915,115358,5794,157427,4983,9567,1372,63661,3784,80974,4441,378,223,489057,8687,161472,5985,84259,4640,126910,4477,6200,1122,47795,3258,62085,4182,336,210,69156,3777,18034,1958,14104,1987,13942,1755,2136,505,9779,1539,11119,1824,42,71,4019,906,1064,425,1114,605,1339,579,55,94,43,70,404,201,0,271,26058,2680,8666,1586,6431,1264,6008,1486,179,148,1885,628,2889,734,0,271,11295,1653,1669,476,3404,908,2260,772,201,138,1257,585,2504,930,0,271,33953,2937,15268,1745,6046,897,6968,1201,796,520,2902,1019,1973,608,0,271
0400000US24,24,Maryland,2632012,21935,1078702,16913,424050,9946,642555,14277,7469,1507,239675,7397,231040,9212,8521,1443,1986458,19592,856070,14199,279338,8171,490440,10879,4753,1159,173911,6176,174938,7972,7008,1293,287985,10090,93842,5293,56272,4682,60853,4403,1051,459,47190,4303,28240,3562,537,523,142586,7507,39991,3383,44363,4492,38535,3739,200,248,7786,1797,11516,2145,195,256,69318,4848,20695,2669,18959,2754,21970,2677,513,379,2958,991,3961,1172,262,184,34535,3607,9749,1561,7591,1636,6217,1302,43,75,2470,862,8382,2002,83,118,111130,5972,58355,3922,17527,2603,24540,2377,909,1095,5360,1351,4003,1051,436,468
0400000US25,25,Massachusetts,3381819,18045,1426722,17379,552444,14662,840282,14799,6351,1357,245644,7620,307378,10043,2998,1116,2456626,22463,1032120,15749,376299,12680,617798,12984,3454,894,192093,7068,232772,8561,2090,880,290507,11358,94473,5380,58658,4663,63791,4326,1824,901,33963,3292,37560,4163,238,230,298483,9248,148171,6229,53248,5189,70998,4562,0,271,7908,1802,17736,3026,422,397,150084,7586,57522,4290,36234,3370,42126,4025,524,438,4445,1237,9233,1749,0,271,56134,3974,21158,2364,12094,2130,13361,2011,366,340,2634,1115,6385,1524,136,175,129985,5383,73278,4134,15911,1933,32208,3320,183,197,4601,1216,3692,1058,112,184
0400000US26,26,Michigan,4411241,19893,1461829,14210,792941,13367,1124129,13125,25981,4281,331775,8276,672205,9848,2381,782,3629346,19677,1244283,13095,608380,12035,942585,12393,13057,1854,263655,7059,555378,9632,2008,726,413206,9941,103377,4816,83605,4323,92712,4453,5103,1235,51505,3461,76812,4756,92,108,62316,4190,12577,1831,19405,2503,17225,2517,85,121,1789,638,11235,1770,0,271,97644,5167,25561,2496,32446,2945,24687,2687,1030,346,4186,1090,9633,1819,101,173,53773,3495,12130,1433,15481,1898,10485,1593,618,464,3766,820,11202,1493,91,116,154956,7093,63901,3685,33624,2543,36435,2993,6088,3854,6874,1118,7945,1198,89,114
0400000US27,27,Minnesota,2797198,12211,1050541,10474,427231,9257,704403,11003,19748,1754,219929,5857,373580,7870,1766,631,2174418,13837,825019,9142,311778,7763,559945,9599,13305,1420,175685,5172,287144,6462,1542,618,264528,7520,82816,3956,38956,2934,58604,3334,3228,779,29273,2570,51493,3693,158,169,95197,4673,36435,2742,16833,2533,30392,2407,65,107,1802,798,9653,1918,17,31,80911,4934,27114,2349,22001,2565,17908,1919,1098,444,3525,693,9216,1292,49,83,47365,3342,16454,1768,10799,1758,7932,1224,322,236,2387,641,9471,1394,0,271,134779,5290,62703,3537,26864,1945,29622,2484,1730,401,7257,1233,6603,1191,0,271
0400000US28,28,Mississippi,1199322,13483,359723,8457,213493,8161,291047,8419,11209,1828,134017,6541,185182,6573,4651,1364,976545,13762,300150,7972,170120,7097,249927,8203,7996,1575,99202,5253,145579,5402,3571,1171,150446,6711,38456,3199,29256,3307,26348,2945,2153,858,26177,3266,27915,3388,141,134,4476,1247,788,438,1420,664,387,354,60,97,382,276,1439,738,0,271,22129,2587,6191,1156,4584,1014,4445,1112,294,308,2746,1300,2988,1016,881,687,17806,2800,3308,1002,3790,1184,2609,838,484,438,2451,1056,5164,1503,0,271,27920,3147,10830,1652,4323,1261,7331,1522,222,185,3059,944,2097,812,58,54
0400000US29,29,Missouri,2893867,16163,993764,12934,482986,10202,738066,11770,16160,1951,269779,7571,384352,8935,8760,3013,2309346,16364,818981,12602,364771,10200,603044,10268,11139,1493,209239,7186,297499,8515,4673,1018,320722,9687,87999,4678,56209,4049,71785,3929,2192,578,43972,3845,58074,4109,491,391,52991,4584,11843,1620,18831,3053,13471,1892,0,271,1163,538,7683,1526,0,271,57183,4622,17471,2369,17899,2654,13286,1794,425,273,2784,940,5070,1238,248,213,35161,2802,8226,1474,6936,1275,7231,1713,417,222,3733,989,8284,1469,334,359,118464,6032,49244,3327,18340,2632,29249,2919,1987,685,8888,1817,7742,1663,3014,2415
0400000US30,30,Montana,476288,6733,159969,5884,85993,5178,118069,5696,7110,1124,55326,3271,48753,3536,1068,635,346417,6756,111707,5214,59126,3681,93543,5166,4333,932,40669,3129,36264,2992,775,416,54567,4161,17822,2127,10134,1780,10761,1615,881,395,9227,1263,5703,1407,39,64,5251,1324,1019,456,1607,786,906,491,97,122,728,404,894,550,0,271,26037,2416,9727,1289,6643,1441,5253,1110,733,349,1762,723,1665,854,254,381,12861,1862,4253,922,1882,578,2557,791,288,223,1370,590,2511,913,0,271,31155,3237,15441,1580,6601,1981,5049,1185,778,310,1570,616,1716,590,0,271
