GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59,HD01_VD60,HD02_VD60,HD01_VD61,HD02_VD61,HD01_VD62,HD02_VD62,HD01_VD63,HD02_VD63,HD01_VD64,HD02_VD64,HD01_VD65,HD02_VD65,HD01_VD66,HD02_VD66,HD01_VD67,HD02_VD67,HD01_VD68,HD02_VD68,HD01_VD69,HD02_VD69,HD01_VD70,HD02_VD70,HD01_VD71,HD02_VD71
0400000US12,12,Florida,8222779,29739,6108834,33957,5610035,31538,498799,14607,494140,13526,660360,13646,253464,8406,206900,7626,487407,13400,11674,2118,6540791,33870,4892515,32761,4546468,30426,346047,12306,396665,10866,572583,13203,206985,7507,171584,6945,295340,10317,5119,1125,847880,17144,640879,13212,586634,12973,54245,4226,53074,4547,60453,3839,27274,2965,18542,2438,45915,5047,1743,816,160373,11929,121842,12819,119750,12809,2092,919,11888,2637,7920,1385,4953,1222,2616,794,11154,2176,0,271,124293,8027,92452,6038,85538,5671,6914,1518,10635,1870,4593,1334,4920,3052,4288,1841,6731,1417,674,479,178897,9038,136022,7586,129470,7459,6552,1404,9344,2119,8810,1751,4833,1274,4356,1399,14459,2598,1073,686,370545,10598,225124,8814,142175,7489,82949,4337,12534,2448,6001,1587,4499,1125,5514,1708,113808,6918,3065,1061
0400000US13,13,Georgia,4504094,24969,3254528,24783,3063453,24206,191075,7139,245287,8670,349795,10309,206109,7406,190697,8523,249821,10104,7857,1703,3502205,26708,2545483,23504,2419947,22565,125536,5454,197296,8013,296328,10527,169312,7055,141320,7082,147872,7034,4594,1221,531408,14875,391670,12614,371695,12913,19975,2854,26719,2589,39765,3370,20998,2506,19248,2673,32076,3363,932,584,108432,6725,82308,6552,81405,6508,903,703,7728,1844,4896,1190,5993,1235,5905,1357,1602,673,0,271,65692,5064,41691,4284,38174,4162,3517,1135,5054,1379,1700,640,5076,1309,5406,1832,6397,1657,368,438,82160,6836,66194,5921,64358,5860,1836,717,2889,932,3918,1030,1984,623,2716,824,4101,1177,358,394,214197,8325,127182,7065,87874,5924,39308,3979,5601,1099,3188,829,2746,765,16102,2456,57773,4873,1605,964
0400000US15,15,Hawaii,657446,7936,402057,9952,379599,9562,22458,2797,42416,3210,21486,2220,61698,3690,76901,3965,50614,4647,2274,1023,430921,8448,260475,7420,248276,7148,12199,1812,28092,2423,16441,1889,41861,3005,56974,4027,26441,2817,637,465,107283,5868,67198,5282,63288,4863,3910,1147,6507,1285,3810,1216,11530,1400,11071,1812,6729,1590,438,537,38522,3928,29519,3394,29014,3419,505,370,2005,701,675,347,4126,1113,1066,436,1089,521,42,70,27697,3872,17395,3382,16613,3365,782,408,2561,717,280,203,2102,921,4419,1334,829,414,111,163,22918,2765,15871,2660,14868,2584,1003,553,1412,609,247,203,1796,1091,2248,770,1344,660,0,271,30105,3003,11599,1592,7540,1423,4059,1037,1839,703,33,58,283,211,1123,877,14182,2092,1046,904
0400000US16,16,Idaho,697445,7476,491484,8213,462074,7900,29410,2814,44465,3312,45814,3007,37091,3275,25071,2209,52476,2888,1044,467,517886,7651,377174,8191,357691,8177,19483,2199,32479,2691,35643,2913,27905,2798,16880,1749,27300,2418,505,379,89469,4751,62918,3754,60359,3818,2559,664,4947,1063,6325,1192,4701,1187,4639,1211,5843,1160,96,110,6415,1479,3718,1156,3718,1156,0,271,902,527,406,308,369,199,969,415,16,28,35,58,21840,2932,13289,2283,12457,2230,832,362,2737,1015,1680,545,2148,850,368,276,1577,548,41,73,24094,2645,16979,2587,16624,2572,355,256,2179,906,1222,521,1638,645,1172,561,904,515,0,271,37741,3029,17406,2216,11225,1377,6181,1581,1221,479,538,329,330,205,1043,369,16836,1951,367,250
0400000US17,17,Illinois,6202729,25682,4590575,27210,4370044,25095,220531,7948,524007,11042,435052,12062,209732,6548,125291,5160,310489,8747,7583,1506,4541660,25799,3392353,24257,3248292,23297,144061,6007,380784,9268,356016,10993,149925,5085,92235,4640,166087,6650,4260,1113,584682,12829,441326,10975,420893,10835,20433,2266,48605,3720,35853,3185,19943,2141,9984,1711,28006,2805,965,504,542031,13138,421477,11318,414914,11204,6563,1072,54885,4514,24248,2428,16344,2243,13803,1811,11145,1828,129,133,184178,8789,115235,7120,109392,7036,5843,1170,24601,2395,11481,1884,13744,2280,5352,1468,13320,1938,445,323,101980,6371,80193,5514,77731,5372,2462,709,5681,923,4569,976,3185,1007,1352,536,6761,1647,239,392,248198,8356,139991,6157,98822,4602,41169,4212,9451,1654,2885,823,6591,2164,2565,685,85170,5054,1545,518
0400000US18,18,Indiana,2970548,18262,2215251,18511,2118560,19190,96691,6040,255598,8054,193343,6789,104280,5965,49675,3959,147856,5559,4545,1116,2434018,19644,1842933,17619,1774758,17847,68175,4131,204916,6881,169481,6161,83268,4862,42519,3342,88437,4503,2464,743,300841,11161,228179,10841,220055,10811,8124,1496,27275,2780,16111,1942,9082,1522,5073,1482,14646,2284,475,355,26758,2903,15885,2318,15827,2316,58,96,3808,951,2229,809,3594,1179,704,517,538,301,0,271,69500,4461,43683,3821,41226,3705,2457,713,11819,1908,2820,735,5079,1495,564,302,5262,1189,273,240,45424,3850,34847,3442,33605,3394,1242,580,3478,1126,1730,576,2044,764,305,234,3020,815,0,271,94007,4846,49724,3767,33089,2613,16635,2878,4302,1012,972,380,1213,425,510,296,35953,2930,1333,649
0400000US19,19,Iowa,1566652,9342,1103749,10560,1054479,10508,49270,2950,142540,5651,101307,4245,82300,3679,26511,2312,106429,4063,3816,1080,1221945,11792,891109,11430,858368,11032,32741,2568,109178,4375,83785,3633,59143,3208,21797,2007,54255,2648,2678,992,170796,6908,125643,5732,120484,5753,5159,934,13589,2016,10829,1436,8840,1280,2203,664,9325,1359,367,224,18919,2460,9129,1599,9066,1603,63,110,4054,1455,661,371,4303,1047,508,406,264,199,0,271,63699,3876,36611,3059,33847,3041,2764,822,8425,1689,4047,882,7515,1639,825,381,6061,1081,215,180,21772,2251,14730,2031,14058,1931,672,457,2354,864,1127,482,1375,423,541,304,1578,550,67,84,69521,3955,26527,2686,18656,2254,7871,1251,4940,1444,858,411,1124,389,637,613,34946,2419,489,320
0400000US20,20,Kansas,1451045,10233,993126,10453,950176,10344,42950,3078,109648,5148,123670,4764,80434,4725,49007,3026,92052,4418,3108,865,1175521,10123,826800,10567,796496,10254,30304,2746,87852,4453,107458,4271,59331,3706,38438,3564,53641,3595,2001,731,150065,5371,102650,5139,99280,5078,3370,708,13134,2412,10064,1513,11332,2198,3715,820,8801,1641,369,273,6940,1545,4922,1388,4638,1261,284,397,648,430,496,311,756,380,43,70,75,109,0,271,36572,3151,18942,2338,17524,2219,1418,455,3896,956,2726,657,6125,1530,1026,745,3707,875,150,133,21484,2430,13257,1815,13007,1826,250,166,1352,614,2151,724,1538,791,977,550,2209,730,0,271,60463,4949,26555,2484,19231,1815,7324,1422,2766,670,775,351,1352,535,4808,2142,23619,2505,588,334
0400000US21,21,Kentucky,1893694,15090,1335320,14720,1279177,14211,56143,3726,141415,5675,120208,5668,118065,5322,70122,3719,106125,3944,2439,782,1542232,15395,1107743,12675,1065903,12675,41840,3155,116083,5393,101982,5175,95754,4269,54652,3392,64705,3666,1313,539,212168,8927,147737,7675,142005,7207,5732,1337,15028,2089,13563,1815,13295,2272,8382,1904,13904,2332,259,198,21566,2876,14693,2370,14561,2406,132,208,2130,785,1424,466,2454,776,517,306,348,242,0,271,44879,4508,26996,3357,25278,3121,1718,755,4364,1306,1200,448,3948,1074,2886,1581,5236,1390,249,201,18947,2249,12722,1635,12322,1625,400,286,1069,558,1274,581,1414,772,1275,652,1193,449,0,271,53902,3855,25429,2353,19108,2120,6321,1186,2741,929,765,432,1200,647,2410,1868,20739,2156,618,446
0400000US22,22,Louisiana,1975948,15956,1407439,14564,1339671,15667,67768,4407,123065,6262,143386,6040,119954,6183,58347,3870,120519,5894,3238,1149,1606738,18208,1150782,16435,1101065,17298,49717,4163,101276,5463,122849,5903,100402,5763,49692,3610,79670,5262,2067,725,220499,8058,157366,6894,150384,6956,6982,1426,13800,2356,14608,2085,12857,2143,6370,1595,15181,2248,317,285,25634,3195,19353,2798,19276,2772,77,130,1790,948,1916,632,2077,1120,204,161,294,250,0,271,38639,4234,27072,3477,25267,3462,1805,689,2099,738,1608,531,2434,867,682,486,4235,989,509,635,38223,3474,29948,2973,29354,2935,594,416,1769,573,1347,611,871,491,842,434,3328,1204,118,147,46215,4169,22918,2940,14325,2461,8593,1671,2331,1163,1058,446,1313,683,557,400,17811,2398,227,183
0400000US23,23,Maine,633538,8163,407975,7438,383635,7354,24340,2299,74870,3543,44091,3117,26167,2765,19939,2292,59196,3863,1300,545,489057,8687,320796,7115,306225,7085,14571,1598,60058,3212,37707,2782,21307,2403,16167,1993,32247,2744,775,381,69156,3777,46167,3200,43087,3076,3080,935,7264,1398,4443,1005,2274,767,2537,904,6419,1170,52,51,4019,906,2218,678,2218,678,0,271,1042,586,354,192,90,110,202,249,113,132,0,271,26058,2680,15799,2438,13812,2165,1987,885,3246,945,817,295,1539,730,717,458,3611,928,329,356,11295,1653,8825,1475,8717,1467,108,116,1200,540,442,351,112,85,225,178,477,202,14,24,33953,2937,14170,1695,9576,1470,4594,947,2060,616,328,216,845,443,91,90,16329,2010,130,117
0400000US24,24,Maryland,2632012,21935,1732352,21345,1628428,21629,103924,5205,225161,7707,215037,8301,116878,5315,204824,7298,132920,6081,4840,1366,1986458,19592,1307692,18069,1241658,18220,66034,3624,168363,5842,178350,7084,92792,4839,162315,6717,74559,4392,2387,997,287985,10090,195618,8269,183485,8267,12133,1715,25287,2905,21581,2899,10176,1713,20702,1874,13677,2398,944,427,142586,7507,94144,6774,93077,6731,1067,489,15225,2543,8073,1705,8484,1772,13837,2097,2308,771,515,480,69318,4848,47397,3778,43755,3756,3642,904,8479,1533,3694,1087,2889,823,2648,869,3829,1021,382,509,34535,3607,23984,3172,23496,3136,488,302,1873,658,1763,699,1738,741,2738,882,2439,941,0,271,111130,5972,63517,3965,42957,3197,20560,2191,5934,1208,1576,618,799,421,2584,892,36108,3464,612,497
0400000US25,25,Massachusetts,3381819,18045,2337107,19980,2230305,20125,106802,6204,389608,9706,247803,9254,122294,5224,67910,4160,213405,7480,3692,1077,2456626,22463,1716818,19546,1641354,18068,75464,5020,258547,8115,208447,8102,90595,4510,52391,3432,127943,5383,1885,786,290507,11358,205952,8835,196074,8794,9878,2386,31255,3034,18891,2232,8929,1955,4211,1110,20680,3508,589,320,298483,9248,213304,9056,210960,9022,2344,796,48371,4411,9793,1452,12497,1916,7761,1275,6546,1560,211,243,150084,7586,96800,6126,93878,5988,2922,949,32497,3125,6954,1372,6014,1517,1698,798,5789,1082,332,347,56134,3974,37896,3553,36242,3498,1654,677,8856,1359,2208,758,1996,965,703,354,4475,1189,0,271,129985,5383,66337,4074,51797,3641,14540,2045,10082,1375,1510,921,2263,817,1146,681,47972,3403,675,405
0400000US26,26,Michigan,4411241,19893,3249004,19116,3089106,18302,159898,6549,408448,10718,281583,7081,165105,5907,65243,3913,233682,7017,8176,1543,3629346,19677,2721483,19675,2605922,18570,115561,4816,339249,9077,241744,6295,126470,4877,57240,3493,138735,5103,4425,1028,413206,9941,307882,9252,291962,9191,15920,2173,34538,3060,24615,2823,16532,2194,4458,927,23740,2329,1441,548,62316,4190,40039,3313,39380,3299,659,482,9525,1650,5217,1315,4766,1204,884,338,1885,733,0,271,97644,5167,58685,4074,54997,4068,3688,916,12199,1675,4686,1207,10172,1877,1208,528,10129,1783,565,584,53773,3495,39379,2824,38010,2780,1369,569,5327,1145,2869,751,2277,673,788,301,3113,847,20,28,154956,7093,81536,5711,58835,5024,22701,2475,7610,1212,2452,555,4888,1118,665,313,56080,3653,1725,658
0400000US27,27,Minnesota,2797198,12211,1996328,13537,1895104,12924,101224,4774,290126,6280,192806,5794,95541,4095,46636,3427,172079,4975,3682,780,2174418,13837,1590380,13706,1524011,13181,66369,3668,220298,5338,159594,5082,70876,3093,37722,2894,93550,4217,1998,645,264528,7520,193338,6218,184442,6126,8896,1225,28917,2639,17937,1833,9254,1494,3525,875,11295,1203,262,216,95197,4673,66743,3971,66382,3970,361,236,12992,2106,6125,1053,5447,1024,3044,895,846,398,0,271,80911,4934,50300,3731,46730,3677,3570,729,13146,2236,3608,797,4780,1119,427,220,8452,1005,198,106,47365,3342,32633,2658,31114,2623,1519,581,4512,812,3601,890,2721,700,746,295,3138,763,14,24,134779,5290,62934,3620,42425,2961,20509,2358,10261,1875,1941,781,2463,769,1172,616,54798,2913,1210,343
0400000US28,28,Mississippi,1199322,13483,826043,14259,790292,14258,35751,3518,63798,4062,88859,4658,99271,4895,48685,4092,70709,4639,1957,587,976545,13762,683173,13785,656586,13904,26587,2779,49547,3831,75831,4338,80607,4070,40479,3956,45609,3638,1299,472,150446,6711,104153,6205,100146,6218,4007,1123,9122,1781,10237,1663,13117,2110,3790,1152,9615,1679,412,300,4476,1247,2399,954,2364,956,35,60,164,156,1022,642,667,362,0,271,224,274,0,271,22129,2587,11276,1721,10407,1682,869,476,2070,761,986,489,2479,940,2846,1450,2379,876,93,141,17806,2800,12777,2102,12055,2117,722,518,1119,698,297,216,1369,577,1052,712,1132,626,60,101,27920,3147,12265,1712,8734,1369,3531,1066,1776,952,486,394,1032,510,518,340,11750,2142,93,110
0400000US29,29,Missouri,2893867,16163,2054211,18202,1961883,17910,92328,4972,280792,8849,173213,6925,125742,5370,85862,4422,167949,5799,6098,1440,2309346,16364,1669955,16230,1605169,15866,64786,3566,226290,7568,146655,6452,100461,4477,64804,3585,97478,4672,3703,1356,320722,9687,229418,7501,221640,7407,7778,1470,30511,2533,18715,2318,14197,1768,8473,1505,18633,2572,775,355,52991,4584,37577,3831,37240,3841,337,223,7092,1633,2872,984,1823,579,2777,789,850,417,0,271,57183,4622,33650,3375,30749,2952,2901,997,8758,1981,2222,634,4795,1342,1793,806,5944,1162,21,29,35161,2802,25681,2347,24556,2454,1125,585,2412,841,1412,558,1732,612,1316,566,2480,801,128,123,118464,6032,57930,4131,42529,3517,15401,2267,5729,1295,1337,582,2734,1636,6699,2285,42564,3515,1471,585
0400000US30,30,Montana,476288,6733,295162,7073,270984,7273,24178,2419,44192,3717,35958,2633,29055,2573,24441,2713,44751,3421,2729,962,346417,6756,226524,6893,211724,6909,14800,1683,31640,2693,28168,2373,17805,1732,17947,2095,23828,2113,505,296,54567,4161,31876,2825,29381,2717,2495,757,5726,1375,4164,869,4823,982,3425,1201,4142,935,411,407,5251,1324,3147,885,3082,881,65,110,863,627,365,349,517,320,14,25,60,56,285,398,26037,2416,13444,1835,12271,1814,1173,411,3012,907,2263,779,2767,883,1841,818,2067,654,643,439,12861,1862,7398,1285,7081,1298,317,181,1127,512,663,340,1491,649,859,410,1323,750,0,271,31155,3237,12773,2105,7445,1460,5328,1356,1824,750,335,228,1652,1082,355,338,13331,1623,885,649
0400000US31,31,Nebraska,962264,6784,675995,8718,641268,8742,34727,2683,82834,3974,63775,3371,41790,2994,24418,2206,71566,3226,1886,544,766639,8085,553134,8480,529460,8536,23674,2260,67439,3651,53359,2814,32767,2746,19861,1833,38998,2387,1081,435,99959,4667,72435,3721,68805,3690,3630,811,8890,1548,6788,1339,4381,1002,2131,795,5197,807,137,121,6606,1321,5035,1291,4926,1262,109,186,290,291,247,245,607,409,366,245,61,80,0,271,29203,2649,17169,2110,16422,2109,747,236,3024,1030,2365,591,2536,766,1052,779,2990,653,67,89,13450,1863,9702,1607,9078,1566,624,366,865,416,736,299,442,298,492,434,1158,435,55,85,46407,2860,18520,1878,12577,1475,5943,1120,2326,664,280,205,1057,401,516,354,23162,1945,546,292
0400000US32,32,Nevada,1274145,10608,996769,10196,957488,10546,39281,3235,51866,4435,90465,4756,39011,3083,32796,3105,61486,4080,1752,756,978208,11619,761583,10159,737269,10664,24314,2609,39500,3771,78337,4378,33053,2757,28489,2886,36453,3507,793,448,154290,8367,124685,7477,119673,7383,5012,1284,6664,1686,8461,1569,3463,1039,2681,799,7751,1505,585,537,47199,5403,41998,4996,41448,4989,550,502,1521,956,1091,475,567,398,870,595,1152,619,0,271,29231,4195,23733,3720,23334,3675,399,319,1241,569,1405,763,1244,647,372,283,1184,605,52,93,27720,2786,22774,2650,22185,2525,589,449,1890,771,757,386,453,331,308,236,1538,686,0,271,37497,3236,21996,2064,13579,1728,8417,1696,1050,418,414,253,231,245,76,123,13408,2111,322,313
0400000US33,33,New Hampshire,658937,8772,458007,9542,436610,9247,21397,2324,68380,4010,48999,2920,20484,1998,11990,1993,50440,3442,637,347,530211,8161,371044,7701,358108,7559,12936,1682,55081,3681,43690,2768,16846,1962,10980,1909,32278,2708,292,247,57915,3543,44168,3204,42539,3127,1629,803,4950,1142,3198,716,1039,452,595,328,3866,855,99,138,3213,947,2496,812,2496,812,0,271,410,319,103,120,204,209,0,271,0,271,0,271,23631,2466,13763,2100,13038,2074,725,550,4437,1183,1026,383,1754,852,215,177,2357,793,79,96,7986,1565,5750,1314,5506,1295,244,188,1031,537,388,278,232,234,0,271,585,350,0,271,35981,3002,20786,2483,14923,1963,5863,1325,2471,714,594,419,409,377,200,151,11354,1699,167,172
0400000US34,34,New Jersey,4037781,22076,2984548,23171,2827252,22722,157296,6563,273420,7866,338256,8743,164899,6128,82736,4759,188352,7411,5570,1186,3058571,20569,2241738,20406,2134342,19314,107396,5388,211832,6546,286658,8363,134973,5355,69885,4709,110530,5680,2955,871,383378,9333,294497,8347,278998,8302,15499,2208,24391,2822,23992,2295,14990,2160,6872,1351,18370,2713,266,215,223457,8225,184544,7908,183147,8048,1397,666,12261,2202,10287,1743,9283,1541,2346,798,4547,1315,189,252,139600,8419,97723,6630,92691,6437,5032,1175,14288,1897,12938,2024,4143,1003,1597,850,8103,1529,808,529,90572,7045,76307,6583,73064,6246,3243,1022,5151,1533,3004,1017,675,330,1437,1079,3871,1294,127,162,142203,7189,89739,5752,65010,4422,24729,2818,5497,1144,1377,652,835,484,599,308,42931,3525,1225,576
0400000US35,35,New Mexico,882957,11948,555361,10572,526835,10715,28526,2717,62904,3886,74740,4278,69464,5005,56757,4160,62180,3876,1551,547,676108,12827,434804,10617,414817,10669,19987,2354,49818,3299,60281,3915,51614,3820,45790,3573,32997,3010,804,468,111878,7117,72612,5583,69798,5579,2814,1034,7887,1698,10021,1444,8023,1690,6802,1300,6475,1289,58,95,10587,2588,5986,1702,5986,1702,0,271,478,296,1021,520,1875,1082,1181,532,46,75,0,271,23064,2674,12626,2271,11718,2147,908,528,1284,501,1856,747,4188,1240,868,409,2166,691,76,130,21094,3221,14068,2566,13752,2515,316,241,974,468,1178,421,2250,1038,1339,643,1156,628,129,143,40226,3401,15265,2077,10764,1631,4501,1048,2463,777,383,301,1514,556,777,414,19340,2442,484,256
0400000US36,36,New York,9544314,39140,6494597,35503,6147501,34752,347096,8230,906969,15592,988786,17859,388889,9369,198150,7361,556224,13728,10699,2004,5014321,36464,3280709,27648,3096531,26879,184178,5949,478837,9780,624866,13782,274034,7149,120798,5605,230708,7681,4369,1114,721439,15982,491554,14129,461394,13620,30160,2513,71521,4383,73638,4423,32327,2963,15302,2147,36193,3099,904,347,2699517,24879,2015950,24364,1970513,24415,45437,3778,240291,7847,230566,8678,58577,4185,46202,3329,106562,6197,1369,537,584062,16207,397677,13407,375015,12826,22662,2391,82883,5803,42146,2868,15045,2171,9110,1718,36705,3767,496,304,166344,7741,119191,6990,111813,7017,7378,1205,13474,2078,10636,1685,3547,973,2811,853,16472,1841,213,207,358631,10693,189516,8262,132235,6375,57281,4428,19963,3099,6934,1407,5359,983,3927,1274,129584,6405,3348,1114
0400000US37,37,North Carolina,4378919,22722,3109918,22238,2951696,21243,158222,6978,280431,10572,272339,8139,270253,7989,179242,6882,260641,8407,6095,1370,3506617,22633,2519613,24599,2409994,24237,109619,5029,227713,8617,243081,7825,224513,7620,127850,7680,160518,6782,3329,1016,502776,14087,368507,12623,352593,12279,15914,2593,30897,3617,21968,1878,29107,2881,17805,2853,33557,3530,935,530,49581,4395,36734,3962,36558,3933,176,162,4010,1208,1555,613,5377,1111,1403,660,410,301,92,154,74342,5450,43752,4048,39069,3832,4683,944,7186,1653,1620,524,5787,1474,9516,3286,5968,1151,513,331,56501,4314,40909,3716,39173,3711,1736,627,3811,1136,1995,697,2519,851,3025,932,4201,1220,41,73,189102,10113,100403,6400,74309,5509,26094,3195,6814,1421,2120,845,2950,731,19643,6956,55987,4011,1185,426
0400000US38,38,North Dakota,366133,4823,228658,4967,217694,4722,10964,1422,36954,2369,26777,2325,21182,2242,18802,1895,32945,2065,815,314,285544,5028,187436,4831,179761,4529,7675,1353,28846,2107,21717,1988,15067,1897,15769,1831,16394,1454,315,153,37489,2823,23707,2109,22543,2036,1164,445,4493,991,2876,719,2967,780,1682,702,1717,473,47,59,2442,748,1425,530,1425,530,0,271,130,191,171,155,539,434,67,95,110,125,0,271,12937,1670,6097,1022,5629,1032,468,191,1764,512,1203,331,1541,659,525,252,1807,454,0,271,6469,1258,4058,1094,3998,1085,60,63,684,419,591,249,497,319,288,279,351,184,0,271,21252,1866,5935,1022,4338,878,1597,443,1037,569,219,167,571,270,471,330,12566,1327,453,233
0400000US39,39,Ohio,5457392,21325,4005884,22853,3853493,21668,152391,6553,492904,11131,400180,8701,176544,6475,95684,4383,280359,6977,5837,1038,4506009,22195,3357535,21790,3249919,21583,107616,5457,405519,9804,346069,8526,140655,5798,82826,4116,170337,5319,3068,767,486224,13098,360622,11412,345353,11438,15269,2225,41002,3265,33344,3256,14173,1777,6715,1251,29710,2942,658,479,105662,5166,73108,4680,72100,4815,1008,618,13977,2127,7741,1483,5837,1371,3478,940,1428,632,93,108,118716,6100,78274,5149,74245,5086,4029,801,14932,1951,5923,1082,10013,2156,727,517,8663,1335,184,131,62892,4277,45280,3444,43368,3383,1912,635,3767,886,4141,1042,3303,1101,1226,560,5115,1157,60,104,177889,7252,91065,4654,68508,3880,22557,2374,13707,2095,2962,820,2563,761,712,488,65106,3997,1774,611
0400000US40,40,Oklahoma,1678336,13891,1150174,12737,1092841,12606,57333,3459,115682,6255,110984,4989,105974,5466,75469,4359,116649,5528,3404,857,1352427,14035,941185,11560,898019,11460,43166,2943,93374,5351,92765,4561,86573,5084,59971,3729,76771,4343,1788,562,199221,7846,138066,6295,133280,6374,4786,1049,14134,2353,14976,1755,12129,1961,6405,1118,12655,1780,856,447,6293,1407,3544,1119,3492,1115,52,85,1103,518,421,279,498,344,404,269,323,316,0,271,33552,3289,20590,2874,19900,2819,690,313,2905,885,1188,394,3483,857,1849,582,3401,983,136,147,26165,2364,18676,2210,17741,2035,935,530,1220,655,840,338,2022,709,1537,661,1807,668,63,82,60678,3871,28113,2418,20409,2100,7704,1236,2946,1030,794,392,1269,468,5303,818,21692,2331,561,288
0400000US41,41,Oregon,1846985,12592,1298449,15480,1224891,14341,73558,4580,154822,6298,127389,5799,75244,4868,40165,3227,147677,6581,3239,960,1330298,12874,963941,13925,915160,13245,48781,3474,107623,4548,100395,5177,52075,3867,28374,2787,76658,4445,1232,619,202704,8526,145185,7403,138452,7242,6733,1069,17053,2408,12305,1737,9010,1499,5807,1538,13059,1785,285,322,82686,5419,57183,4702,56873,4714,310,220,11046,2009,5407,1128,4071,971,3218,972,1761,652,0,271,70345,4692,45938,3847,43260,3808,2678,844,7266,1457,4490,1161,5381,1290,1101,357,5874,1117,295,249,55788,3961,38864,3350,38026,3292,838,430,6879,1458,3454,742,2256,646,1012,503,3220,925,103,122,105164,4759,47338,3474,33120,3387,14218,1996,4955,1237,1338,534,2451,813,653,369,47105,4651,1324,674
0400000US42,42,Pennsylvania,5815763,21795,4183404,23174,4016352,22826,167052,5810,644629,10848,352400,8356,176206,7773,133557,6419,316973,7643,8594,1468,4423557,23724,3233350,22008,3116233,21007,117117,5249,479674,10542,287519,8136,133783,6133,102601,4997,182057,5738,4573,1059,562863,10351,412921,9897,398683,9516,14238,1771,58695,3564,28957,2012,17694,1611,12409,1616,31661,2840,526,312,316406,10101,225474,8648,223424,8707,2050,688,45465,3214,18852,2097,8911,1655,13058,2004,4584,1193,62,102,235089,8383,150955,6845,141892,6544,9063,1941,39029,3133,11970,1806,10299,1863,3000,791,18922,2025,914,424,76934,4465,58818,4007,55660,3849,3158,962,7809,1194,2683,672,1130,401,1280,563,5041,947,173,154,200914,7636,101886,5160,80460,4482,21426,2238,13957,1791,2419,563,4389,2213,1209,420,74708,3382,2346,672
0400000US44,44,Rhode Island,484092,8813,331916,7449,312878,7469,19038,2129,56992,4289,28733,2796,21668,2576,17344,4540,27005,2265,434,306,393935,8766,273541,7406,259503,7350,14038,1766,45772,3941,25118,2651,18490,2323,12840,1782,17830,1871,344,287,38446,3808,27359,3476,25303,3332,2056,856,5342,1022,2131,951,1345,636,742,392,1527,628,0,271,10067,1687,7856,1497,7856,1497,0,271,1322,597,170,150,317,300,318,231,84,144,0,271,15341,2449,8561,1793,8406,1791,155,130,3503,1014,837,499,586,601,1527,1867,327,278,0,271,7624,2010,5638,1760,5287,1714,351,388,325,229,275,296,231,227,310,240,845,552,0,271,18679,2950,8961,1643,6523,1350,2438,806,728,322,202,256,699,799,1607,2319,6392,1136,90,111
